REPORTNUMBER,LATITUDE,LONGITUDE
9465-2016-0191,37.511214,-120.879886
9340-2016-5199,37.363624,-121.898466
9525-2016-2497,34.07858,-117.740755
9370-2016-0249,37.802324,-122.299027
9550-2016-3087,33.877188,-118.13736
9390-2016-0161,37.815628,-121.993338
9530-2016-2621,33.870836,-118.340756
9535-2016-0362,34.071607,-118.161221
9365-2016-1276,38.12596,-122.228448
9125-2016-0099,40.616077,-124.197336
9550-2016-3111,34.031548,-118.021952
9675-2016-1311,33.856487,-117.87572
9550-2016-3050,33.911226,-118.167146
9340-2016-5198,37.30752,-121.820975
9325-2016-0093,38.24029,-122.267593
9340-2016-5194,37.147023,-121.987678
9575-2016-2546,34.151486,-118.090686
9265-2016-0070,37.95534,-121.313751
9685-2016-0610,33.507705,-117.154534
9580-2015-5096,34.273442,-118.579927
9680-2016-1090,32.803065,-116.937676
9580-2015-5101,34.164539,-118.382524
9250-2016-5504,38.641588,-121.445647
9860-2016-2537,34.068915,-117.35988
9575-2016-2624,34.281199,-118.400257
9220-2016-0913,38.758263,-121.261479
9330-2016-5237,37.450541,-122.279058
9760-2016-0123,34.423125,-119.717053
9575-2016-2616,34.148566,-118.071717
9760-2016-0140,34.449007,-119.76046
9201-2016-0003,38.705827,-121.311258
9840-2016-0229,34.004304,-117.403838
9220-2016-0928,38.9045,-121.071315
9655-2016-0280,33.918774,-116.778501
9540-2016-0248,34.347123,-118.53443
9675-2016-2387,33.873424,-117.880424
9370-2016-0024,37.893706,-122.307593
9690-2016-0180,33.611244,-117.61149
9725-2016-5078,36.899882,-121.596341
9120-2016-0020,41.839257,-124.03533
9525-2016-2453,34.061983,-117.805532
9535-2016-0472,34.059681,-118.17534
9690-2016-0166,33.521821,-117.610383
9550-2016-3149,33.8764,-118.099889
9461-2016-0062,37.151035,-120.82579
9575-2016-2050,34.152879,-118.279539
9340-2016-5215,37.275004,-122.004052
9535-2016-0476,34.064034,-118.159421
9280-2016-0041,38.673826,-121.737558
9725-2016-5102,36.962657,-121.551332
9465-2016-0301,37.578031,-120.941297
9550-2016-3201,33.913127,-118.129106
9525-2016-2435,34.107863,-117.822252
9855-2016-2509,34.067384,-117.544876
9690-2016-0140,33.563548,-117.824967
9550-2016-3097,33.810737,-118.081457
9545-2016-0073,34.609295,-118.152028
9155-2016-0016,38.973098,-122.028518
9745-2016-0117,35.15148,-120.656335
9855-2016-2508,34.135054,-117.598421
9535-2016-0337,33.993374,-118.143111
9345-2016-0188,37.607367,-122.067058
9650-2016-2315,33.11593,-117.099332
9465-2016-0168,37.737632,-120.92647
9865-2016-0338,34.203406,-116.730058
9170-2016-0016,41.453396,-120.812185
9125-2016-0095,40.617222,-124.200494
9855-2016-2521,34.068146,-117.602956
9370-2016-0222,37.984847,-122.315662
9865-2016-0350,34.265201,-116.947689
9130-2016-0467,39.908678,-122.200186
9855-2016-2872,34.062751,-117.544917
9650-2016-2289,33.367242,-117.546938
9690-2016-0184,33.625094,-117.717556
9550-2016-3126,33.995019,-118.068846
9645-2016-0441,32.803388,-117.150714
9530-2016-2414,33.927586,-118.258036
9835-2016-0099,35.43331,-115.704786
9390-2016-0165,37.570092,-121.892508
9426-2016-2091,35.323728,-119.25242
9840-2016-0137,33.927782,-117.419078
9840-2016-0382,34.005289,-117.412835
9745-2016-0133,35.353146,-120.634959
9252-2016-0390,38.560382,-121.465312
9840-2016-0132,33.928864,-117.417208
9840-2016-2150,33.965687,-117.326752
9840-2016-0285,33.943761,-117.285723
9345-2016-0249,37.644949,-122.09395
9650-2016-2294,33.194099,-117.247801
9650-2016-2295,33.135032,-117.130458
9650-2016-2334,33.032921,-117.279205
9325-2016-0112,38.26954,-122.271792
9645-2015-0628,32.696069,-117.135342
9325-2016-0113,38.224086,-122.257965
9645-2016-1130,32.875614,-117.22886
9860-2016-0262,34.232638,-117.419797
9835-2016-0092,35.355875,-115.931707
9860-2016-0260,34.070135,-117.13872
9645-2016-1132,32.957143,-117.245029
9860-2016-2457,34.061759,-117.179781
9645-2016-1173,32.779739,-117.137708
9645-2016-1176,32.735056,-117.155895
9645-2016-1134,32.713288,-117.145901
9645-2016-1039,32.713713,-117.129471
9370-2016-0172,37.777991,-122.167724
9525-2016-2525,34.011336,-117.822132
9670-2016-2938,33.853945,-117.916219
9280-2016-0045,38.572252,-121.516953
9550-2016-3202,33.960619,-118.086082
9461-2015-1059,37.144993,-121.014418
9280-2016-0046,38.566673,-121.62046
9535-2016-0491,34.036486,-118.154406
9690-2016-0151,33.50635,-117.659652
9252-2016-0380,38.560383,-121.457939
9280-2016-0047,38.568226,-121.611835
9725-2016-5130,37.106037,-121.613349
9840-2015-1761,33.879982,-117.605055
9465-2016-0305,37.485801,-120.866348
9525-2016-2560,34.064431,-117.808978
9690-2016-0195,33.457469,-117.653767
9280-2016-0048,38.56312,-121.640426
9265-2015-3267,38.093599,-121.385053
9426-2016-2093,35.365433,-119.350753
9370-2016-0225,37.826777,-122.286239
9830-2016-0071,35.113284,-118.177641
9535-2016-0216,34.064675,-118.158212
9345-2016-0200,37.649476,-122.097141
9535-2016-0218,34.068661,-118.041352
9525-2016-2447,34.142063,-118.019106
9830-2016-0072,35.118157,-118.222396
9525-2016-2446,34.135367,-117.978502
9535-2016-0372,34.056884,-118.181636
9535-2016-0018,34.006027,-118.154892
9855-2016-2498,34.085066,-117.690605
9525-2016-2448,34.141995,-118.018965
9855-2016-2524,34.030344,-117.671067
9525-2016-2474,34.021138,-117.814121
9855-2016-2530,34.030453,-117.639357
9370-2016-0221,37.993005,-122.304491
9565-2016-5469,34.072122,-118.466069
9645-2016-1120,32.755428,-117.124996
9530-2016-2614,33.820677,-118.206954
9340-2016-5225,37.278077,-121.864156
9840-2016-0130,33.900929,-117.470116
9865-2016-0348,34.226458,-117.301098
9390-2016-0166,37.471473,-121.909597
9222-2016-0326,39.326455,-120.390479
9266-2016-0088,37.766541,-121.338299
9530-2016-2628,33.884333,-118.352119
9340-2016-5267,37.348291,-121.840197
9550-2016-3075,33.876399,-118.101281
9340-2016-5269,37.450238,-121.892246
9865-2016-0358,34.248706,-116.966937
9540-2016-0220,34.290716,-118.467849
9481-2016-0063,36.210787,-119.120826
9160-2016-0015,39.638672,-122.20423
9685-2016-0620,33.478468,-117.139925
9450-2016-0607,36.878173,-119.974258
9680-2016-1083,32.912606,-116.946949
9575-2016-2498,34.2531,-118.431272
9435-2016-2355,36.74347,-119.23597
9426-2016-2103,35.395729,-119.393011
9835-2015-0344,34.999705,-117.614784
9575-2016-2510,34.153249,-118.362301
9252-2016-0409,38.542653,-121.47383
9390-2015-1226,37.73612698767571,-121.60546492291891
9860-2016-2535,34.068262,-117.387416
9360-2016-0214,38.431039,-122.714934
9760-2016-0138,34.43936,-119.834249
9755-2016-0599,34.63391,-120.186849
9340-2016-5176,37.387475,-121.905648
9360-2016-0240,38.426197,-122.715043
9685-2016-0599,33.467321,-117.136413
9860-2016-2481,34.06518,-117.257942
9265-2016-0051,38.116115,-121.410464
9860-2016-2439,34.06902,-117.352736
9840-2016-0011,33.778409,-117.488277
9670-2016-2928,33.758261,-118.021074
9535-2016-0475,33.997149,-118.176856
9550-2016-3208,33.995537,-117.875325
9550-2016-3194,33.876922,-118.109732
9840-2016-0029,33.993549,-117.357789
9655-2016-0149,33.926696,-116.941219
9860-2016-2444,34.136033,-117.367168
9580-2016-0057,34.078863,-118.595367
9550-2016-3193,33.868142,-118.099511
9735-2016-0021,36.277216,-121.186244
9645-2016-1165,32.701251,-117.094828
9535-2016-0482,33.890955,-118.188403
9840-2015-2047,33.988388,-117.348472
9670-2016-2929,33.759202,-118.02218
9525-2016-2476,34.001081558139596,-117.83481890697671
9535-2016-0614,34.036513,-118.163286
9550-2016-3088,33.877114,-118.144661
9525-2016-2458,34.135793,-118.007925
9535-2016-0394,33.911094,-118.171344
9525-2016-2455,34.11635,-117.976322
9535-2016-0413,34.038544,-118.083211
9855-2016-2529,34.073428,-117.61603
9855-2016-2532,34.101351,-117.53809
9855-2016-2885,34.030461,-117.637609
9860-2016-2432,34.136218,-117.364353
9855-2016-2892,34.030489,-117.628899
9370-2016-0226,37.825253,-122.305427
9165-2016-0034,39.981328,-121.281207
9860-2016-0307,34.324836,-117.430107
9590-2015-2052,34.094753,-118.243129
9575-2016-2451,34.155726,-118.307646
9530-2016-2618,33.825848,-118.234454
9530-2016-2402,33.831804,-118.287353
9840-2016-0125,33.881405,-117.618331
9675-2016-1319,33.773559,-117.831008
9580-2015-5081,34.154453,-118.384701
9840-2016-0126,33.881405,-117.618331
9530-2016-2455,33.803121,-118.207379
9745-2016-0129,35.286826,-120.663378
9840-2016-0398,33.926309,-117.421683
9435-2016-2388,36.754983,-119.768768
9525-2016-2483,34.129604,-117.96106
9390-2016-0162,37.701447,-121.869944
9340-2016-5273,37.347291,-121.841459
9435-2016-2151,36.733972,-119.777785
9675-2016-1104,33.66529,-117.75154
9580-2015-5077,34.167892,-118.496876
9855-2016-2932,34.136529,-117.557455
9685-2016-0614,33.525099,-117.164695
9370-2016-0315,37.827491881318245,-122.29433731654542
9575-2016-2617,34.21159,-118.227434
9840-2016-0232,34.018321,-117.520828
9860-2016-2541,34.067528,-117.418361
9760-2016-0137,34.421969,-119.65269
9680-2016-1100,32.8384,-116.88964
9345-2016-0244,37.607692,-122.067288
9755-2016-0597,34.630925,-120.432633
9760-2016-0143,34.422613,-119.63494
9685-2016-0617,33.642919,-117.171171
9151-2016-0060,39.096488,-122.801803
9840-2016-0235,33.881979,-117.592415
9530-2015-2220,33.816167,-118.206955
9765-2016-0186,34.234116,-119.175025
9840-2016-0217,33.942537,-117.278418
9760-2016-0047,34.420247,-119.678744
9390-2016-0191,37.804742,-121.990037
9345-2016-2242,37.645321,-122.094233
9670-2016-2939,33.766031,-117.938173
9535-2016-0533,34.042103,-118.012473
9280-2016-0050,38.67382,-121.736835
9645-2016-0232,32.960793,-117.156224
9535-2016-0514,34.033041,-118.139668
9650-2016-2272,33.1775,-117.114319
9280-2016-0051,38.675223,-121.951952
9345-2016-2241,37.613326,-122.071311
9590-2016-0031,34.069163,-118.217127
9550-2016-3210,33.876851,-118.156457
9670-2016-2930,33.733317,-117.990232
9435-2016-2347,36.753994,-119.778863
9645-2016-0156,32.966864,-117.093983
9590-2015-1595,34.065097,-118.251619
9680-2016-1113,32.816971,-116.528227
9280-2016-0052,38.591003,-121.552832
9590-2015-2455,34.053698,-118.233642
9650-2016-2070,33.08727,-117.077144
9590-2015-1862,34.104767,-118.253024
9335-2016-1634,37.754927,-122.403065
9575-2016-1974,34.151808,-118.131958
9325-2015-0684,38.25045,-122.270709
9670-2016-2682,33.853861,-117.962193
9340-2016-5155,37.342919,-121.846964
9335-2016-1635,37.619491,-122.399456
9435-2016-2190,36.790996,-119.860734
9760-2016-0122,34.427131,-119.729145
9525-2016-2340,34.051715,-117.779444
9340-2016-5227,37.301538,-121.815196
9370-2015-1883,37.92401,-122.319876
9535-2015-2310,33.975683,-118.167573
9575-2016-2056,34.214911,-118.351777
9345-2016-0116,37.625429,-122.129294
9565-2016-5489,34.100908,-118.477782
9565-2016-5521,33.927376,-118.300715
9840-2016-0121,33.815876,-117.239248
9525-2016-2492,34.135483,-117.973107
9252-2015-4830,38.474671,-121.423235
9125-2015-0613,40.926325,-123.79404
9130-2016-0472,40.371339,-122.28438
9675-2016-1278,33.666126,-117.752208
9320-2016-1991,38.001085,-122.037746
9565-2016-5539,33.925439,-118.316288
9580-2015-5088,34.237754,-118.47303
9575-2016-2504,34.228291,-118.185441
9840-2016-2238,33.993009,-117.35659
9435-2016-2208,36.764226,-119.776312
9840-2016-2187,33.927124,-117.420235
9840-2016-0123,33.839467,-117.249561
9855-2016-2898,34.087351,-117.651955
9580-2015-5082,34.157728,-118.4537
9590-2015-1876,34.036451,-118.319559
9855-2016-2946,34.067635,-117.590014
9680-2016-1103,32.779195,-116.993761
9345-2016-0252,37.656914,-122.101766
9680-2016-1118,32.83672,-117.002487
9550-2016-3064,33.815098,-118.081443
9550-2016-2877,33.945822,-118.094184
9550-2016-3213,33.934682,-118.100001
9590-2015-2187,34.031084,-118.274501
9575-2016-2537,34.149515,-118.232453
9575-2016-2589,34.15186,-118.146612
9575-2016-2530,34.144537,-118.189146
9575-2016-2538,34.150554,-118.280745
9590-2015-1979,34.034915,-118.336718
9345-2016-0242,37.635997,-122.087571
9330-2016-5095,37.449918,-122.124086
9330-2016-5194,37.591398,-122.363291
9645-2016-0444,32.713225,-117.133721
9650-2016-2263,33.418991,-117.155624
9580-2016-5116,34.149675,-118.468798
9345-2016-2254,37.644275,-122.093459
9325-2016-0095,38.635792,-122.601493
9535-2016-0507,33.994714,-118.144413
9590-2015-1946,34.079353,-118.227189
9250-2016-5171,38.646566,-121.376485
9221-2016-0256,39.313862,-120.44917
9390-2016-0188,37.699732,-121.922233
9265-2016-3610,38.137934,-121.21099
9720-2016-0167,37.089375,-122.092396
9280-2016-0056,38.557806,-121.673069
9340-2016-5183,37.274478,-121.946525
9535-2016-0490,33.990295,-118.172708
9340-2016-5271,37.357646,-121.839875
9675-2016-2372,33.652451,-117.765889
9535-2016-0513,34.002133,-118.173964
9590-2016-5089,34.055318,-118.199066
9670-2016-2903,33.802487,-117.901357
9340-2016-5228,37.362702,-121.842893
9390-2016-0159,37.791312,-121.982562
9535-2016-0133,33.968049,-118.167752
9670-2016-2834,33.773276,-118.004975
9670-2016-2902,33.853877,-117.902124
9575-2016-2091,34.148678,-118.039211
9390-2016-0149,37.699821,-121.927862
9335-2016-1647,37.652333,-122.454275
9865-2016-0347,34.225012,-117.238492
9420-2016-2290,35.322479,-119.037482
9840-2016-2201,33.881405,-117.618331
9590-2016-4858,34.128989,-118.347221
9420-2016-2241,35.688629,-119.330564
9525-2016-2477,34.011239,-117.822233
9390-2016-0142,37.718226,-121.699129
9645-2016-0414,32.694526,-117.132269
9675-2016-1284,33.923875,-117.880177
9565-2016-5537,33.927376,-118.300715
9645-2016-0459,32.950792,-117.243847
9630-2016-0098,33.739208,-116.236278
9765-2016-0194,34.212123,-119.002909
9525-2016-2484,34.070342,-117.960383
9545-2016-0244,34.497365,-118.123088
9320-2016-1990,37.894407,-122.118448
9650-2016-2283,33.30229,-116.913085
9420-2016-2293,35.26718,-119.110732
9840-2016-0134,33.880224,-117.56722
9370-2016-0207,37.831273,-122.293717
9265-2016-3562,37.778872,-121.184861
9145-2016-0029,41.92896390254291,-122.58020256442852
9125-2016-0082,40.741927,-124.203589
9525-2016-2505,34.1211,-117.89893
9425-2015-0178,37.81408,-120.116813
9675-2016-1133,33.820534,-117.87614
9860-2016-2515,34.244382,-117.434718
9860-2016-2516,34.082642,-117.299372
9860-2016-2527,34.349195683947414,-117.44014270384204
9675-2016-1285,33.867172,-117.879024
9575-2016-2012,34.152704,-118.283973
9575-2016-2525,34.272478,-118.354963
9650-2016-2344,33.310183,-117.203877
9590-2015-1880,34.080149,-118.221232
9590-2015-2203,34.07918138360661,-118.22760872595079
9325-2016-0087,38.385649,-122.349305
9565-2016-5579,34.099133,-118.478036
9675-2016-1266,33.854247,-117.793101
9650-2016-2342,33.29436,-117.221998
9645-2016-0461,32.728277,-117.105323
9535-2015-1945,34.035544,-118.102127
9645-2016-1122,32.744721,-117.156348
9590-2015-2204,34.025565,-118.275587
9280-2016-0057,38.57493,-121.573062
9590-2015-1924,34.034018,-118.35551
9590-2015-2395,34.045301,-118.215655
9340-2016-5255,37.3218,-121.89092
9525-2016-2688,34.126212,-117.96431
9320-2016-1918,37.99149,-122.081248
9525-2016-2669,33.9984,-117.857225
9540-2016-0296,34.336547,-118.512134
9340-2016-5262,37.313469,-121.886216
9535-2016-0501,33.969788,-118.167646
9670-2016-2919,33.833648,-117.934373
9655-2016-0173,33.979066,-117.050208
9575-2016-2368,34.152173,-118.123768
9540-2016-0196,34.374935,-118.563136
9265-2016-3599,37.991723,-121.346253
9840-2016-0309,33.955211,-117.381879
9280-2016-0059,38.673334,-121.63823
9770-2016-0148,34.153672,-118.818814
9340-2016-5163,37.371396,-121.915467
9865-2016-0346,34.237997,-117.291383
9565-2016-5500,34.062068,-118.457285
9575-2016-2471,34.152398,-118.115044
9670-2016-2758,33.771199,-117.911163
9435-2016-2119,36.754989,-119.7681
9535-2015-1924,33.987924,-118.137858
9760-2016-0124,34.413669,-119.704085
9335-2016-1640,37.823774,-122.316819
9590-2015-2170,34.100898,-118.316139
9260-2016-0175,38.566827,-121.334573
9525-2016-2428,34.075622,-117.747976
9765-2016-0108,34.219792,-119.07812
9565-2016-5509,34.025221,-118.466624
9285-2015-0732,39.061326,-121.543564
9575-2016-2577,34.149806,-118.0882
9575-2016-2524,34.230556,-118.263364
9720-2016-0258,37.119064,-121.975561
9435-2016-2281,36.752632,-119.787382
9535-2016-0223,34.034405,-118.028068
9265-2016-3563,37.91445,-121.290054
9320-2015-1368,38.016143,-121.992145
9590-2016-4805,32.753321667600076,-117.01017708469998
9590-2015-1892,34.117864,-118.337451
9720-2016-0250,37.116483,-121.975805
9320-2016-2007,37.992442,-121.767369
9265-2016-3527,38.142665,-121.260341
9126-2016-0038,39.68874,-123.483072
9330-2016-5053,37.379651,-122.06779
9590-2015-1976,34.103326,-118.251013
9250-2016-4588,38.655555,-121.365996
9860-2016-2473,34.055981,-117.298518
9390-2016-0187,37.721665,-121.67799
9260-2016-0177,38.56314,-121.342478
9525-2016-2705,33.953852,-117.862807
9465-2016-0308,37.552055,-121.283192
9535-2016-0410,34.001573,-118.174274
9590-2015-1921,34.100438,-118.24821
9325-2016-0094,38.251762,-122.399235
9675-2016-1288,33.838326,-117.834439
9650-2015-2017,33.385027,-117.581923
9535-2016-0400,33.929468,-118.178815
9465-2016-0303,37.664761,-121.029436
9675-2016-1310,33.664105,-117.877507
9590-2015-2247,33.947119,-118.279528
9670-2016-2726,33.854182,-117.919337
9420-2016-2333,35.59121,-118.522278
9540-2016-0212,34.30094,-118.477371
9590-2015-2252,34.022838,-118.277108
9535-2016-0478,34.06952,-118.045509
9420-2016-2377,35.332016,-119.039619
9550-2016-3047,34.022527,-117.991028
9540-2016-0282,34.320975,-118.496204
9860-2016-2469,34.14053,-117.324048
9130-2016-0479,39.915174,-122.200204
9670-2016-2921,33.856129,-117.991684
9855-2016-2474,34.115478,-117.200265
9535-2016-0508,34.033936,-118.109255
9420-2016-2415,35.352302,-118.93508
9590-2015-1938,34.116408,-118.337014
9525-2016-2385,34.120372,-117.734599
9390-2016-0209,37.762666,-121.967144
9670-2016-2912,33.774403,-118.078414
9725-2016-5106,37.240998,-121.767396
9280-2016-0058,38.575047,-121.547623
9655-2016-0174,33.739077,-117.076391
9360-2016-0211,38.389753,-122.716152
9480-2016-0160,36.363777,-119.035679
9340-2016-5276,37.376931,-121.942707
9535-2016-0529,34.064971,-118.001076
9680-2016-1006,32.711661,-117.013139
9325-2016-0088,38.25056,-122.408962
9335-2016-1643,37.81050608307625,-122.36464188192379
9650-2016-2258,33.338973,-117.13397
9550-2016-2969,33.913857,-118.113758
9390-2016-0201,37.560767,-121.908412
9330-2016-5128,37.583355,-122.327559
9525-2016-2433,34.180825,-117.881185
9535-2015-1939,34.072031,-118.089178
9545-2016-0040,34.541165,-118.123795
9525-2016-2438,34.025221,-117.775056
9690-2016-0149,33.447036,-117.634492
9835-2016-0095,35.407313,-115.778372
9420-2016-2238,35.599184,-119.210588
9370-2016-0228,37.81724165054843,-122.29634466803223
9840-2016-0315,33.965137,-117.32638
9360-2016-0090,38.212425,-122.601533
9690-2016-0110,33.408592,-117.599886
9675-2016-2415,33.746397,-117.842638
9390-2016-0186,37.50082,-121.929174
9675-2016-2410,33.875685,-117.880349
9390-2016-0190,37.700834,-121.800316
9825-2016-0033,36.835554,-118.228127
9260-2016-0182,38.558925,-121.377673
9135-2016-0066,40.636162,-122.249501
9435-2016-2331,36.720496,-119.787658
9480-2016-0175,35.962644,-119.290427
9265-2016-3617,37.911272,-121.225502
9360-2016-0199,38.487583,-122.744141
9390-2015-4835,37.767163,-122.219432
9760-2016-0136,34.488418,-119.785868
9825-2016-0034,37.200005,-118.316394
9145-2016-0037,41.684491,-122.634552
9245-2016-0940,38.655272,-121.025115
9575-2016-2588,34.255818,-118.434148
