REPORTNUMBER,LATITUDE,LONGITUDE
9535-2016-7425,34.014944,-118.169617
9760-2016-6440,34.405983,-119.505196
9535-2016-6775,34.004348,-118.173059
9126-2016-0213,40.275427,-123.885044
9760-2016-6406,34.440867,-119.757081
9675-2016-7436,33.915472,-117.882063
9645-2016-2817,32.787607,-117.147516
9645-2016-3107,32.761997,-117.164665
9222-2016-0461,39.191179,-120.106089
9390-2016-6693,37.657133,-121.901909
9550-2016-7844,33.915568,-118.10474
9535-2016-6400,33.937341,-118.173123
9222-2016-0462,39.191179,-120.106089
9252-2016-7361,38.548483,-121.473916
9535-2016-7394,34.069725,-118.148654
9420-2016-3820,35.398281,-119.287535
9370-2016-7231,37.837888,-122.29657
9535-2016-7590,33.926847,-118.178079
9840-2016-7344,33.881096,-117.615934
9340-2016-7446,37.343956,-121.901929
9645-2016-3106,32.779559,-117.076709
9375-2016-5719,37.68452,-122.099258
9530-2016-7552,33.866253,-118.197024
9440-2016-0278,36.401225,-119.636957
9360-2016-1015,38.26463,-122.660568
9540-2016-3133,34.391691,-118.474086
9680-2016-6809,32.779037,-116.988994
9420-2016-3889,35.749435,-119.244883
9535-2016-6674,34.061079,-118.172196
9550-2016-7964,33.899544,-118.057485
9575-2016-7274,34.148052,-118.084817
9280-2016-6316,38.573931,-121.518859
9340-2016-7470,37.316462,-121.964786
9680-2016-6783,32.775207,-117.047894
9675-2016-7519,33.779012,-117.890976
9420-2016-3892,35.381861,-119.044511
9370-2016-7306,37.804031,-122.279578
9252-2016-6981,38.577877,-121.465238
9855-2016-6976,34.118495,-117.200704
9280-2016-6320,38.727131,-121.957516
9426-2016-2320,35.408596,-119.410585
9645-2016-3191,32.704544,-117.147072
9685-2016-1319,33.628259,-117.171124
9650-2016-3639,32.982229,-117.253968
9650-2016-3634,33.291686,-117.457059
9252-2016-6815,38.560028,-121.47959
9550-2016-7954,34.024064,-118.042931
9345-2016-6122,37.549288,-122.024788
9335-2016-5967,37.730305,-122.4387
9770-2016-0564,34.202773,-118.979947
9840-2016-7034,33.883115,-117.642363
9330-2016-6108,37.567432,-122.269203
9655-2016-6501,33.671512,-117.084868
9535-2016-7488,34.048128,-118.007727
9525-2016-7458,34.0243,-117.809825
9250-2016-7384,38.674655,-121.345329
9390-2016-6627,37.581707,-121.874579
9420-2016-3772,35.396001,-119.044715
9250-2016-7399,38.671229,-121.595563
9340-2016-7293,37.345795,-122.05985
9840-2016-7017,33.818281,-117.240027
9645-2016-2884,32.944235,-117.108452
9430-2016-0169,34.80189,-118.875754
9426-2016-2296,35.499024,-119.533778
9340-2016-7236,37.319793,-121.890136
9645-2016-2982,32.837393,-117.155628
9630-2016-0630,34.019194,-116.582111
9675-2016-7435,33.862272,-117.877535
9825-2016-0137,37.375861,-118.413744
9375-2016-5751,37.726396,-122.137863
9675-2016-7424,33.70944,-117.850902
9840-2016-7287,33.976924,-117.336628
9860-2016-7246,34.291355,-117.452214
9426-2016-2260,35.499248,-119.534018
9535-2016-0891,34.068684,-118.041523
9760-2016-6421,34.424473,-119.718889
9675-2016-7401,33.794943,-117.87818
9645-2016-3183,32.722631,-117.102477
9645-2016-2966,32.566613,-117.015588
9420-2016-3866,35.352417,-118.999451
9250-2016-7418,38.641269,-121.453182
9370-2016-7307,37.895104,-122.30813
9252-2016-6977,38.540612,-121.473802
9540-2016-3134,34.340481,-118.506371
9530-2016-7656,33.873227,-118.206018
9860-2016-7258,34.028517,-117.330998
9590-2016-7600,34.099066,-118.247256
9252-2016-6979,38.563602,-121.493011
9250-2016-7401,38.623888,-121.417836
9590-2016-7754,34.091534,-118.239986
9530-2016-7636,33.873512,-118.212977
9550-2016-7642,33.949301,-118.092175
9265-2016-6023,37.959408,-121.254733
9340-2016-7445,37.343956,-121.901929
9265-2016-6080,37.96189,-121.334454
9530-2016-7635,33.80573,-118.207364
9120-2016-0126,41.830494,-124.1446
9680-2016-6768,32.745884,-117.032868
9280-2016-6322,38.678533,-121.746588
9735-2016-0143,36.37944,-121.296052
9535-2016-6673,34.041295,-118.061641
9535-2016-6843,34.071528,-118.131006
9465-2016-2212,37.711148,-121.013424
9690-2016-3205,33.423607,-117.608339
9575-2016-7296,34.214911,-118.351777
9680-2016-6794,33.035232,-116.880566
9690-2016-3214,33.407657,-117.599408
9855-2016-7063,34.136341,-117.504094
9860-2016-7278,34.205113,-117.414196
9426-2016-2314,35.616054,-119.619014
9370-2016-7322,37.897823,-122.309236
9590-2016-7641,34.072477937500075,-118.23446949999997
9465-2016-2160,37.698339,-121.069999
9535-2016-7470,34.01577,-118.172088
9221-2016-1044,39.30988241176476,-120.63319147058822
9340-2016-7366,37.385428,-121.863986
9645-2016-2596,32.905566,-117.116407
9335-2016-5996,37.731863,-122.42783
9590-2016-6216,34.037071,-118.300987
9860-2016-7167,34.038741,-117.319469
9545-2016-0760,34.47917,-117.706166
9420-2016-3779,35.352418,-118.983344
9550-2016-7908,33.913112,-118.104836
9535-2016-7544,34.035266,-118.17221
9590-2016-6220,34.038157,-118.277196
9690-2016-3226,33.594659,-117.672999
9390-2016-6652,37.602682,-121.871795
9590-2016-6206,34.024049,-118.245529
9335-2016-5960,37.81603,-122.357463
9690-2016-3203,33.522756,-117.666662
9360-2016-1020,38.277131,-122.676545
9340-2016-7417,37.415931,-121.880854
9535-2016-7583,33.913384,-118.179927
9625-2016-0292,32.954718,-115.556464
9680-2016-6738,32.750868,-117.014614
9330-2016-6173,37.468967,-122.292722
9675-2016-7422,33.865037,-117.878379
9855-2016-6938,34.134934,-117.615851
9525-2016-7371,34.081813,-117.715575
9680-2016-6687,32.762102,-116.92789
9135-2016-0268,40.881812,-121.670298
9670-2016-7085,33.774356,-118.058544
9535-2016-6732,33.913095,-118.179988
9860-2016-7267,34.320901,-117.481513
9670-2016-7044,33.772043,-117.909496
9330-2016-6135,37.57869,-122.257107
9645-2016-3179,32.889258,-117.204919
9735-2016-0106,35.942838,-120.874391
9250-2016-7441,38.641522,-121.461268
9590-2016-7621,34.066518,-118.253595
9685-2016-1309,33.511764,-116.791064
9745-2016-0523,35.16286,-120.684639
9390-2016-6708,37.69769,-121.973788
9690-2016-3233,33.430579,-117.613901
9370-2016-7240,37.815438,-122.25133
9860-2016-7028,34.208959,-117.384652
9690-2016-3189,33.451991,-117.642372
9590-2016-7706,34.085176,-118.301012
9690-2016-3194,33.447411,-117.635214
9590-2016-7726,34.022052,-118.197789
9340-2016-7426,37.317396,-121.936682
9525-2016-7495,34.078968,-117.739807
9360-2016-1023,38.272293,-122.670266
9370-2016-7245,37.7929,-122.263116
9645-2016-3037,32.870672,-117.195778
9745-2016-0551,35.375515,-120.637319
9690-2016-3209,33.528376,-117.671012
9680-2016-6807,32.829799,-117.003255
9495-2016-6673,36.255504,-119.959811
9266-2016-0682,37.762943,-121.431025
9690-2016-3213,33.416199,-117.60371
9370-2016-7323,37.879444,-122.307642
9860-2016-7287,34.063557,-117.288362
9535-2016-7613,33.935559,-118.175547
9426-2016-2315,35.58609,-119.626536
9135-2016-0407,40.995711,-121.495221
9535-2016-5932,33.997335,-118.176803
9535-2016-6097,34.057816,-118.002303
9370-2016-7328,37.813057,-122.200356
9855-2016-6973,34.067473,-117.55911
9535-2016-6323,34.04123,-118.072062
9645-2016-3231,32.780778,-117.089008
9535-2016-6268,34.035745,-118.098136
9350-2016-0730,38.086687,-122.553289
9145-2016-0127,41.996558,-122.610209
9590-2016-7233,34.037036,-118.29825
9675-2016-7314,33.892043,-117.880644
9252-2016-6858,38.342457,-121.33522
9840-2016-7060,33.889296,-117.270841
9252-2016-6848,38.564753,-121.497377
9590-2016-6231,34.053128,-118.229042
9840-2016-7147,33.955575,-117.381367
9645-2016-2687,32.709155,-117.098519
9675-2016-7397,33.7508,-117.845022
9685-2016-1227,33.668039,-117.305926
9330-2016-6134,37.549346,-122.374333
9252-2016-6907,38.598844,-121.504211
9645-2016-2690,32.704297,-117.146877
9840-2016-7126,33.941625,-117.395254
9252-2016-6906,38.59539,-121.504038
9360-2016-1016,38.276117,-122.675228
9340-2016-7418,37.32789,-121.875349
9580-2016-7455,34.146258,-118.470557
9590-2016-6230,34.074932,-118.273576
9330-2016-6112,37.404198,-122.05168
9345-2016-6038,37.708636,-122.163873
9675-2016-7287,33.872712,-117.880434
9530-2016-7633,33.867065,-118.334741
9645-2016-3180,32.886621,-117.203102
9155-2016-0103,39.101908,-122.115466
9645-2016-2962,32.679277,-117.085704
9525-2016-7464,34.069389,-117.862814
9675-2016-7442,33.731963,-117.813175
9770-2016-0570,34.20025,-118.960544
9645-2016-2958,32.763346,-117.161775
9840-2016-7193,33.983188,-117.343026
9670-2016-6988,33.746369,-118.006899
9760-2016-6396,34.442143,-119.785972
9530-2016-7541,33.888158,-118.285524
9670-2016-7001,33.775927,-118.087953
9675-2016-7441,33.731963,-117.813175
9535-2016-6462,34.03168,-118.170688
9535-2016-6841,34.062541,-118.161952
9840-2016-7557,34.013276,-117.344007
9265-2016-6081,38.002578,-121.350516
9685-2016-1310,33.541162,-116.743378
9590-2016-7743,34.035435,-118.326779
9390-2016-6699,37.700172,-121.922407
9590-2016-7680,34.003878,-118.281078
9325-2016-0795,38.240396,-122.267723
9840-2016-7366,33.964299,-117.325595
9265-2016-6070,37.790144,-121.291339
9370-2016-7247,37.788651,-122.251641
9370-2016-7296,37.754563,-122.150589
9252-2016-7362,38.553675,-121.474109
9590-2016-7681,34.042766,-118.217322
9390-2016-6702,37.512235,-121.938323
9265-2016-6061,37.992949,-121.253053
9745-2016-0547,35.118392,-120.577018
9645-2016-3034,32.778863,-117.103728
9650-2016-3612,33.176134,-117.350617
9590-2016-7634,34.057265,-118.254851
9590-2016-7512,34.044285,-118.216321
9370-2016-7311,37.780208,-122.17206
9575-2016-7334,34.148844,-118.048288
9650-2016-3626,33.189977,-117.362046
9350-2016-0726,38.049342,-122.531773
9535-2016-6320,34.060302,-118.173978
9350-2016-0733,37.932282,-122.403267
9370-2016-7268,37.901256,-122.311041
9575-2016-7327,34.229695,-118.394741
9350-2016-0732,38.145788,-122.456939
9535-2016-7611,33.955286,-118.170613
9350-2016-0736,37.931693,-122.516018
9350-2016-0735,37.898995,-122.503848
9350-2016-0742,37.890103,-122.516692
9350-2016-0740,37.995997,-122.533535
9350-2016-0737,37.957404,-122.508988
9350-2016-0717,37.90735,-122.653521
9575-2016-7285,34.154676,-118.315496
9525-2016-7448,33.99676,-117.867273
9545-2016-0743,34.487255,-118.140243
9535-2016-7492,33.93509,-118.176179
9645-2016-2686,32.780426,-117.11297
9675-2016-7326,33.699719,-117.860451
9655-2016-6499,33.695471,-117.084879
9840-2016-7164,33.903743,-117.277597
9340-2016-7435,37.154994,-121.985209
9865-2016-2790,34.191759,-117.158323
9690-2016-3162,33.618969,-117.711906
9855-2016-6951,34.030517,-117.617264
9550-2016-7938,33.876477,-118.071712
9285-2016-0486,38.840075,-121.718759
9340-2016-7398,37.335476,-121.858796
9285-2016-0501,38.896802,-121.581973
9580-2016-6791,34.237465,-118.473032
9840-2016-7330,33.882159,-117.591208
9670-2016-7083,33.853887,-117.915526
9690-2016-3227,33.605962,-117.692733
9755-2016-0749,34.55927,-120.191867
9860-2016-7283,34.35879899725003,-117.4360515110833
9645-2016-2961,32.647825,-117.060869
9340-2016-7414,37.359089,-121.840741
9252-2016-6960,38.572581,-121.508915
9680-2016-6764,32.773568,-117.014879
9252-2016-6912,38.54892,-121.473922
9860-2016-7242,34.088464,-117.301881
9645-2016-3223,32.815127,-117.158579
9860-2016-7187,34.050323,-117.303689
9255-2016-0518,38.132865,-120.635003
9252-2016-6965,38.368224,-121.353809
9250-2016-7374,38.64013,-121.48223
9860-2016-7255,34.071393,-117.200749
9525-2016-7461,34.103632,-117.820157
9840-2016-7198,33.826703,-117.525183
9465-2016-2175,37.663254,-121.027474
9335-2016-5980,37.584853,-122.50774
9252-2016-6881,38.560081,-121.466554
9250-2016-7491,38.70935,-121.307401
9340-2016-7427,37.317273,-121.94087
9590-2016-7626,34.07805,-118.285548
9135-2016-0388,40.422698,-122.282517
9680-2016-6821,32.733598,-117.015654
9590-2016-7592,34.119093,-118.154153
9325-2016-0798,38.458746,-122.422767
9650-2016-3619,33.131731,-117.327815
9525-2016-7475,34.01289,-117.820583
9340-2016-7422,37.365531,-121.92007
9375-2016-5780,37.719124,-122.133537
9390-2016-6703,37.701646,-121.897254
9135-2016-0394,40.642635,-122.364558
9590-2016-7745,34.034872,-118.3677
9525-2016-7655,34.056763,-118.002878
9690-2016-3222,33.604457,-117.690341
9860-2016-7225,34.021998,-117.104368
9325-2016-0791,38.318362,-122.484847
9590-2016-7760,34.064475,-118.216165
9575-2016-7309,34.147084,-118.029558
9350-2016-0765,37.95818,-122.509137
9350-2016-0749,37.958962,-122.509286
9350-2016-0762,37.956812,-122.502022
9350-2016-0771,37.966979,-122.51781
9350-2016-0761,37.954472,-122.508451
9350-2016-0743,37.932965,-122.412607
9590-2016-6582,34.056926,-118.242341
9645-2016-2789,32.773208,-117.112473
9645-2016-2984,32.664013,-117.058879
9350-2016-0738,37.881716,-122.525735
9350-2016-0703,37.899945,-122.515937
9350-2016-0741,38.060458,-122.532296
9350-2016-0744,38.150093,-122.450863
9350-2016-0750,38.179776,-122.598293
9350-2016-0772,37.929536,-122.515633
9350-2016-0764,38.036475,-122.536524
9720-2016-1123,36.986864,-121.985323
9550-2016-7949,33.874641,-118.062469
9340-2016-7399,37.291073,-121.871572
9675-2016-7400,33.766948,-117.86695
9670-2016-7092,33.77434,-118.052663
9435-2016-3743,36.772359,-119.838787
9345-2016-6067,37.655225,-122.100717
9840-2016-7327,33.881873,-117.582567
9860-2016-7237,34.064031,-117.282123
9335-2016-5974,37.630606,-122.435236
9125-2016-0680,40.896127,-123.609415
9465-2016-2156,37.391295,-121.070091
9252-2016-7388,38.584826,-121.456573
9345-2016-6106,37.479189,-121.934032
9765-2016-0925,34.221582,-119.099883
9125-2016-0670,40.469001,-123.833161
9465-2016-2161,37.710493,-121.083228
9340-2016-7411,37.318085,-121.982385
9440-2016-0260,36.180475,-119.834385
9645-2016-2692,32.776436,-117.121979
9340-2016-7195,37.409193,-121.998833
9855-2016-7051,34.136538,-117.555541
9675-2016-7437,33.734985,-117.8175
9335-2016-5987,37.763678,-122.405072
9834-2016-0092,34.160486,-114.321771
9680-2016-6766,32.772355,-117.017453
9835-2016-0374,35.469774,-115.452278
9340-2016-7139,37.316888,-121.946261
9840-2016-7201,33.901678,-117.467017
9565-2016-7427,33.998818,-118.407872
9645-2016-2977,32.687696,-117.162795
9340-2016-6470,37.344466,-121.924134
9565-2016-7567,34.050277,-118.448927
9855-2016-7082,34.067687,-117.519229
9550-2016-7821,33.876875,-118.173828
9835-2016-0482,34.756707,-117.162227
9340-2016-6485,37.403792,-121.909508
9390-2016-6700,37.77979,-121.976541
9535-2016-7617,34.059681,-118.17534
9675-2016-7480,33.672738,-117.832506
9685-2016-1312,33.523655,-117.163739
9390-2016-6715,37.700244,-121.778981
9690-2016-3234,33.558094,-117.672996
9375-2016-5785,37.7111,-122.126682
9481-2016-0652,35.851584,-119.053742
9680-2016-6795,32.641992,-116.175177
9330-2016-5701,37.313505,-122.286424
9390-2016-6701,37.701483,-121.770121
9580-2016-7497,34.146677,-118.766128
9265-2016-6097,37.958459,-121.240743
9530-2016-7377,33.83442,-118.287339
9420-2016-3868,35.352582,-119.021738
9590-2016-7776,34.042766,-118.217322
9370-2016-7239,37.872448,-122.305526
9465-2016-2203,37.783995,-120.858292
9860-2016-7249,34.066621,-117.224507
9590-2016-7207,34.058369,-118.244515
9645-2016-2697,32.841285,-117.097543
9645-2016-3093,32.609923,-117.036517
9645-2016-3101,32.739746,-117.115665
9590-2016-7073,34.094971,-118.311197
9645-2016-3211,32.756255,-117.202895
9590-2016-6460,34.054326,-118.257583
9535-2016-6651,34.061208,-118.165051
9645-2016-3016,32.630526,-117.044498
9590-2016-6855,34.135791,-118.360169
9590-2016-7116,34.073845,-118.271088
9535-2016-6627,34.027128,-118.172285
9535-2016-7614,33.91288,-118.180136
9860-2016-7194,34.198196,-117.417921
9535-2016-7627,34.018195,-118.176875
9535-2016-7630,33.928325,-118.178582
9535-2016-7626,34.012509,-118.163776
9535-2016-7634,34.041117,-118.072924
9690-2016-3232,33.421427,-117.607217
9670-2016-6955,33.722141,-117.974515
9252-2016-7293,38.514189,-121.461945
9590-2016-6538,34.029353,-118.221454
9130-2016-0656,40.250217,-122.261174
9670-2016-6956,33.722555,-117.975006
9565-2016-7566,34.049854,-118.448752
9535-2016-7570,33.987052,-118.170011
9765-2016-0922,34.238476,-119.179287
9345-2016-6114,37.689498,-122.118837
9690-2016-3188,33.469244,-117.673419
9252-2016-6880,38.556213,-121.398219
9675-2016-7431,33.788259,-117.886327
9590-2016-6705,34.03225,-118.274589
9645-2016-2843,32.735968,-117.175396
9252-2016-6878,38.553135,-121.411866
9390-2016-6656,37.701498,-121.875427
9126-2016-0224,40.151382,-123.795669
9330-2016-6138,37.431536,-122.104806
9535-2016-6392,33.97511,-118.167661
9340-2016-6616,37.318321,-122.048097
9590-2016-7515,34.043396,-118.216904
9855-2016-7052,34.067473,-117.526708
9340-2016-6832,37.385428,-121.863986
9675-2016-7318,33.845911,-117.821922
9860-2016-7252,34.06826,-117.388466
9770-2016-0569,34.196964,-118.858952
9535-2016-7513,34.061453,-118.170941
9535-2016-6783,33.887461,-118.18946
9680-2016-6760,32.809996,-116.961994
9770-2016-0576,34.215956,-118.849546
9535-2016-7602,34.035937,-118.09329
9260-2016-0948,38.561558,-121.352786
9685-2016-1292,33.74835,-117.189322
9525-2016-7482,34.080438,-117.997825
9645-2016-3114,32.642972,-117.057203
9590-2016-6860,34.03618,-118.373826
9675-2016-7500,33.647559,-117.912884
9745-2016-0532,35.124976,-120.594977
9650-2016-3620,33.143223,-117.333467
9590-2016-7585,34.033948,-118.356902
9590-2016-6918,34.03607,-118.322139
9550-2016-7956,34.018764,-118.051445
9590-2016-7071,34.001267,-118.280993
9590-2016-6881,34.036367,-118.374701
9155-2016-0098,39.007288,-122.050662
9590-2016-7001,34.03618,-118.373826
9535-2016-7184,34.065184,-117.999176
9675-2016-7505,33.693652,-117.86624
9575-2016-7146,34.15542288484853,-118.29089518181813
9840-2016-7529,33.880227,-117.603164
9370-2016-6417,37.891536,-122.308685
9575-2016-7344,34.1639,-118.295571
9535-2016-7635,34.070634,-118.048168
9535-2016-6471,34.06802,-118.02831
9535-2016-6496,34.037524,-118.022596
9590-2016-5689,34.027398,-118.274608
9590-2016-5902,34.050165,-118.262898
9590-2016-6211,34.091004,-118.306604
9840-2016-6708,33.947449,-117.300339
9590-2016-6212,34.026424,-118.234995
9590-2016-6236,34.059848,-118.252053
9590-2016-6259,34.087749,-118.235218
9590-2016-7470,34.055468,-118.194088
9860-2016-7204,34.361205,-117.535333
9650-2016-3492,33.256939,-117.238384
9650-2016-3494,33.202796,-117.37941
9650-2016-3540,33.28899,-117.225536
9590-2016-6221,34.04492,-118.215905
9650-2016-3565,33.368918,-117.549905
9670-2016-7131,33.749571,-118.010688
9465-2016-2166,37.710411,-121.083086
9565-2016-7563,34.049854,-118.448752
9155-2016-0109,39.099761,-122.113968
9855-2016-7041,34.067974,-117.601422
9252-2016-6879,38.560286,-121.457589
9645-2016-1027,32.76082,-117.109013
9590-2016-6238,34.121425,-118.33974
9680-2016-6762,32.837866,-116.890209
9645-2016-3145,32.649773,-117.064795
9345-2016-6070,37.718553,-122.176143
9320-2016-6398,37.947901,-122.057065
9540-2016-3084,34.427781,-118.416035
9675-2016-7409,33.652766,-117.907695
9252-2016-6868,38.49832,-121.448349
9720-2016-1261,37.131422,-121.979489
9155-2016-0096,39.123389,-122.127281
9440-2016-0274,36.401225,-119.636957
9345-2016-6075,37.67056,-122.110239
9125-2016-0668,40.804949,-124.142372
9855-2016-7062,34.081355,-117.629814
9535-2016-6517,33.977712,-118.167401
9535-2016-6528,34.016772,-118.173978
9650-2016-3637,33.208068,-117.385777
9680-2016-6769,32.747038,-117.027963
9335-2016-5985,37.778255,-122.401303
9650-2016-3590,33.132981,-117.123388
9535-2016-6941,34.071938,-118.100337
9650-2016-3506,33.106216,-117.093625
9770-2016-0577,34.215232,-118.849481
9645-2016-2973,32.774374,-117.046303
9630-2016-0517,33.904694,-116.545367
9221-2016-1049,39.205131,-120.794126
9820-2016-0210,38.352932,-119.406043
9550-2016-7889,33.915568,-118.10474
9840-2016-7159,33.975474,-117.335158
9840-2016-7160,33.962265,-117.321837
9675-2016-7423,33.69045,-117.92253
9575-2016-7302,34.15317,-118.360547
9645-2016-3115,32.746509,-117.191105
9135-2016-0397,40.608798,-122.362164
9645-2016-3164,33.044523,-117.073128
9435-2016-3814,36.754845,-119.771449
9675-2016-7478,33.745,-117.842023
9590-2016-7557,34.124908,-118.343675
9675-2016-7249,33.887765,-117.880549
9340-2016-7439,37.315732,-121.907707
9535-2016-7168,34.029097,-118.171847
9590-2016-7586,34.038102,-118.278093
9645-2016-3204,33.035753,-117.076696
9680-2016-6774,32.700999,-117.01121
9590-2016-7761,34.069061,-118.259399
9370-2016-7294,37.796454,-122.269711
9340-2016-7436,37.311316,-121.940587
9350-2016-0745,38.15362,-122.434799
9350-2016-0746,38.146058,-122.456493
9675-2016-7554,33.683622,-117.875798
9590-2016-6427,34.067222,-118.254708
9350-2016-0718,37.825386,-122.479191
9590-2016-6011,34.054365,-118.203094
9590-2016-6436,34.037725,-118.281042
9350-2016-0752,37.990451,-122.529144
9590-2016-6264,34.049995,-118.263182
9350-2016-0774,38.153059,-122.440624
9590-2016-6425,34.069286,-118.260036
9590-2016-6247,34.128989,-118.347221
9590-2016-6341,34.026751,-118.209169
9630-2016-0607,33.89736,-116.525669
9590-2016-6255,34.082369,-118.296768
9535-2016-7606,34.049061,-118.166662
9590-2016-6873,34.111923,-118.246354
9630-2016-0625,33.740821,-116.253871
9590-2016-6584,34.128764,-118.34699
9151-2016-0286,39.086859,-122.793049
9675-2016-7416,33.640061,-117.731455
9680-2016-6754,32.771133,-117.020374
9645-2016-2736,32.761976,-117.164711
9840-2016-7458,33.883375,-117.538241
9525-2016-7467,34.117618,-117.848645
9340-2016-7346,37.349455,-121.861301
9465-2016-2164,37.542944,-120.899002
9675-2016-7406,33.662958,-117.791774
9530-2016-7540,33.784167,-118.280901
9675-2016-7429,33.87051480200008,-117.73567073899996
9655-2016-6480,33.740765,-116.718982
9330-2016-6121,37.625429,-122.129294
9680-2016-6752,32.771211,-117.020043
9340-2016-6931,37.215102,-121.988171
9345-2016-6100,37.676449,-122.117093
9260-2016-0884,38.558731,-121.379506
9390-2016-6663,37.528073,-121.9456
9655-2016-6502,33.924371,-116.811731
9535-2016-7608,34.024654,-118.172368
9550-2016-7959,33.8652,-118.048352
9535-2016-7594,34.071504,-118.132748
9670-2016-7142,33.746736,-118.007335
9750-2016-0286,34.867553,-120.436658
9135-2016-0410,40.639491,-122.365735
9855-2016-7061,34.081915,-117.709585
9265-2016-6025,37.785321,-121.188136
9670-2016-7008,33.771614,-118.000201
9135-2016-0405,40.485853,-122.324687
9550-2016-7836,33.876404,-118.094146
9535-2016-7592,34.018621,-118.177737
9580-2016-6886,34.156689,-118.404758
9580-2016-6885,34.171549,-118.388024
9675-2016-7477,33.706351,-117.779142
9580-2016-6883,34.153931,-118.37714
9675-2016-6436,33.544502,-117.674422
9675-2016-7375,33.848389,-117.817279
9685-2016-1321,33.67963,-117.17086
9340-2016-7471,37.334678,-121.860097
9645-2016-3206,32.818663,-117.115594
9590-2016-7728,34.037094,-118.304814
9590-2016-7002,34.036899,-118.286155
9370-2016-7221,37.844199,-122.297818
9680-2016-6772,33.002504,-116.564454
9370-2016-7295,37.77721,-122.165999
9840-2016-7530,33.881587,-117.648696
9675-2016-7482,33.677476,-117.845126
9535-2016-7621,34.07194,-118.101208
9840-2016-7552,33.895428,-117.498568
9580-2016-7410,34.204919,-118.405411
9535-2016-7622,34.072024,-118.089942
9645-2016-3246,32.994675,-117.083714
9250-2016-7248,38.62555,-121.413564
9855-2016-7060,34.134685,-117.671335
