REPORTNUMBER,LATITUDE,LONGITUDE
9590-2015-0180,34.081877,-118.223954
9495-2015-0114,35.877675,-119.854682
9495-2015-0116,36.485708,-120.440154
9535-2015-0084,34.042439,-118.011924
9645-2015-0301,32.719097,-117.100486
9535-2015-0102,34.071955,-118.09597
9535-2015-0103,34.040063,-118.053599
9535-2015-0098,34.039021,-118.170007
9535-2015-0116,34.072382,-118.061644
9461-2015-0168,36.913976,-120.823034
9755-2015-0058,34.606638,-120.10169
9461-2015-0183,37.084884,-121.181908
9655-2015-0069,33.672374,-117.084822
9461-2015-0185,36.985098,-120.837284
9461-2015-0175,36.757989,-120.710475
9675-2015-0443,33.740474,-117.833324
9550-2015-0336,33.937897,-118.098332
9461-2015-0182,36.667309,-120.64416
9655-2015-0080,33.924288,-116.867683
9461-2015-0190,36.976455,-120.635599
9770-2015-0196,34.28228,-118.746887
9335-2015-0706,37.786074242209864,-122.39087522745159
9220-2015-2991,38.75484,-121.263733
9360-2015-0513,38.457604,-122.726074
9690-2015-0074,33.668668,-117.652851
9530-2015-0075,33.862034,-118.199635
9335-2015-0675,37.75019217382356,-122.39166208182351
9465-2015-0616,37.310354,-121.10537
9840-2015-0385,33.887101,-117.51613
9285-2015-0381,39.124267,-121.576813
9840-2015-0397,33.942567,-117.278589
9222-2015-0139,39.32456375219053,-120.39360695895236
9840-2015-0399,33.941102,-117.241736
9840-2015-0386,33.829269,-117.527914
9860-2015-0284,34.066615,-117.210648
9255-2015-0212,38.155538,-120.852243
9685-2015-0073,33.757147,-117.189257
9255-2015-0214,37.956966,-120.679598
9650-2015-0158,33.055674,-117.289414
9250-2015-3178,38.601921,-121.436454
9250-2015-3212,38.60221940556003,-121.43569199619996
9250-2015-3203,38.61409,-121.423477
9725-2015-0156,36.970585,-121.553673
9540-2015-0065,34.589956,-118.711733
9730-2015-0326,36.552172,-121.910542
9350-2015-0439,37.852764,-122.492341
9350-2015-0450,37.902988,-122.515695
9540-2015-0060,34.736817,-118.797509
9350-2015-0445,37.83312,-122.48218
9825-2015-0020,37.1734,-118.290284
9220-2015-2993,38.767208,-121.253017
9340-2015-3042,37.425637,-121.916603
9755-2015-0054,34.7447,-120.514597
9220-2015-2988,38.785712,-121.282431
9690-2015-0053,33.463133,-117.663777
9530-2015-0099,33.884092,-118.351783
9530-2015-0132,33.872707,-118.285952
9745-2015-0179,35.331134,-120.735218
9685-2015-0078,33.500827,-117.151369
9820-2015-0016,38.358279,-119.444192
9685-2015-0086,33.78368,-117.21577
9685-2015-0082,33.553998,-117.180927
9870-2015-0015,34.060683,-116.564073
9840-2015-0466,33.836307,-117.248222
9830-2015-0043,35.177217,-118.481743
9830-2015-0042,35.067065,-118.176959
9840-2015-0429,33.873268,-117.663996
9535-2015-0093,34.020173,-118.184324
9426-2015-0128,35.206946,-119.160568
9530-2015-0139,33.873489,-118.249977
9530-2015-0091,33.748917,-118.291011
9220-2015-3000,38.973851,-121.014403
9540-2015-0100,34.777334,-118.673555
9435-2015-0787,36.779669,-119.846203
9680-2015-0341,32.803055,-116.952267
9435-2015-0773,36.819303,-119.785382
9740-2015-0114,35.50557,-120.693669
9770-2015-0197,34.195945,-118.85959
9535-2015-0043,34.059787,-118.175109
9450-2015-0228,37.037895,-120.152082
9420-2015-0790,35.259564,-118.914402
9540-2015-0101,34.54179609564869,-118.65996679628645
9435-2015-0766,36.781349,-119.784673
9720-2015-0351,36.986736,-121.9848
9285-2015-0411,39.119285,-121.634625
9770-2015-0206,34.266637,-118.638575
9835-2015-0100,34.98062,-116.605916
9365-2015-0532,38.1866,-122.17667
9481-2015-0227,35.978978,-119.053434
9220-2015-3015,38.768095,-121.251591
9150-2015-0222,39.397302,-123.452742
9830-2015-0051,35.692415,-117.867517
9675-2015-0368,33.867576,-117.709903
9350-2015-0472,38.101728,-122.561605
9675-2015-0355,33.693214,-117.738819
9590-2015-0019,34.093897,-118.20624
9240-2015-0185,39.415524,-121.604959
9590-2015-0062,34.054489,-118.238433
9565-2015-0030,33.956592,-118.369372
9550-2015-0257,33.92094,-118.104522
9550-2015-0259,33.85564,-118.095525
9465-2015-0613,37.639442,-121.007124
9655-2015-0093,33.92701,-116.978424
9720-2015-0339,36.982766,-121.962107
9530-2015-0064,33.859739,-118.284736
9670-2015-0125,33.856115,-117.9941
9675-2015-0413,33.642256,-117.859693
9240-2015-0199,39.526107,-121.688765
9720-2015-0350,36.988188,-121.996478
9535-2015-0416,34.064807,-118.002268
9365-2015-0580,38.110145,-122.229649
9435-2015-0915,36.690662,-119.756747
9670-2015-0261,33.774381,-118.074452
9130-2015-0158,39.886697,-121.980387
9535-2015-0432,34.02394,-118.172511
9330-2015-0851,37.385177,-122.066387
9685-2015-0131,33.50427,-117.152969
9675-2015-0516,33.68969,-117.920662
9426-2015-0132,35.379124,-119.369997
9590-2015-0022,34.056009,-118.256107
9535-2015-0436,33.911094,-118.171344
9675-2015-0503,33.665564,-117.809819
9222-2015-0155,39.301938,-120.111419
9675-2015-0504,33.691113,-117.924088
9330-2015-0809,37.445872,-122.119902
9450-2015-0200,36.918519,-120.015495
9320-2015-0706,38.012644,-122.174213
9690-2015-0091,33.670959,-117.658421
9720-2015-0342,36.897398,-121.775993
9840-2015-0405,33.793209,-117.229525
9325-2015-0501,38.385649,-122.349305
9126-2015-0126,39.681619,-123.35385
9590-2015-0085,34.081217,-118.222673
9481-2015-0222,36.051256,-119.070888
9575-2015-0056,34.158263,-118.158601
9565-2015-0043,34.031504,-118.389848
9840-2015-0463,33.885335,-117.549705
9240-2015-0193,39.537158,-121.584675
9550-2015-0341,33.926681,-118.103592
9575-2015-0055,34.133253,-118.2752
9465-2015-0615,37.25039,-121.08996
9565-2015-0168,34.029365,-118.445049
9550-2015-0343,33.876807,-118.184928
9745-2015-0190,35.347599,-120.629929
9550-2015-0356,33.916151,-118.104724
9250-2015-3296,38.643752,-121.365214
9565-2015-0169,34.032,-118.388997
9481-2015-0232,36.047808,-118.928745
9340-2015-3432,37.316846,-121.922191
9680-2015-0438,32.698375,-117.012257
9690-2015-0067,33.569963,-117.701468
9465-2015-0693,37.675729,-121.044575
9675-2015-0493,33.792362,-117.879491
9465-2015-0677,37.536772,-120.892081
9360-2015-0565,38.441397,-122.720881
9675-2015-0511,33.778267,-117.866665
9425-2015-0155,37.818045,-120.272425
9645-2015-0201,32.744346,-117.109987
9860-2015-0294,34.145452,-117.28712
9835-2015-0111,34.992813,-116.577937
9535-2015-0467,33.99608,-118.176952
9320-2015-0815,37.863463,-122.035631
9320-2015-0817,37.891758,-122.152678
9860-2015-0302,34.065073,-117.31015
9675-2015-0510,33.800151,-117.878097
9535-2015-0478,34.071947,-118.096492
9530-2015-0182,33.871623,-118.341313
9685-2015-0158,33.637255,-117.171164
9675-2015-0517,33.766351,-117.866617
9565-2015-0223,33.930009,-118.37109
9295-2015-0466,38.415805,-120.839798
9685-2015-0109,33.638986,-117.085381
9465-2015-0678,37.488493,-120.867781
9670-2015-0117,33.76947,-117.915472
9252-2015-2624,38.552592,-121.414276
9345-2015-0650,37.540693,-122.06698
9530-2015-0205,33.888448,-118.285534
9530-2015-0249,33.862034,-118.199635
9770-2015-0246,34.184408,-118.907768
9590-2015-0084,34.037037,-118.298303
9645-2015-0212,32.951942,-117.195002
9530-2015-0243,33.864411,-118.325919
9685-2015-0118,33.668812,-117.307154
9690-2015-0125,33.43971,-117.623837
9590-2015-0090,34.052959,-118.223277
9140-2015-0085,40.260413,-121.271861
9460-2015-0274,37.295195,-120.477344
9420-2015-0861,35.414452,-119.057344
9330-2015-0846,37.587121,-122.34931
9252-2015-2633,38.558207,-121.450055
9770-2015-0239,34.201107,-118.974935
9625-2015-0034,32.811137,-115.33712
9670-2015-0264,33.774274,-117.905144
9670-2015-0258,33.861443,-117.989598
9320-2015-0742,37.912061,-122.067386
9130-2015-0157,40.189435,-122.232541
9680-2015-0435,32.854043,-116.838089
9426-2015-0131,35.632801,-120.002781
9435-2015-0879,36.738725,-119.808456
9675-2015-0520,33.870660642067605,-117.74509931789187
9460-2015-0313,37.302216,-120.636662
9835-2015-0109,35.469019,-115.536948
9645-2015-0315,32.778689,-117.108192
9345-2015-0642,37.649476,-122.097141
9685-2015-0170,33.669247,-117.307859
9680-2015-0439,32.809193,-116.961994
9252-2015-2631,38.509921,-121.459686
9760-2015-0219,34.422542,-119.635433
9630-2015-0057,33.762344,-116.309553
9365-2015-0607,38.522144,-121.95294
9690-2015-0058,33.458414,-117.655334
9590-2015-0065,34.058679,-118.253392
9770-2015-0214,34.158213,-118.826
9765-2015-0282,34.263744,-119.038388
9825-2015-0025,36.843465,-118.230268
9540-2015-0033,34.426682,-118.420451
9765-2015-0279,34.284536,-119.164905
9690-2015-0087,33.453769,-117.64577
9222-2015-0148,39.459247,-120.008423
9840-2015-0499,33.939942,-117.227567
9685-2015-0095,33.482595,-117.141416
9550-2015-0354,33.943161,-118.095574
9865-2015-0069,34.178514,-116.714272
9550-2015-0285,34.005678,-118.06221
9325-2015-0481,38.458217,-122.422285
9535-2015-0041,34.016475,-118.173386
9830-2015-0048,35.238909,-118.578261
9550-2015-0339,34.005272,-117.959076
9550-2015-0278,33.901541,-118.060514
9535-2015-0023,33.999395,-118.175703
9550-2015-0281,33.8902,-118.104555
9535-2015-0036,34.001295,-118.174436
9435-2015-0729,36.753803,-119.730816
9840-2015-0479,33.881883,-117.582669
9740-2015-0106,35.720941,-120.697399
9675-2015-0535,33.68969,-117.920662
9420-2015-0847,35.414774,-119.057702
9675-2015-0502,33.648507,-117.74855
9245-2015-0439,38.748628,-120.615493
9685-2015-0121,33.743287,-117.114375
9750-2015-0140,34.960897,-120.41881
9645-2015-0282,32.759399,-117.206545
9450-2015-0206,36.946512,-120.044664
9685-2015-0161,33.612702,-117.260409
9420-2015-0833,35.311132,-119.034516
9675-2015-0553,33.769253,-117.868344
9340-2015-3418,37.408358,-122.002702
9365-2015-0582,38.260737,-122.060396
9625-2015-0033,32.773011,-115.779605
9460-2015-0304,37.410416,-120.850046
9830-2015-0062,34.862143,-118.171829
9420-2015-0835,35.35281,-118.970523
9770-2015-0243,34.374948,-118.915675
9750-2015-0143,34.860818,-120.437441
9675-2015-0558,33.680798,-117.85262
9230-2015-0246,39.505879,-121.019768
9675-2015-0548,33.871827,-117.880343
9340-2015-3419,37.419056,-121.962802
9590-2015-0018,34.099846,-118.315526
9740-2015-0093,35.640929,-120.684406
9370-2015-0875,37.850862,-122.299371
9370-2015-0873,37.826444,-122.277399
9151-2015-0229,39.087083,-122.793282
9151-2015-0236,39.00915,-122.907706
9575-2015-0067,34.15515,-118.269672
9575-2015-0070,34.15515,-118.269672
9535-2015-0099,34.068135,-118.15165
9575-2015-0073,34.152398,-118.115044
9670-2015-0291,33.85595,-118.016157
9575-2015-0080,34.152548,-118.0971
9420-2015-0855,35.764232,-119.249748
9420-2015-0802,35.720545,-119.237588
9565-2015-0203,34.030307,-118.440429
9835-2015-0090,34.992411,-116.578873
9840-2015-0472,34.017021,-117.467317
9460-2015-0302,37.302704,-120.537418
9835-2015-0086,34.79701,-117.112266
9565-2015-0195,33.986055,-118.397788
9835-2015-0092,34.788861,-116.459869
9365-2015-0575,38.064343,-122.162753
9690-2015-0138,33.591465,-117.756045
9760-2015-0211,34.409787,-119.551585
9870-2015-0022,34.13508,-116.278804
9330-2015-0815,37.443703,-122.264796
9760-2015-0214,34.421321,-119.618315
9725-2015-0154,37.098334,-121.604736
9535-2015-0050,34.003304,-118.173425
9760-2015-0246,34.420887,-119.639875
9540-2015-0094,34.681209,-118.780518
9265-2015-2469,37.77485,-121.179515
9390-2015-0663,37.700829,-121.799491
9860-2015-0327,34.255962,-117.449782
9150-2015-0229,39.403738,-123.387448
9465-2015-0653,37.531544,-120.890108
9770-2015-0232,34.263732,-118.99424
9340-2015-3208,37.36426,-121.902194
9360-2015-0544,38.407008,-122.542013
9265-2015-2478,37.954422,-121.239198
9685-2015-0108,33.753145,-117.189289
9565-2015-0198,33.912265,-118.370436
9330-2015-0826,37.544758,-122.326972
9535-2015-0417,34.065945,-118.017168
9265-2015-2411,37.774241,-121.178731
9860-2015-0303,34.067423,-117.422705
9330-2015-0834,37.545419,-122.288724
9330-2015-0862,37.44564,-122.233637
9770-2015-0235,34.281625,-118.691014
9360-2015-0541,38.438883,-122.719148
9840-2015-0532,33.939278,-117.180281
9645-2015-0241,32.72427,-117.07542
9680-2015-0420,33.051134,-116.843659
9590-2015-0194,34.037132,-118.308299
9530-2015-0077,33.850088,-118.275823
9465-2015-0618,37.730248,-121.109865
9650-2015-0163,33.119522,-117.101354
9420-2015-0814,35.512946,-118.689552
9720-2015-0338,36.975384,-121.890765
9340-2015-3227,37.196776,-121.993321
9830-2015-0058,35.11287,-118.359695
9365-2015-0561,38.239733,-122.084597
9260-2015-0714,38.592939,-121.284124
9765-2015-0335,34.275486,-119.185469
9690-2015-0111,33.613977,-117.706773
9420-2015-0779,35.601665,-119.294706
9685-2015-0133,33.468172,-116.997981
9650-2015-0318,33.301607,-117.149943
9650-2015-0313,33.131861,-117.327892
9650-2015-0311,33.118429,-117.060975
9252-2015-2604,38.524122,-121.521631
9765-2015-0343,34.517071,-119.281493
9680-2015-0432,32.663358,-116.24388
9345-2015-0617,37.592501,-122.056491
9252-2015-2605,38.277122,-121.456368
9252-2015-2628,38.567718,-121.508437
9650-2015-0245,33.176686,-117.227365
9835-2015-0082,34.505992,-117.323319
9480-2015-0672,36.438972,-118.90489
9370-2015-0900,37.8194,-122.269712
9151-2015-0219,39.014319,-122.911155
9370-2015-0866,37.836735,-122.296085
9370-2015-0869,37.904419,-122.313213
9535-2015-0106,33.965027,-118.1688
9575-2015-0075,34.153237,-118.36545
9435-2015-0765,36.76194,-119.775493
9650-2015-0341,33.132678,-117.328375
9650-2015-0244,33.213857,-117.389396
9670-2015-0286,33.855935,-118.01806
9575-2015-0124,34.168446,-118.301797
9420-2015-0818,35.367879,-119.041649
9840-2015-0434,33.973588,-117.373349
9545-2015-0042,34.776655,-118.237387
9320-2015-0678,37.950358,-122.055963
9850-2015-0111,34.438836,-117.370913
9670-2015-0266,33.854149,-117.943037
9420-2015-0822,35.118661,-118.98718
9540-2015-0138,34.323703,-118.460574
9360-2015-0543,38.767445,-122.99455
9266-2015-0329,37.784486,-121.307544
9540-2015-0085,34.557727952632696,-118.67620634373468
9420-2015-0826,35.352644,-119.034861
9365-2015-0574,38.117599,-122.28837
9460-2015-0309,37.146537,-120.492025
9675-2015-0550,33.846402,-117.862756
9590-2015-0067,34.034129,-118.364159
9330-2015-0808,37.429322,-122.102458
9365-2015-0611,38.182671,-122.134243
9545-2015-0077,34.495289,-118.124918
9530-2015-0185,33.873601,-118.209111
9151-2015-0233,39.008834,-122.613781
9590-2015-0106,34.034326,-118.349415
9530-2015-0242,33.859818,-118.29768
9320-2015-0794,37.866897,-122.204047
9770-2015-0253,34.168048,-118.840809
9345-2015-0655,37.601172,-122.06268
9350-2015-0488,37.957869,-122.509078
9350-2015-0489,37.985528,-122.524304
9350-2015-0495,37.80354810179419,-122.45185394773527
9250-2015-3482,38.678065,-121.341627
9675-2015-0555,33.70118,-117.859042
9435-2015-0871,36.769334,-119.83694
9135-2015-0234,40.504429,-122.337306
9430-2015-0068,35.01241099426395,-118.95185254912495
9320-2015-0767,37.876622,-122.046723
9461-2015-0195,37.056756,-120.894384
9325-2015-0512,38.234929,-122.261324
9550-2015-0448,34.028882,-118.003606
9580-2015-0150,34.274225,-118.546058
9550-2015-0481,33.955054,-118.107843
9320-2015-0778,37.948484,-122.325978
9250-2015-3331,38.65853,-121.362734
9320-2015-0793,37.853056,-122.029011
9720-2015-0345,36.981752,-121.91809
9740-2015-0095,35.662963,-121.256387
9565-2015-0375,33.895213,-118.36726
9350-2015-0513,38.16528,-122.578003
9265-2015-2423,38.174223,-121.262283
9550-2015-0432,33.900211,-118.058619
9550-2015-0260,34.016506,-117.985281
9565-2015-0173,34.031786,-118.41684
9550-2015-0246,33.858618,-118.096232
9550-2015-0247,33.995877,-117.873111
9590-2015-0044,34.037741,-118.219897
9670-2015-0151,33.784042,-118.091621
9675-2015-0476,33.690645,-117.922997
9830-2015-0047,35.651823,-117.715802
9241-2015-0180,39.667582,-121.746245
9230-2015-0249,39.199042,-121.020427
9550-2015-0398,33.876415,-118.085796
9685-2015-0105,33.732775,-117.189279
9550-2015-0291,33.877076,-118.150032
9465-2015-0593,37.664225,-121.028728
9426-2015-0136,35.618137,-119.654653
9325-2015-0496,38.640276,-122.595351
9840-2015-0388,34.020356,-117.550269
9840-2015-0416,33.918899,-117.434783
9680-2015-0306,33.010975,-116.936027
9565-2015-0018,34.046905,-118.446615
9565-2015-0024,33.826516,-118.209599
9840-2015-0415,33.799897,-117.232241
9565-2015-0181,33.957319,-118.369354
9840-2015-0462,33.878691,-117.657504
9350-2015-0491,37.932831,-122.410591
9495-2015-0111,35.958926,-120.104412
9221-2015-0088,39.138707,-120.927924
9675-2015-0482,33.687599,-117.898328
9825-2015-0018,37.29312,-118.552173
9675-2015-0529,33.758582,-117.831151
9650-2015-0254,33.132981,-117.123388
9650-2015-0249,33.338996,-117.133826
9350-2015-0515,38.021397,-122.539115
9675-2015-0532,33.736382,-117.8338
9525-2015-0264,33.997176,-117.864827
9535-2015-0095,33.929074,-118.178769
9435-2015-0880,36.746556,-119.776407
9435-2015-0859,36.692346,-119.758783
9580-2015-0210,34.246306,-118.472842
9550-2015-0382,34.019995,-117.988612
9420-2015-0925,35.394036,-118.969406
9420-2015-0851,35.414237,-119.057105
9590-2015-0034,34.0487,-118.214263
9690-2015-0068,33.538186,-117.674677
9340-2015-3437,37.363216,-121.893771
9580-2015-0270,34.142972,-118.471394
9550-2015-0413,34.008643,-117.970046
9461-2015-0203,36.719406,-120.683999
9860-2015-0280,34.029566,-117.329826
9340-2015-3469,37.251199,-121.932691
9680-2015-0456,32.803056,-116.952094
9525-2015-0377,34.119684,-117.762696
9535-2015-0414,34.020168,-118.185885
9535-2015-0442,34.055849,-118.003389
9252-2015-2607,38.553391,-121.437119
9420-2015-0938,35.368677,-118.914201
9580-2015-0092,34.266928,-118.48311
9550-2015-0431,33.983137,-118.073554
9550-2015-0577,33.968925,-118.122094
9590-2015-0059,34.074273707317126,-118.23281760975604
9450-2015-0208,37.124933,-120.249766
9670-2015-0124,33.700638,-117.947076
9252-2015-2637,38.523085,-121.521696
9650-2015-0170,33.201355,-117.375158
9481-2015-0229,36.21078,-119.11922
9360-2015-0586,38.511507,-123.231015
9725-2015-0149,36.962657,-121.551332
9670-2015-0137,33.74189,-118.001491
9690-2015-0160,33.59625,-117.760979
9360-2015-0601,38.799602,-123.013105
9535-2015-0443,34.067662,-118.152547
9670-2015-0141,33.699409,-117.944119
9120-2015-0082,41.711933,-124.129659
9390-2015-0659,37.508143,-121.936004
9670-2015-0160,33.86054,-117.988199
9630-2015-0059,33.660241,-115.809081
9680-2015-0461,32.744461,-116.968235
9725-2015-0161,37.169719,-121.669655
9540-2015-0144,34.305915,-118.482139
9725-2015-0164,37.053894,-121.582176
9840-2015-0519,33.881162,-117.616448
9420-2015-0866,35.468763,-119.123428
9390-2015-0661,37.721665,-121.67799
9370-2015-0967,37.848653,-122.227205
9840-2015-0530,33.879957,-117.607005
9680-2015-0475,32.737758,-116.94167
9370-2015-0858,37.755209,-122.149887
9680-2015-0473,32.780708,-116.982346
9340-2015-3052,37.343956,-121.901929
9390-2015-0662,37.708921,-121.724089
9690-2015-0076,33.443533,-117.629232
9550-2015-0324,33.994168,-117.899394
9340-2015-3229,37.363295,-121.902375
9165-2015-0109,39.803246,-120.513793
9340-2015-2981,37.340503,-121.850588
9540-2015-0049,34.350969,-118.5442
9765-2015-0308,34.262576,-119.23151
9580-2015-0106,34.148642,-118.697672
9540-2015-0053,34.50167,-118.232476
9840-2015-0476,34.009786,-117.427297
9540-2015-0044,34.29831,-118.418401
9765-2015-0300,34.274347,-119.135755
9840-2015-0396,33.973588,-117.373349
9840-2015-0393,33.940697,-117.230899
9461-2015-0180,36.683093,-120.656252
9675-2015-0419,33.84597,-117.821769
9285-2015-0394,38.878477,-121.564582
9690-2015-0075,33.453207,-117.644562
9690-2015-0047,33.625052,-117.756907
9685-2015-0092,33.759186,-117.269945
9685-2015-0093,33.662879,-117.29932
9285-2015-0390,39.290991,-121.594895
9285-2015-0399,39.1352,-121.589867
9690-2015-0046,33.579724,-117.671757
9220-2015-2980,38.748006,-121.268153
9320-2015-0690,38.007733277359044,-122.21043437617945
9250-2015-3271,38.662933,-121.357976
9250-2015-3270,38.602709,-121.506069
9252-2015-2586,38.261769,-121.298295
9535-2015-0038,34.072262,-118.072132
9540-2015-0041,34.323799,-118.50116
9295-2015-0462,38.320887,-120.725246
9250-2015-3255,38.709386,-121.540358
9465-2015-0571,37.619103,-120.994025
9675-2015-0435,33.8681544615385,-117.7605783461538
9540-2015-0074,34.499913,-118.22495
9675-2015-0432,33.854101,-117.887137
9670-2015-0146,33.856137,-117.990822
9540-2015-0036,34.397955,-118.57217
9390-2015-0643,37.73966052051903,-121.58938807318987
9765-2015-0281,34.336084,-119.084594
9840-2015-0412,33.901605,-117.560247
9461-2015-0174,37.145378,-120.825342
9690-2015-0071,33.437136,-117.619451
9540-2015-0106,34.323799,-118.50116
9550-2015-0300,33.911944,-118.073029
9250-2015-3354,38.626079,-121.515046
9690-2015-0063,33.617451,-117.710528
9365-2015-0535,38.139557,-122.219767
9465-2015-0605,37.718289,-120.995056
9825-2015-0022,36.344884,-118.021795
9675-2015-0580,33.674205,-117.83684
9535-2015-0059,34.041291,-118.06997
9765-2015-0321,34.25919,-119.254833
9565-2015-0339,33.986099,-118.412944
9365-2015-0543,38.141402,-122.225882
9435-2015-0776,36.683804,-119.748484
9835-2015-0087,35.371693,-115.90024
9456-2015-0061,37.420474,-119.629955
9565-2015-0231,33.928397,-118.341624
9265-2015-2393,38.198301,-121.066161
9365-2015-0542,38.257856,-122.062834
9265-2015-2407,37.754547,-121.146431
9435-2015-0813,36.753105,-119.693689
9365-2015-0552,38.165881,-122.205224
9265-2015-2391,38.141829,-121.259871
9252-2015-3195,38.499536,-121.517398
9540-2015-0081,34.509925,-118.111704
9265-2015-2388,37.939742,-121.298029
9325-2015-0484,38.226017,-122.25813
9565-2015-0222,34.090458,-118.475595
9835-2015-0077,34.719591,-115.790427
9690-2015-0099,33.489365,-117.663576
9221-2015-0081,39.202238,-120.811108
9765-2015-0354,34.255918,-119.108984
9241-2015-0188,39.7349,-121.81747
9265-2015-2384,37.973018,-121.236092
9126-2015-0129,40.195935,-123.774547
9865-2015-0063,34.236451,-117.295018
9220-2015-2996,38.750726,-121.266405
9565-2015-0318,34.073826,-118.467402
9150-2015-0230,39.156096,-123.608463
9365-2015-0544,38.420281,-121.892111
9480-2015-0669,36.32771453884622,-119.41437186699999
9220-2015-3011,38.941311,-121.096868
9320-2015-0711,38.020058,-122.098819
9440-2015-0648,36.23479,-119.816356
9265-2015-2399,37.954888,-121.312505
9725-2015-0159,36.85971326355109,-121.60234941710202
9260-2015-0725,38.537026,-121.364661
9146-2015-0053,41.252475,-122.103618
9530-2015-0114,33.87746,-118.345453
9325-2015-0506,38.227503,-122.258255
9252-2015-2615,38.255052,-121.293998
9375-2015-0445,37.70092,-122.02334
9650-2015-0302,33.384546,-117.580678
9241-2015-0191,39.687449,-121.770462
9330-2015-0804,37.462193,-122.14381
9266-2015-0324,37.757181,-121.343323
9835-2015-0084,34.88582,-117.04825
