REPORTNUMBER,LATITUDE,LONGITUDE
9675-2016-7225,33.740417,-117.833161
9530-2016-8764,33.80042,-118.112609
9550-2016-9034,33.932395,-118.10116
9525-2016-8887,34.130181,-117.932168
9255-2016-0600,38.142023,-120.86371
9345-2016-6514,37.64607,-122.094773
9580-2016-8089,34.156786,-118.468921
9680-2016-7977,32.633841,-116.765007
9420-2016-4602,35.368863,-119.042081
9750-2016-0418,34.768057,-120.304963
9645-2016-4237,32.841783,-117.123075
9345-2016-6534,37.618085,-122.074724
9725-2016-7816,36.842379,-121.457874
9250-2016-8351,38.643337,-121.52633
9420-2016-4620,35.690153,-118.466784
9840-2016-8411,34.000935,-117.375495
9565-2016-8595,34.028533,-118.44819
9345-2016-6543,37.635152,-122.103059
9252-2016-8382,38.514455,-121.462087
9330-2016-6643,37.431648,-122.104921
9850-2016-2945,34.476355,-117.341549
9345-2016-6148,37.559387,-122.041869
9330-2016-6659,37.616676,-122.156132
9685-2016-3989,33.571861,-117.180863
9645-2016-4349,32.757613,-117.218188
9252-2016-8308,38.554385,-121.474221
9335-2016-6424,37.643237,-122.446026
9565-2016-8574,34.014526,-118.486373
9535-2016-9005,34.014492,-118.168193
9565-2016-8566,34.031779,-118.417698
9565-2016-8597,34.022111,-118.426296
9565-2016-8619,33.981005,-118.39379
9565-2016-8620,33.90103,-118.370408
9550-2016-9203,33.87669,-118.132215
9580-2016-8273,34.168398,-118.468498
9580-2016-8258,34.173593,-118.555772
9590-2016-8871,34.037337,-118.282958
9580-2016-8247,34.170769,-118.607894
9590-2016-8555,34.027504,-118.210855
9590-2016-8737,34.048985,-118.214199
9590-2016-9042,34.02899,-118.202427
9590-2016-9043,34.069923,-118.21761
9550-2016-9099,34.027368,-118.037436
9550-2016-9234,33.922093,-118.104468
9590-2016-9014,34.071802386754996,-118.23521773213903
9675-2016-8635,33.684039,-117.859966
9765-2016-1345,34.242447,-119.18958
9390-2016-7268,37.73402102428894,-121.62119681593332
9340-2016-8402,37.324952,-121.886776
9535-2016-8992,33.985617,-118.135029
9340-2016-8464,37.324452,-122.050369
9535-2016-8991,33.985796,-118.135294
9590-2016-9038,34.07560025000005,-118.23148199999996
9590-2016-8635,33.955684,-118.280806
9675-2016-8682,33.836722,-117.87606
9590-2016-8948,34.038742,-118.273912
9670-2016-8445,33.776656,-118.088726
9590-2016-9019,34.036954,-118.292266
9670-2016-8447,33.856128,-117.991856
9530-2016-8895,33.928304,-118.21767
9840-2016-8460,34.066642,-117.457244
9670-2016-8448,33.855941,-118.023959
9345-2016-6582,37.733701,-122.190311
9540-2016-3644,34.401065,-118.45764
9650-2016-4348,33.137951,-117.176686
9265-2016-6750,37.936432,-121.29749
9330-2016-6696,37.58182,-122.325899
9420-2016-4530,35.263896,-119.022134
9345-2016-6607,37.605914,-122.066034
9530-2016-8838,33.928448,-118.217995
9265-2016-6760,37.813978,-121.207079
9320-2016-7099,37.881079,-122.050435
9855-2016-8670,34.136516,-117.538294
9590-2016-8869,34.117718,-118.269696
9740-2016-0708,35.638309,-120.684171
9540-2016-3661,34.412794,-118.44545
9335-2016-6440,37.614676,-122.397491
9840-2016-8401,33.777105,-117.48748
9265-2016-6754,37.965936,-121.336083
9840-2016-7845,33.993009,-117.35659
9565-2016-8610,34.03351,-118.386428
9565-2016-8611,34.016701,-118.482927
9252-2016-8322,38.57989,-121.505473
9440-2016-0383,36.401225,-119.636957
9750-2016-0419,34.864306,-120.39526
9840-2016-8404,33.795389,-117.23057
9252-2016-8317,38.55674,-121.444651
9855-2016-8736,34.08725,-117.681669
9834-2016-0139,34.817021,-115.151737
9420-2016-4618,35.211388,-119.010748
9690-2016-4154,33.531464,-117.674354
9770-2016-0771,34.184667,-118.89563
9670-2016-8112,33.700379,-117.946455
9420-2016-4672,35.211388,-119.010748
9580-2016-8169,34.167962,-118.584547
9252-2016-8316,38.561692,-121.485829
9340-2016-8481,37.420615,-121.938392
9285-2016-7679,39.231294,-121.372952
9590-2016-8977,34.071603,-118.265953
9590-2016-9040,34.07483,-118.219346
9590-2016-9041,34.037882,-118.274034
9590-2016-7819,34.037787,-118.280691
9590-2016-8005,34.107333,-118.257021
9820-2016-0274,37.935736,-119.233276
9450-2016-3159,37.022141,-120.132525
9450-2016-3157,37.077424,-120.200641
9450-2016-3175,37.008506,-120.115735
9456-2016-0185,37.105633,-119.745381
9675-2016-8421,33.695823,-117.864228
9675-2016-8315,33.870256312232044,-117.74462361207995
9675-2016-8446,33.87227,-117.880405
9675-2016-8466,33.665185,-117.807475
9590-2016-8708,34.078123,-118.219677
9590-2016-9022,34.073082,-118.269432
9590-2016-8528,34.053638,-118.206113
9330-2016-6714,37.568506,-122.311435
9535-2016-9038,33.994265,-118.143979
9590-2016-7221,33.945716,-118.279698
9670-2016-8722,33.728747,-117.983656
9645-2016-3406,32.797863,-117.156842
9345-2016-6566,37.629954,-122.083224
9840-2016-7992,33.98997747384621,-117.35108700207691
9855-2016-8709,34.067528,-117.57155
9650-2016-4333,33.35161,-117.025526
9370-2016-7862,37.772212,-122.225018
9575-2016-8125,34.153174,-118.366646
9370-2016-7861,37.772095,-122.224688
9590-2016-9063,34.041894,-118.217898
9575-2016-8124,34.155111,-118.26984
9370-2016-7859,37.881706,-122.308127
9860-2016-7993,34.132484,-117.227505
9590-2016-8998,34.080904,-118.293853
9650-2016-4359,33.12496,-117.104241
9370-2016-7857,37.846569,-122.298365
9650-2016-4373,33.184156,-117.357194
9840-2016-8390,33.98352,-117.343359
9325-2016-1025,38.37471,-122.513613
9550-2016-9000,33.876254,-118.130356
9540-2016-3682,34.438245,-118.370685
9335-2016-6451,37.627943,-122.43103
9151-2016-0440,39.048159,-122.931535
9250-2016-7513,38.623633,-121.519686
9320-2016-7073,37.94571,-122.058029
9265-2016-6755,37.923099,-121.29318
9252-2016-8267,38.552449,-121.414904
9320-2016-7092,37.989487,-122.067365
9840-2016-8048,33.938171,-117.131265
9495-2016-6764,36.428664,-120.106666
9645-2016-3764,32.7191,-117.096951
9550-2016-9128,33.9138,-118.116187
9265-2016-6748,37.971183,-121.246334
9740-2016-0709,35.723287,-120.698314
9250-2016-8453,38.640646,-121.382293
9590-2016-8892,34.036892,-118.287029
9760-2016-6669,34.396631,-119.511474
9535-2016-8788,33.99777,-118.17665
9252-2016-8306,38.57612,-121.508089
9645-2016-4272,32.764679,-117.156816
9855-2016-8750,34.067182,-117.438111
9540-2016-3683,34.704934,-118.794792
9675-2016-8467,33.710214,-117.782443
9252-2016-8318,38.543473,-121.509344
9265-2016-6787,37.947909,-121.236554
9670-2016-8208,33.772173,-117.90924
9840-2016-8449,34.027182,-117.550254
9580-2016-8186,34.170216,-118.602422
9855-2016-8720,34.067513,-117.567364
9540-2016-3503,34.48763,-118.617691
9535-2016-9054,33.985402,-118.134712
9590-2016-9031,34.036907,-118.285982
9580-2016-8195,34.172868,-118.39001
9550-2016-9065,33.913112,-118.104836
9840-2016-8420,34.004755,-117.398742
9590-2016-8007,34.084212,-118.220322
9675-2016-8511,33.856334,-117.785499
9590-2016-8116,34.113251,-118.336082
9590-2016-8880,34.07107159205301,-118.23555548048341
9450-2016-3187,37.080751,-120.204672
9840-2016-8370,33.810656,-117.509266
9525-2016-8626,34.067673,-117.8355
9840-2016-8392,34.002502,-117.351218
9840-2016-8445,33.878347,-117.546197
9525-2016-8934,34.135259,-117.961393
9675-2016-8264,33.631339,-117.723696
9840-2016-8314,33.820468,-117.240446
9675-2016-8516,33.852041,-117.81302
9450-2016-3193,36.923515,-119.794047
9840-2016-8339,34.018135,-117.526333
9525-2016-8957,34.067953,-117.978524
9675-2016-8526,33.869223,-117.706359
9840-2016-8442,33.939253,-117.199668
9840-2016-8505,34.004995,-117.550325
9370-2016-7858,37.824434,-122.313271
9370-2016-7860,37.836594,-122.296014
9645-2016-4400,32.564512,-116.998265
9590-2016-9094,34.028592,-118.228978
9860-2016-8062,34.064468,-117.298173
9680-2016-8030,32.836689,-117.006212
9860-2016-8064,34.068238,-117.399635
9370-2016-7873,37.84364,-122.297697
9835-2016-0823,35.193281,-116.15374
9860-2016-7998,34.229706,-117.415919
9645-2016-4424,32.65774130673424,-117.0871187447721
9650-2016-4370,33.176134,-117.350617
9655-2016-6732,33.797803,-116.759837
9860-2016-8074,34.250717,-117.444608
9860-2016-8058,34.048446,-117.306374
9860-2016-8071,34.34881681313958,-117.4404768695581
9330-2016-6750,37.548337,-122.291434
9645-2016-4427,32.786133,-117.207283
9320-2016-7142,38.015072,-121.994038
9680-2016-8065,32.60186,-116.638472
9765-2016-1290,34.320412,-119.391939
9265-2016-6817,38.113227,-121.258568
9222-2016-0561,39.241696,-120.030676
9345-2016-6524,37.688949,-122.107425
9840-2016-8525,33.804529,-117.233279
9840-2016-8225,33.881019,-117.651063
9365-2016-8675,38.181866,-122.133796
9725-2016-7752,36.841541,-121.479325
9680-2016-8122,32.759639894555605,-116.483327322037
9252-2016-8264,38.460559,-121.412326
9130-2016-0738,40.067308,-122.215966
9670-2016-8262,33.70423,-117.953087
9840-2016-8417,33.998536,-117.369808
9830-2016-2801,35.650795,-117.802661
9770-2016-0770,34.184353,-118.912961
9530-2016-8835,33.852912,-118.279922
9550-2016-9206,33.995446,-118.068742
9435-2016-4544,36.723989,-119.791467
9675-2016-8510,33.845003,-117.824359
9535-2016-9060,33.965882,-118.168416
9550-2016-9210,33.995446,-118.068742
9840-2016-8422,33.95819,-117.308505
9685-2016-3997,33.513549,-117.157209
9540-2016-3647,34.37429,-118.562727
9830-2016-2804,35.007872,-117.66095
9855-2016-8752,34.08725,-117.681669
9601-2016-0028,33.87013105983205,-117.74546405607995
9840-2016-8444,33.91926,-117.288315
9675-2016-8298,33.873619000000076,-117.69321824999996
9340-2016-8479,37.334452,-121.860474
9835-2016-0118,35.281507,-116.047578
9540-2016-3652,34.767354,-118.800328
9535-2016-9063,33.997125,-118.146462
9675-2016-8525,33.787664,-117.879962
9525-2016-8924,34.128165,-117.919511
9525-2016-8923,34.12011593784939,-117.82537164197258
9525-2016-8969,34.072899,-117.780008
9330-2016-6707,37.410152,-122.073658
9590-2016-9054,34.037072,-118.301161
9530-2016-8760,33.858433,-118.284619
9840-2016-8381,33.824409,-117.522386
9345-2016-6428,37.522187,-121.987069
9250-2016-8391,38.638509,-121.49103
9840-2016-8402,33.861876,-117.538097
9345-2016-6434,37.676255,-122.11684
9650-2016-4340,33.254513,-117.423693
9345-2016-6491,37.618717,-122.075174
9345-2016-6500,37.550556,-122.02573
9535-2016-7127,34.072227,-118.073528
9252-2016-8314,38.531177,-121.470967
9345-2016-6510,37.643943,-122.094286
9250-2016-8372,38.640863,-121.382055
9650-2016-4372,33.046687,-117.286716
9330-2016-6761,37.439109,-122.112735
9645-2016-4342,33.00586,-117.0807
9860-2016-8066,34.138481,-117.242425
9645-2016-4329,32.703955,-117.146557
9370-2016-7880,37.785593,-122.244096
9650-2016-4387,33.164004,-117.342646
9645-2016-4358,32.841683,-117.02452
9370-2016-7879,37.914529,-122.325961
9860-2016-8024,34.068677,-117.373375
9645-2016-4323,32.697929,-117.14536
9645-2016-4413,32.657430792399026,-117.08271015792924
9575-2016-8121,34.148713,-118.068495
9650-2016-4362,33.144996,-117.333611
9575-2016-8896,34.152071,-118.12498
9655-2016-6733,33.723167,-117.076415
9650-2016-4403,33.112585,-117.097456
9655-2016-6717,33.708809,-116.761153
9675-2016-8470,33.687378,-117.884905
9855-2016-8692,34.133652,-117.499162
9865-2016-2927,34.253592,-117.17389
9645-2016-4217,32.779273,-117.070726
9550-2016-8835,33.99461,-117.881327
9320-2016-7124,37.973469,-122.062184
9725-2016-7788,36.987858,-121.489107
9435-2016-4533,36.787502,-119.854852
9765-2016-1331,34.263762,-118.996229
9456-2016-0199,37.363474,-119.636204
9130-2016-0739,39.834449,-122.199984
9855-2016-8700,34.14949,-117.48007
9325-2016-1027,38.600206,-122.632107
9325-2016-1029,38.488708,-122.449829
9530-2016-8840,33.884147,-118.35186
9375-2016-6074,37.703861,-122.126562
9420-2016-4621,35.264037,-119.022174
9565-2016-8450,33.903402,-118.370406
9580-2016-8219,34.170679,-118.575038
9840-2016-8437,33.909242,-117.451725
9720-2016-1748,38.552232,-121.474007
9390-2016-7253,37.701821,-121.91796
9590-2016-6617,34.13694,-118.276254
9840-2016-8462,33.954773,-117.305218
9540-2016-3667,34.40863,-118.576449
9835-2016-0816,35.515081,-115.430737
9535-2016-9028,34.071491,-118.133706
9150-2016-2892,39.168239,-123.206639
9252-2016-8338,38.539736,-121.473787
9840-2016-8456,33.87834,-117.658048
9535-2016-8732,34.063544,-118.160472
9222-2016-0577,39.335857,-120.177235
9535-2016-8938,34.071835,-118.107546
9675-2016-8494,33.87068709008023,-117.68346252616453
9675-2016-8543,33.722702,-117.799592
9252-2016-8219,38.501776,-121.452021
9345-2016-6515,37.510767,-121.971666
9435-2016-4528,36.809867,-119.785296
9345-2016-6533,37.611044,-122.069694
9550-2016-9175,33.979226,-117.370728
9675-2016-8540,33.735889,-117.81947
9530-2016-8769,33.8768,-118.186835
9770-2016-0773,34.188547,-118.936385
9330-2016-6596,37.509953,-122.344618
9675-2016-8546,33.725074,-117.835758
9590-2016-8850,34.028669,-118.274366
9760-2016-6451,34.412382,-119.555171
9860-2016-7946,34.13192,-117.218011
9590-2016-8849,34.028669,-118.274366
9340-2016-8396,37.288937,-121.809626
9840-2016-8228,33.893707,-117.502234
9330-2016-6324,37.410166,-122.073691
9575-2016-8855,34.156362,-118.250133
9655-2016-6753,33.95026,-117.009137
9590-2016-9002,34.069623,-118.26099
9650-2016-4412,33.246152,-117.417582
9835-2016-0822,34.914543,-116.788467
9575-2016-8890,34.171553,-118.305602
9650-2016-4413,33.354672,-117.528601
9590-2016-8780,34.054427,-118.210175
9650-2016-4405,33.022032,-117.273398
9575-2016-8931,34.155883,-118.266383
9650-2016-4410,33.134224,-117.329215
9590-2016-9092,34.024271,-118.2029
9370-2016-7874,37.801095,-122.22903
9650-2016-4353,33.184869,-117.357791
9370-2016-7877,37.865288,-122.303346
9370-2016-7904,37.826706,-122.278464
9835-2016-0796,34.913648,-116.792892
9330-2016-6768,37.511464,-122.253309
9590-2016-8967,34.057591,-118.254514
9252-2016-8371,38.527168,-121.468841
9590-2016-8847,34.09372,-118.242129
9770-2016-0757,34.167957,-118.840672
9426-2016-2441,35.600969,-119.640796
9265-2016-6855,37.789461,-121.301632
9480-2016-4035,35.897128,-119.276829
9540-2016-3676,34.339251,-118.517363
9690-2016-4144,33.470389,-117.674212
9675-2016-8468,33.78752,-117.87996
9834-2016-0137,34.079599,-114.829436
9675-2016-8469,33.737469,-117.82425
9280-2016-6555,38.552773,-121.69361
9540-2016-3664,34.504851,-118.246334
9770-2016-0760,34.180122,-118.884673
9580-2016-8081,34.15930911533106,-118.46442244711496
9340-2016-8445,37.24799,-121.831291
9835-2016-0792,34.918789,-116.76791
9645-2016-4365,32.747537,-117.193161
9840-2016-8455,33.878147,-117.658312
9835-2016-0553,34.494278,-117.329784
9840-2016-8454,33.884238,-117.637694
9390-2016-7247,37.7189062664752,-121.66179642907177
9460-2016-1076,37.410077,-120.504958
9675-2016-8437,33.701351,-117.775852
9840-2016-8451,33.95318,-117.304003
9265-2016-6797,37.914915,-121.226941
9590-2016-8964,34.125739,-118.273066
9645-2016-4367,32.775532,-117.123584
9535-2016-9000,34.019655,-118.180203
9435-2016-4530,36.778618,-120.060261
9150-2016-2884,39.399287,-123.80916
9222-2016-0575,39.33263,-120.183339
9252-2016-8325,38.598872,-121.504221
9675-2016-8500,33.772797,-117.871159
9530-2016-8836,33.852375,-118.279121
9590-2016-7604,34.058369,-118.244515
9840-2016-8410,33.880297,-117.567904
9675-2016-8569,33.692399,-117.927198
9860-2016-7962,34.201655,-117.416009
9770-2016-0778,34.17733,-118.876059
9590-2016-9047,34.03502,-118.334448
9340-2016-8477,37.156939,-121.98224
9675-2016-8542,33.915472,-117.882063
9590-2016-9048,34.028231,-118.207704
9840-2016-7850,34.002545,-117.379269
9675-2016-8544,33.889632,-117.880593
9860-2016-7963,34.136161,-117.361752
9840-2016-7837,33.881036,-117.615472
9675-2016-8547,33.658711,-117.902041
9340-2016-8508,37.292845,-122.024956
9675-2016-8564,33.687764,-117.904152
9540-2016-3688,34.339897,-118.506618
9855-2016-8792,34.030307,-117.686075
9345-2016-6544,37.686311,-122.131579
9330-2016-6704,37.502106,-122.242726
9370-2016-7876,37.912181,-122.317404
9370-2016-7885,37.874124,-122.30607
9590-2016-8999,34.055527,-118.196317
9575-2016-8137,34.249376,-118.427355
9370-2016-7889,37.849829,-122.299128
9575-2016-8866,34.15533,-118.293437
9575-2016-8861,34.168175,-118.223669
9590-2016-9085,34.048985,-118.214199
9370-2016-7887,37.862603,-122.302569
9590-2016-9087,34.135358,-118.359456
9590-2016-8779,34.102007,-118.199517
9590-2016-8966,34.043269,-118.216987
9590-2016-9089,34.036978,-118.294255
9590-2016-7741,34.028521,-118.274374
9590-2016-9008,34.036224,-118.321111
9590-2016-8275,34.051681,-118.260399
9590-2016-8795,34.02726,-118.274654
9590-2016-8546,34.079353,-118.227189
9725-2016-7789,37.001555,-121.531136
9645-2016-4092,32.698064774000045,-117.12103244399998
9675-2016-7207,33.788094,-117.879966
9540-2016-3662,34.360863,-118.554722
9850-2016-2948,34.543819,-117.303245
9760-2016-6668,34.404028,-119.530545
9590-2016-9026,34.054702,-118.202108
9265-2016-6783,37.833076,-121.217558
9830-2016-2785,35.124336,-118.485734
9675-2016-8472,33.705119,-117.855218
9420-2016-4653,35.641159,-119.218609
9675-2016-8085,33.684949,-117.874533
9252-2016-8282,38.47762,-121.507421
9625-2016-0315,32.727413224809126,-116.05128238560557
9252-2016-8299,38.520892,-121.465501
9365-2016-8674,38.202243,-122.138011
9835-2016-0809,34.993308,-117.560856
9834-2016-0134,34.717093,-114.492893
9420-2016-4619,35.353006,-119.039533
9675-2016-8499,33.736953,-117.822631
9590-2016-8185,34.114099,-118.24291
9252-2016-8332,38.565183,-121.498954
9580-2016-8207,34.176781,-118.468232
9345-2016-6549,37.507874,-122.115671
9265-2016-6789,37.908013,-121.224188
9160-2016-0180,39.503064,-122.201525
9340-2016-8471,37.400004,-122.032646
9590-2016-8660,34.099754,-118.315472
9420-2016-4638,35.257875,-118.914405
9855-2016-8753,34.082953,-117.695521
9420-2016-4628,35.390742,-119.044589
9365-2016-8677,38.049973,-122.231406
9420-2016-4629,35.332158,-119.039619
9465-2016-2695,37.550774,-120.909988
9565-2016-8497,34.024295,-118.428023
9535-2016-8685,34.034866,-118.149325
9340-2016-8593,37.325389,-121.893251
9685-2016-4010,33.58433,-117.231691
9760-2016-6482,34.421386,-119.628184
9530-2016-8891,33.833096,-118.208851
9840-2016-8450,33.870568,-117.669144
9340-2016-8524,37.237282,-121.96943
9840-2016-8312,34.005695,-117.414129
9770-2016-0779,34.178603,-118.881621
9435-2016-4529,36.745444,-119.776553
9870-2016-0161,34.194857,-116.440953
9840-2016-8309,33.744801,-117.444612
9340-2016-8492,37.321787,-121.890913
9675-2016-8386,33.690738,-117.768869
9670-2016-8776,33.777183,-117.899484
9540-2016-3689,34.340624,-118.506311
9860-2016-7969,34.235668,-117.423798
9230-2016-1148,39.396119,-121.083854
9250-2016-8458,38.686026,-121.540134
9840-2016-8223,33.86366,-117.539945
9575-2016-8846,34.159592,-118.158656
9590-2016-8919,34.071568,-118.218657
9590-2016-7371,34.052548,-118.224355
9655-2016-6720,33.932844,-117.023718
9165-2016-0150,39.645465,-120.430079
9590-2016-8970,34.079108,-118.290367
9860-2016-7995,34.067285,-117.428765
9860-2016-7996,34.135799,-117.382125
9165-2016-0161,40.172019,-121.03659
9590-2016-9065,34.060464,-118.251293
9860-2016-8079,34.13633,-117.410409
9835-2016-0819,35.180588,-116.168349
9730-2016-4675,36.685121,-121.676462
9730-2016-4685,36.585719,-121.918608
9730-2016-4684,36.848,-121.771111
9730-2016-4659,36.773648,-121.725229
9125-2016-0845,40.915943,-124.079401
9565-2016-8666,34.124511,-118.477016
9675-2016-8299,33.869081,-117.706668
9252-2016-8288,38.543179,-121.509434
9420-2016-4591,35.252703,-119.019162
9480-2016-4044,36.051282,-119.304312
9590-2016-9033,33.96104,-118.280815
9250-2016-8454,38.627908,-121.511587
9252-2016-8301,38.426568,-121.396692
9685-2016-3977,33.599083,-117.247947
9340-2016-8463,37.324452,-122.050369
9675-2016-8478,33.854351,-117.798629
9680-2016-8076,32.835367,-116.989957
9645-2016-4244,32.83302,-117.232891
9530-2016-8883,33.890444,-118.360629
9685-2016-3978,33.661694,-117.298088
9770-2016-0759,34.194662,-118.860369
9720-2016-1759,36.911889,-121.785277
9480-2016-4043,36.254863,-119.313144
9252-2016-8378,38.514987,-121.462371
9550-2016-9145,34.019294,-117.987944
9625-2016-7973,32.999215,-115.588925
9590-2016-8798,34.101029,-118.316216
9420-2016-4630,35.344904,-119.039552
9150-2016-2907,39.082996,-123.472852
9420-2016-4617,35.273971,-119.024794
9675-2016-8685,33.701094,-117.775685
9265-2016-6451,37.815247,-121.294341
9770-2016-0763,34.282272,-118.738339
9850-2016-2942,34.394684,-117.405474
9835-2016-0628,34.944964,-117.528377
9855-2016-8764,34.087332,-117.66156
9675-2016-8477,33.793152,-117.83094
9835-2016-0674,35.465361,-115.613752
9850-2016-2959,34.403415,-116.712986
9580-2016-8194,34.155008,-118.377994
9126-2016-2834,40.436412,-123.985172
9860-2016-7968,34.052202,-117.301213
9540-2016-3665,34.290716,-118.467849
9685-2016-3882,33.641923,-117.377535
9680-2016-8092,32.723007,-116.890646
9580-2016-8171,34.175779,-118.393276
9675-2016-8425,33.863119,-117.877788
9860-2016-7990,34.076953,-117.295944
9530-2016-8866,33.821025,-118.206955
9540-2016-3656,34.497092,-118.271002
9680-2016-8082,32.803051,-116.940248
9590-2016-8171,34.037178,-118.220057
9670-2016-8783,33.762318,-118.025906
9860-2016-8013,34.049164,-117.305352
9840-2016-8308,33.879381,-117.656271
9675-2016-8548,33.660424,-117.782707
9340-2016-8522,37.318446,-121.990365
9540-2016-3657,34.49736,-118.269323
9370-2016-7884,37.929221,-122.323573
9565-2016-8629,34.018405,-118.480754
9565-2016-8670,34.007925,-118.415054
9370-2016-7878,37.898596,-122.312829
9125-2016-0860,40.871379,-124.082586
9730-2016-4747,36.822719,-121.62992
9370-2016-7955,37.772816,-122.226848
9370-2016-7920,37.773754,-122.229678
9370-2016-7922,37.737239,-122.193418
9860-2016-8072,34.068677,-117.373375
9730-2016-4720,36.758292,-121.747959
9860-2016-8078,34.056855,-117.298202
9565-2016-8686,34.029773,-118.404576
9730-2016-4719,36.580655,-121.903426
9860-2016-8076,34.24491,-117.435274
9565-2016-8685,34.012768,-118.489418
9370-2016-7919,37.824462,-122.313093
9370-2016-7943,37.849627,-122.241166
9860-2016-8060,34.045787,-117.310183
9252-2016-8293,38.553163,-121.511995
9675-2016-8339,33.778968,-117.878386
9420-2016-4605,35.237054,-118.692177
9675-2016-8352,33.699612,-117.860563
