REPORTNUMBER,LATITUDE,LONGITUDE
9530-2017-15461,33.789293,-118.097693
9530-2017-15506,33.802812,-118.134402
9550-2017-15870,33.814661,-118.081445
9835-2017-03839,34.791853,-117.11865
9530-2017-15485,33.876615,-118.284969
9260-2017-12161,38.570643,-121.326781
9645-2017-11622,32.74814,-117.122118
9465-2017-04661,37.617897,-120.992161
9720-2017-06578,37.12524,-122.122251
9675-2017-15163,33.659085,-117.78037
9575-2017-14476,34.151831,-118.142418
9340-2017-12914,37.358373,-121.840313
9340-2017-12943,37.387494,-121.983075
9840-2017-13663,33.944191,-117.28955
9760-2017-07792,34.439108,-119.837094
9530-2017-15260,33.872614,-118.271478
9565-2017-14865,34.030477,-118.432922
9465-2017-04803,37.622479,-120.995764
9265-2017-09726,37.783362,-121.197615
9330-2017-12907,37.567653,-122.310524
9550-2017-15670,33.96762,-118.083124
9565-2017-15019,33.97136,-118.377068
9550-2017-15969,33.915422,-118.104744
9535-2017-15542,34.072355,-118.063913
9565-2017-14828,34.018509,-118.480631
9685-2017-13386,33.516617,-117.159049
9550-2017-15968,33.99744,-118.068268
9580-2017-14484,34.244132,-118.47297
9390-2017-08911,37.64584,-121.890147
9575-2017-14595,34.155631,-118.267557
9575-2017-14608,34.151808,-118.131258
9575-2017-14609,34.154809,-118.157413
9370-2017-11902,37.952968,-122.32815
9575-2017-14527,34.156338,-118.256058
9835-2017-03727,34.910715,-116.809134
9575-2017-14558,34.206376,-118.343033
9720-2017-06672,36.914668,-121.657965
9575-2017-14325,34.197762,-118.336568
9480-2017-09564,36.181736,-119.328585
9252-2016-6984,38.563277,-121.491786
9630-2017-00323,33.698054,-115.472838
9860-2017-13755,34.136416,-117.427159
9525-2017-15457,34.065482,-117.996749
9580-2017-14923,34.154973,-118.468287
9390-2017-09103,37.558814,-121.912985
9580-2017-14924,34.184987,-118.473693
9770-2017-00301,34.273839,-118.930681
9266-2017-00250,37.891205,-121.503734
9525-2017-15232,34.088814,-117.994413
9750-2017-00289,35.099735,-120.118199
9260-2017-12278,38.560729,-121.360622
9525-2017-15214,34.120885,-117.889172
9550-2017-15547,33.928918,-118.102834
9720-2017-06737,36.974981,-121.897104
9770-2017-00313,34.18439,-118.904299
9550-2017-15052,33.889044,-118.104477
9126-2017-00098,39.792935,-123.542568
9420-2017-07816,35.358161,-118.914207
9252-2017-12527,38.514455,-121.462087
9345-2017-00518,37.482535,-121.935928
9685-2017-13282,33.626594,-117.272632
9250-2017-12919,38.501665,-121.451903
9760-2017-07741,34.440492,-119.821712
9550-2017-15418,33.891806,-118.043173
9530-2017-15083,33.762166,-118.285518
9426-2017-05811,35.453852,-119.472696
9530-2017-15149,33.894385,-118.366123
9590-2017-15358,34.059229,-118.252798
9535-2017-15301,34.036637,-118.034193
9720-2017-06776,36.98622,-121.982709
9760-2017-07820,34.426123,-119.722904
9252-2017-12869,38.356811,-121.343022
9340-2017-13316,37.395004,-122.009838
9565-2017-15039,33.970706,-118.375782
9685-2017-13341,33.53904,-117.173976
9340-2016-9421,37.362633,-121.754957
9720-2017-06831,36.982507,-121.921904
9370-2017-11995,37.795424,-122.267075
9340-2017-12168,37.345061,-121.844257
9575-2016-11673,34.251126,-118.429203
9340-2016-11073,37.390637,-121.994177
9430-2017-05565,34.90131862641466,-118.92294984599997
9855-2017-14970,34.053475,-117.547687
9530-2017-14778,33.940327,-118.279934
9590-2017-15284,33.972582,-118.280818
9725-2017-02871,36.885183,-121.560072
9252-2017-12820,38.456445,-121.410351
9525-2017-15727,34.072032,-117.895526
9670-2017-15228,33.738707,-117.99766
9525-2017-15737,34.071961,-117.88926
9650-2017-13263,33.355774,-117.530205
9370-2017-12013,37.850547,-122.299296
9755-2017-00116,34.511528,-120.223664
9370-2017-12082,37.782732,-122.239503
9580-2017-15303,34.265953,-118.468011
9650-2017-13401,33.148029,-117.334107
9575-2017-14848,34.148136,-118.033568
9550-2017-15992,33.99417,-117.893293
9760-2017-07836,34.419866,-119.682729
9550-2017-15953,33.885253,-118.1043
9330-2017-12886,37.439221,-122.112851
9770-2017-00383,34.282214,-118.721959
9835-2017-03846,35.018332,-116.510896
9550-2017-15884,33.83774,-118.087685
9370-2017-09793,37.774153,-122.230836
9330-2017-12647,37.491634,-122.219655
9285-2017-00215,39.243407,-121.649781
9575-2017-14254,34.148791,-118.055718
9550-2017-14981,33.997726,-118.068197
9525-2017-14993,34.000997,-117.843032
9645-2017-11654,32.723368,-117.163889
9590-2017-14754,34.048745,-118.265234
9265-2017-09538,37.976262,-121.248452
9590-2016-11371,34.036899,-118.286155
9340-2017-12935,37.408163,-121.878485
9465-2017-04751,37.606927,-120.974303
9340-2017-12934,37.398575,-122.026146
9650-2017-13136,33.265565,-117.433069
9835-2017-03733,35.47397293577985,-115.588483853211
9426-2017-05834,35.267498,-119.263291
9330-2017-12889,37.421574,-122.093242
9450-2017-12200,36.861386,-119.956213
9440-2017-00375,36.355216,-119.808443
9720-2017-06768,36.975096,-121.895283
9765-2017-00473,34.219378,-119.073082
9840-2017-15102,34.015832,-117.550256
9840-2017-15133,33.759504,-117.465336
9630-2017-00399,33.73829,-116.242424
9655-2017-13073,33.930582,-116.820432
9645-2016-10628,33.015699,-117.079497
9265-2017-09576,38.189285,-121.262682
9252-2017-12513,38.497617,-121.447599
9370-2017-11697,37.810751,-122.304312
9345-2017-00445,37.637109,-122.088367
9465-2017-04747,37.684056,-121.053697
9685-2017-13260,33.6794,-117.325974
9370-2017-11898,37.882836,-122.308371
9685-2017-13200,33.466291,-117.136326
9330-2017-12735,37.420811,-122.092179
9720-2017-06691,37.013532,-122.199471
9770-2017-00299,34.211481,-118.849114
9265-2017-09649,37.814273,-121.294708
9590-2017-15136,34.079353,-118.227189
9580-2017-14944,34.204378,-118.473358
9266-2017-00254,37.778515,-121.316221
9550-2017-15534,33.895145,-118.049351
9525-2017-15455,34.072629,-117.774832
9480-2017-09562,35.897958,-119.27712
9265-2017-09763,37.807108,-121.198645
9340-2017-13015,37.38236,-121.86067
9525-2017-15454,34.075429,-117.748447
9340-2017-13068,37.403533,-121.877053
9720-2017-06733,36.996164,-122.019875
9765-2017-00389,34.263663,-119.081924
9550-2017-15551,33.999099,-117.938945
9770-2017-00320,34.18437,-118.91124
9760-2017-07775,34.421888,-119.62983
9765-2017-00397,34.240481,-119.184092
9720-2017-06748,36.889992,-121.773369
9750-2017-00288,34.930888,-120.417847
9365-2017-10442,38.420281,-121.892111
9252-2017-12533,38.558734,-121.451986
9840-2017-14590,34.017999,-117.550276
9550-2017-15020,33.861402,-118.097042
9840-2017-14613,34.018321,-117.520828
9550-2017-15110,33.981959,-118.07459
9420-2017-07856,35.353207,-118.914175
9330-2017-12616,37.548183,-122.512311
9765-2017-00412,34.217224,-119.036126
9765-2017-00411,34.222039,-119.121142
9345-2017-00636,37.642729,-122.092362
9345-2017-00647,37.717988,-122.175584
9340-2017-12991,37.334413,-121.846973
9550-2017-15484,33.898746,-118.104981
9530-2017-15331,33.826259,-118.205983
9456-2017-00118,37.396216,-119.737287
9720-2017-06772,36.986943,-122.023605
9860-2017-13768,34.34211744697005,-117.45415262866662
9540-2017-06186,34.287852,-118.467617
9252-2017-12826,38.517269,-121.463577
9580-2017-15024,34.272451,-118.552927
9330-2017-12895,37.467094,-122.152141
9565-2017-15133,34.011812,-118.418123
9370-2017-12117,37.739714,-122.195565
9550-2017-15832,33.926681,-118.103592
9426-2017-05850,35.236585,-119.192076
9345-2017-00760,37.676545,-122.11722
9550-2017-15767,33.935405,-118.092748
9855-2017-15218,34.046744,-117.550207
9550-2017-15139,34.005868,-117.961046
9720-2017-06660,36.98831,-122.004059
9330-2017-12772,37.404149,-122.051502
9590-2017-15000,34.028219,-118.20806
9252-2017-12673,38.438484,-121.402033
9550-2017-15691,33.898047,-118.054725
9530-2017-15379,33.851258,-118.277549
9645-2017-12056,32.818725,-117.225712
9670-2017-15104,33.774397,-118.07686
9330-2017-12841,37.356301,-122.397084
9530-2017-15491,33.851725,-118.278206
9645-2017-12293,32.553177,-117.049646
9535-2017-15503,33.999544,-118.148223
9530-2017-15514,33.866288,-118.33212
9535-2017-15524,34.007285,-118.156702
9530-2017-15515,33.859813,-118.302925
9345-2017-00790,37.708244,-122.163304
9550-2017-15904,33.847024,-118.093003
9345-2017-00788,37.663109,-122.105613
9590-2017-15261,33.946979,-118.27954
9565-2017-15049,33.894943,-118.366883
9525-2017-15005,34.067824,-117.835996
9645-2017-11655,32.786565,-117.207206
9645-2017-11302,32.767122,-117.205908
9565-2017-14529,33.946812,-118.368356
9525-2017-15051,34.120859,-117.876808
9530-2017-14998,33.934102,-118.280198
9550-2017-15344,34.007742,-118.059655
9860-2017-13623,34.143775,-117.320572
9720-2017-06736,37.062703,-122.003744
9265-2017-09608,37.992757,-121.252977
9840-2017-14874,34.018243,-117.52307
9330-2017-12777,37.49192,-122.220284
9530-2017-14906,33.807471,-118.287954
9565-2017-14678,34.06734,-118.46189
9770-2017-00308,34.210579,-118.849066
9535-2017-15311,34.013256,-118.172361
9680-2017-11825,32.803055,-116.942992
9340-2017-13232,37.324147,-121.837062
9550-2017-15967,33.928918,-118.102834
9565-2017-15084,33.920043,-118.36941
9760-2017-07849,34.484662,-120.229732
9565-2017-15112,34.027781,-118.454473
9345-2017-00803,37.720159,-122.177787
9645-2017-12200,32.85097,-117.180227
9550-2017-16022,33.99744,-118.068268
9340-2017-12764,37.305716,-121.819238
9330-2017-12601,37.487103,-122.202243
9265-2017-09590,37.783175,-121.260548
9265-2017-09582,37.85878,-121.218683
9525-2017-15050,34.010789,-117.82269
9720-2017-06657,36.971971,-121.877327
9550-2017-15165,33.994168,-117.899742
9550-2017-15182,33.936159,-118.099243
9370-2017-11750,37.841121,-122.297169
9530-2017-15025,33.802741,-118.126605
9730-2017-06380,36.592947,-121.87821
9460-2016-1636,37.273728,-120.487832
9675-2017-15263,33.687958,-117.912669
9580-2017-14943,34.165549,-118.469593
9630-2017-00328,33.760997,-116.303674
9550-2017-15493,33.88598,-118.104338
9860-2017-13682,34.144548,-117.266391
9565-2017-14913,34.11008,-118.481422
9252-2017-12708,38.511796,-121.460678
9540-2017-06014,34.619009,-118.71617
9465-2017-04806,37.708706,-121.080658
9420-2017-08037,35.383519,-119.146885
9260-2017-12205,38.639218,-121.20084
9670-2017-14823,33.744671,-118.004899
9335-2017-11724,37.656679,-122.406314
9575-2017-14320,34.178451,-118.310413
9345-2017-00510,37.649991,-122.097471
9550-2017-15088,33.953877,-118.089493
9725-2017-02780,37.101553,-121.607668
9680-2017-11191,33.22169,-116.704637
9370-2017-11848,37.904043,-122.312945
9760-2017-07749,34.438123,-119.84628
9575-2017-14552,34.151816,-118.136665
9590-2017-15240,34.021779,-118.277659
9575-2017-14586,34.180155,-118.312999
9535-2017-15307,34.00819,-118.172352
9265-2017-09806,38.104648,-121.2602
9265-2017-09844,38.21771,-121.270222
9340-2017-13163,37.388651,-121.9873
9645-2017-11947,32.688293,-117.115185
9645-2017-12111,32.968834,-117.248922
9645-2017-12099,32.703762,-117.14631
9260-2017-12359,38.639656,-121.198983
9370-2017-12088,37.788059,-122.249715
9370-2017-12143,37.964721,-122.325112
9565-2017-14899,34.060531,-118.455972
9535-2017-15439,34.072181,-118.077474
9465-2017-04686,37.654359,-121.025604
9685-2017-13239,33.466291,-117.136326
9370-2017-11815,37.88213,-122.308224
9850-2017-03783,34.438836,-117.370913
9685-2017-13241,33.585305,-117.232963
9150-2017-00134,38.858307,-123.038363
9860-2017-13550,34.134794,-117.233435
9330-2017-12746,37.448459,-122.122569
9345-2017-00761,37.639213,-122.089868
9580-2017-15157,34.273077,-118.550579
9480-2017-09681,35.836081,-119.260952
9370-2017-12062,37.789192,-122.253779
9645-2017-12190,32.950357,-117.243765
9535-2017-15517,34.033246,-118.121008
9575-2017-14759,34.148761,-118.058327
9725-2017-02926,37.207983,-121.720783
9345-2017-00776,37.642729,-122.092362
9645-2017-12173,32.787855,-117.147703
9265-2017-09891,38.018413,-121.258132
9840-2017-15061,33.733392,-117.410417
9835-2017-03847,34.886137,-117.04161
9330-2017-13004,37.481672,-122.177109
9265-2017-09898,37.784992,-121.189506
9685-2017-13388,33.522342,-117.162857
9840-2017-15093,34.013863,-117.447647
9645-2017-11671,32.673373,-117.082794
9525-2017-15057,34.120941,-117.90952
9525-2017-15060,34.027743,-117.797759
9765-2017-00336,34.258324,-119.152813
9860-2017-13462,34.14061,-117.247601
9670-2017-14606,33.774345,-118.069788
9252-2017-12515,38.552958,-121.474039
9420-2017-07783,35.761207,-119.344427
9535-2017-15046,34.071941,-118.096841
9252-2017-12776,38.525687,-121.468052
9525-2017-15309,33.996887,-117.866515
9655-2017-13142,33.952125,-117.011791
9550-2017-15385,33.94904,-118.092328
9765-2017-00366,34.361925,-119.447509
9550-2017-15350,33.876234,-118.119262
9550-2017-15697,33.87704,-118.152461
9252-2017-12844,38.558303,-121.450406
9530-2017-15316,33.802802,-118.133374
9575-2017-14736,34.151813,-118.133353
9765-2017-00425,34.199724,-119.043682
9345-2017-00818,37.506814,-121.966776
9835-2017-03813,35.126013,-116.222109
9550-2017-16026,34.015116,-117.983953
9770-2017-00392,34.282276,-118.726303
9456-2017-00121,37.19071,-119.72462
9680-2017-12067,32.803048,-116.954336
9760-2017-07838,34.394893,-119.51028
9530-2017-15484,33.872745,-118.285399
9550-2017-16002,33.969201,-118.082288
9670-2017-15302,33.774427,-118.083409
9525-2017-15160,34.06842,-117.837981
9525-2017-15165,34.081797,-117.716609
9565-2017-14688,33.977248,-118.388625
9365-2017-10388,38.416702,-121.896819
9575-2017-14425,34.151808,-118.132308
9450-2017-12150,37.083446,-120.336109
9670-2017-14854,33.709726,-117.959664
9330-2017-12711,37.410505,-122.074512
9770-2017-00278,34.281656,-118.709375
9575-2017-14633,34.187605,-118.321949
9765-2017-00358,34.323111,-119.292493
9525-2017-15098,34.120294,-117.731291
9580-2016-6018,34.275898,-118.599621
9720-2017-06707,36.984944,-122.028157
9855-2017-14962,34.136673,-117.56391
9370-2017-11780,37.77651,-122.235951
9525-2017-15456,34.063836,-117.813607
9340-2017-13097,37.372477,-121.921576
9720-2017-06766,36.975211,-121.89348
9430-2017-05575,34.885148596294144,-118.90242662970586
9530-2017-15264,33.797717,-118.108978
9675-2016-12535,33.661508,-117.785004
9675-2016-12585,33.773271,-117.831001
9675-2016-13170,33.882002,-117.880439
9365-2017-10363,38.059942,-122.225793
9266-2017-00183,37.852624,-121.282782
9465-2017-04660,37.643997,-121.013642
9550-2017-15119,34.00602,-117.961536
9725-2017-02783,37.132144,-121.633896
9525-2017-14923,34.077016,-117.998148
9345-2017-00570,37.563413,-122.038354
9565-2017-14387,34.022818,-118.474984
9365-2017-10372,38.270544,-122.052098
9365-2017-10451,38.383411,-121.940124
9840-2017-14791,33.942332,-117.277221
9266-2017-00252,37.780283,-121.313798
9565-2017-14789,34.033605,-118.436445
9480-2017-09544,36.350658,-119.426935
9580-2017-14888,34.250471,-118.472301
9456-2017-00119,37.333727,-119.660192
9330-2017-12906,37.522835,-122.266186
9370-2017-11977,37.895534,-122.308302
9252-2017-12822,38.509921,-121.459686
9580-2017-15035,34.139882,-118.471222
9252-2017-12814,38.565625,-121.500527
9370-2017-12081,37.874264,-122.306115
9370-2017-12146,37.845454,-122.298105
9370-2017-12084,37.864437,-122.303108
9370-2017-12124,37.841405,-122.297227
9330-2017-12929,37.453124,-122.128441
9765-2017-00489,34.270993,-119.274731
9550-2017-15846,33.994176,-117.904427
9330-2017-12780,37.467094,-122.152141
9855-2017-14963,34.136574,-117.55015
9126-2017-00109,40.266522,-123.870577
9345-2017-00571,37.644275,-122.093459
9850-2017-03841,34.345070633219585,-117.46439675924388
9530-2017-15526,33.91205,-118.286581
9840-2017-15101,33.989794,-117.549881
9840-2017-15058,34.030986,-117.550275
9860-2017-13872,34.250717,-117.444608
9770-2017-00347,34.263504,-118.848506
9650-2017-13282,33.142217,-117.333213
9765-2017-00500,34.219214,-119.070501
9345-2017-00733,37.546378,-122.022626
9550-2017-15849,34.007049,-118.060503
9345-2017-00774,37.701325,-122.153302
9330-2017-12972,37.445204,-122.1192
9645-2017-12031,32.657114,-117.106792
9550-2017-15867,34.029112,-118.014829
9530-2017-15728,33.85982,-118.295757
9645-2017-11480,32.74267,-117.111565
9860-2017-13927,34.102261,-117.199603
9770-2017-00381,34.176997,-118.871906
9440-2017-00354,36.038973,-119.957553
9685-2017-13389,33.50427,-117.152969
9370-2017-12151,37.899873,-122.310154
9456-2017-00076,37.246445,-119.705097
9525-2017-15063,34.071801,-117.873212
9370-2017-11706,37.952968,-122.32815
9840-2017-14574,33.999985,-117.37329
9645-2017-11661,32.591478,-117.03635
9330-2017-12685,37.585487,-122.329999
9525-2017-15061,34.026043,-117.77873
9590-2016-11156,34.109181,-118.260746
9725-2017-02760,37.164622,-121.66533
9550-2017-15036,33.938697,-118.097906
9565-2017-14689,33.928378,-118.368373
9530-2017-15042,33.872707,-118.285952
9725-2017-02835,37.150663,-121.65028
9535-2017-15066,34.037722,-118.02234
9252-2017-12655,38.553276,-121.436796
9685-2017-13264,33.451692,-117.13528
9565-2017-14693,33.963405,-118.369855
9285-2017-00205,39.117443,-121.565573
9125-2017-03343,40.913186,-124.061016
9525-2017-15386,34.068997,-117.97075
9525-2017-15548,34.024152,-117.771958
9550-2017-15776,34.005566,-117.960066
9525-2017-15529,34.072191,-117.912614
9575-2017-14719,34.148862,-118.045836
9340-2017-13395,37.320035,-121.833073
9390-2017-09231,37.501035,-121.929414
9330-2016-7369,37.463898,-122.146741
9265-2017-09931,37.807453,-121.297147
9550-2017-16003,33.902809,-118.105246
9265-2017-09906,37.819547,-121.292683
9770-2017-00401,34.184629,-118.8984
9365-2017-10384,38.132311,-122.224392
9480-2017-09464,36.210896,-119.297694
9465-2017-04677,37.625772,-120.996514
9252-2017-12380,38.496763,-121.446681
9370-2017-11805,37.986437,-122.314817
9580-2016-8100,34.047556,-118.578353
9580-2017-14875,34.258036,-118.472231
9550-2017-15425,33.956187,-118.088142
9580-2017-14864,34.172217,-118.467656
9750-2017-00272,34.85807,-120.442897
9550-2017-15446,33.95027,-118.091609
9525-2017-15310,34.001972,-117.834699
9550-2017-15504,33.892368,-118.044212
9370-2017-11944,37.795012,-122.266132
9860-2017-13679,34.109647,-117.199073
9580-2017-15026,34.277169,-118.497289
9580-2017-15020,34.199764,-118.473746
9530-2017-15254,33.873491,-118.262816
9340-2017-13120,37.381084,-121.960729
9285-2017-00304,39.141691,-121.712
9285-2017-00296,39.075991,-121.634882
9345-2017-00721,37.689137,-122.135673
9835-2017-03773,34.921337,-116.75549
9440-2017-00372,36.256695,-119.866314
9126-2017-00113,39.441539,-123.354813
9580-2017-14518,34.273223,-118.491441
9345-2017-00554,37.48132,-121.93511
9550-2017-15141,33.921952,-118.104478
9770-2017-00260,34.180777,-118.86041
9550-2017-15101,34.008744,-117.970374
9565-2017-14810,33.988799,-118.389383
9370-2017-11908,37.789192,-122.253779
9550-2017-15414,34.008643,-117.970046
9550-2017-15442,34.023125,-117.99161
9370-2017-11878,37.935156,-122.326886
9150-2017-00165,39.274595,-123.252051
9530-2017-15108,33.872657,-118.273046
9750-2017-00305,34.776345,-120.484214
9535-2017-15308,33.988733,-118.138643
9645-2017-12143,32.728483,-117.105567
9645-2017-12112,32.859303,-117.18531
9265-2017-09901,38.11607,-121.257929
9565-2017-15064,33.961113,-118.369355
9450-2017-12185,37.100271,-120.217888
9530-2017-15435,33.823196,-118.198716
9340-2017-13302,37.362308,-121.842657
9550-2017-15892,34.008148,-117.968404
9550-2017-15293,33.877075,-118.149685
9525-2017-15292,34.070932,-117.793909
9125-2017-03237,40.587174,-124.154591
9440-2017-00336,36.302302,-119.73619
9201-2016-0024,39.30886405882357,-120.64004029411761
9540-2017-06005,34.427368,-118.418893
9565-2017-14762,33.962276,-118.369529
9825-2017-00106,37.891199,-118.448267
9590-2017-15590,34.059848,-118.252053
9840-2017-15076,34.003983,-117.550337
9670-2017-15200,33.700048,-117.945659
9330-2017-12985,37.492496,-122.221552
9525-2017-15784,34.067127,-117.984879
9535-2017-15443,33.990457,-118.140299
9630-2017-00392,33.668332,-115.65304
9525-2017-15796,34.071887,-117.880717
9535-2017-15450,34.036556,-118.16038
9720-2017-06663,36.979242,-121.711657
9760-2017-07711,34.426838,-119.727072
9565-2017-14602,33.991549,-118.402103
9725-2017-02801,36.928637,-121.470589
9840-2017-13657,33.765095,-117.475848
9550-2017-15459,33.918909,-118.104613
9330-2017-12793,37.481672,-122.177109
9720-2017-06719,36.950219,-121.851724
9630-2017-00298,33.669026,-115.909391
9265-2017-09712,38.029242,-121.193116
9530-2017-15087,33.873376,-118.265072
9525-2017-15332,34.072333,-117.928819
9550-2017-15444,33.926823,-118.103552
9540-2017-06123,34.432616,-118.394503
9535-2017-15339,34.071987,-118.093878
9575-2017-14713,34.151819,-118.134746
9252-2017-12924,38.404181,-121.385513
9590-2017-15592,34.012067,-118.280995
9450-2017-12205,37.021788,-120.132186
9855-2017-15208,34.078569,-117.544845
9330-2017-12955,37.432772,-122.106084
9370-2017-11699,37.763154,-122.216142
9370-2017-11803,37.897823,-122.309236
9530-2017-14725,33.825845,-118.246309
9860-2017-13511,34.313814,-117.477169
9340-2017-12759,37.354833,-121.838297
9550-2017-15121,33.996309,-117.926035
9765-2017-00300,34.271591,-119.211772
9580-2017-14890,34.248006,-118.472461
9850-2017-03802,34.544471,-117.30216
9650-2017-13117,33.371163,-117.55404
9550-2017-15441,33.887697,-118.035333
9565-2017-14763,33.960818,-118.369347
9655-2017-13137,33.920592,-116.759771
9450-2017-12149,37.065513,-120.186421
9340-2017-13185,37.391251,-121.996223
9645-2017-12050,32.649165,-117.06339
9295-2017-00112,38.449822,-120.887493
9860-2017-13864,34.193275,-117.421585
9550-2017-15929,33.832898,-118.084899
9260-2017-12397,38.607524,-121.273414
9525-2017-15808,34.014426,-117.819263
9335-2017-11937,37.650454,-122.406763
9565-2017-10671,33.973928,-118.381669
9456-2017-00088,37.244963,-119.705553
9720-2017-06618,36.975154,-121.902303
9655-2017-13058,33.925456,-116.917281
9550-2017-15267,34.028931,-118.03456
9370-2017-09792,37.907081,-122.315048
9650-2017-13143,33.337507,-117.504378
9345-2017-00566,37.610543,-122.069338
9655-2017-13122,33.927178,-116.971289
9655-2017-13090,33.924317,-116.906598
9860-2017-13636,34.145588,-117.294632
9655-2017-13136,33.92268,-116.743639
9525-2017-15517,34.071944,-117.886817
9565-2017-14792,34.044647,-118.444665
9760-2017-07777,34.404252,-119.531723
9760-2017-07667,34.443085,-119.952287
9550-2017-15630,33.994023,-118.069087
9645-2017-11915,32.733438,-117.173158
9530-2017-15440,33.915777,-118.286095
9426-2017-05847,35.267629,-119.252713
9252-2017-12917,38.560908,-121.462255
9765-2017-00465,34.220039,-119.08106
9252-2017-12785,38.507405,-121.457935
9590-2017-15386,34.060464,-118.251293
9590-2017-15545,34.058461,-118.253616
9390-2017-09172,37.573609,-121.886741
9680-2017-11950,32.773891,-117.034756
9580-2017-14439,34.183333,-118.472679
9580-2017-14437,34.204812,-118.473354
9580-2017-14435,34.192232,-118.474261
9580-2017-14438,34.207999,-118.473322
9535-2017-14730,34.033052,-118.138796
9335-2017-11683,37.662712,-122.400714
9565-2017-14500,33.965309,-118.370464
9580-2017-14462,34.22223,-118.473182
9580-2017-14460,34.221939,-118.473185
9580-2017-14477,34.27293,-118.551078
9720-2017-06597,36.983482,-121.954353
9345-2017-00388,37.596277,-122.0592
9580-2017-14876,34.25309,-118.472277
9580-2017-14794,34.267436,-118.484145
9650-2017-13128,33.020837,-117.273153
9345-2017-00590,37.669886,-122.109817
9645-2017-11681,32.77889,-117.06178
9855-2017-14999,34.061418,-117.544957
9525-2017-15021,34.080324,-117.736489
9530-2017-15176,33.923843,-118.28131
9860-2017-13665,34.145705,-117.301779
9480-2017-09579,36.326908,-119.290416
9550-2017-15561,33.997067,-117.931682
9365-2017-10437,38.28095,-122.043281
9420-2017-08009,35.267107,-119.212177
9630-2017-00322,33.660206,-115.80006
9575-2017-14752,34.152428,-118.332493
9575-2017-14742,34.157828,-118.158531
9575-2017-14762,34.180487,-118.168012
9345-2017-00739,37.676819,-122.117636
9565-2017-15009,34.101623,-118.477562
9565-2017-15008,34.072848,-118.466647
9765-2017-00439,34.049763,-118.953954
9450-2017-12122,36.955649,-119.793975
9320-2017-09512,38.015618,-122.268826
9465-2017-04900,37.617247,-120.989733
9575-2017-14741,34.146501,-118.028353
9525-2017-15319,34.07687,-117.99817
9655-2017-13220,33.918744,-116.796036
9370-2017-12014,37.890455,-122.308026
9252-2017-12853,38.566049,-121.502092
9540-2017-06158,34.43474,-118.592397
9450-2017-12202,37.013644,-120.122017
9480-2017-09632,36.254571,-119.313142
9840-2017-14996,33.709648,-117.359448
9340-2017-13180,37.357073,-121.869439
9760-2017-07812,34.441781,-119.80664
9550-2017-15801,33.908619,-118.105032
9550-2017-15822,33.99744,-118.068268
9370-2017-12129,37.795012,-122.266132
9575-2017-14711,34.194663,-118.331441
9525-2017-15567,34.066129,-117.992295
9670-2017-15273,33.774346,-118.057679
9330-2016-8237,37.421959,-122.09377
9480-2017-09602,36.372416,-119.098197
9590-2017-15617,33.996113,-118.280553
9770-2017-00352,34.191076,-118.861923
9840-2017-14994,33.969714,-117.548854
9645-2017-12110,32.968834,-117.248922
9680-2017-12031,32.775738,-117.049026
9645-2017-11761,32.734402,-117.174022
9590-2017-14652,33.985621,-118.280504
9370-2017-11730,37.745272,-122.200487
9840-2017-13638,33.764056,-117.474858
9675-2017-15013,33.68541,-117.863095
9550-2017-15104,33.880752,-118.103806
9855-2017-14971,34.166801,-117.459227
9265-2017-09781,38.028405,-121.258277
9525-2017-15645,34.072127,-117.905985
9465-2017-04963,37.653365,-121.024991
9252-2017-12957,38.466686,-121.415368
9525-2017-15659,34.071889,-117.880891
9465-2017-04920,37.700272,-121.071489
9340-2017-13215,37.345162,-121.844129
9645-2017-12012,32.727251,-117.16773
9525-2017-15540,34.023617,-117.768366
9645-2017-12183,32.783398,-117.20777
9650-2017-13377,33.322354,-117.483917
9525-2017-15545,34.009014,-117.824547
9335-2017-11911,37.65302,-122.406992
9525-2017-15599,34.007328,-117.826315
9345-2017-00724,37.720959,-122.178596
9535-2017-15478,34.04786,-118.007876
9535-2017-15448,34.036556,-118.16038
9340-2017-13361,37.363565,-121.89775
9630-2017-00366,33.706614,-116.139319
9550-2017-15940,34.019641,-118.050049
9481-2017-00248,36.051291,-119.066217
9370-2017-11727,37.956827,-122.330315
9655-2017-13059,33.947844,-117.005882
9645-2017-11547,32.747049,-117.121251
9645-2017-11645,32.902856,-117.222461
9650-2017-10116,33.008945,-117.263009
9550-2017-15188,33.915247,-118.104749
9335-2017-08232,37.69508,-122.391981
9370-2017-09754,37.803599,-122.301821
9370-2017-11868,37.864721,-122.303188
9720-2017-06679,37.062703,-122.003744
9565-2017-14756,34.024784,-118.468272
9835-2017-03735,34.913995,-116.79119
9720-2017-06680,37.126915,-121.974832
9720-2017-06682,37.109226,-121.976866
9252-2017-12592,38.493868,-121.44361
9765-2017-00363,34.305906,-119.348419
9525-2017-15442,34.072892,-117.778999
9440-2017-00362,36.278887,-119.807991
9465-2017-04847,37.55258,-120.912282
9330-2017-12847,37.42832,-122.101407
9855-2017-15071,34.134693,-117.651634
9530-2017-15271,33.860667,-118.313446
9260-2017-12346,38.625083,-121.227965
9530-2017-15536,33.810201,-118.159034
9252-2017-12918,38.563832,-121.493885
9850-2017-03867,34.51149,-117.321859
9480-2017-09612,36.327097,-119.328671
9850-2017-03868,34.517097,-117.320357
9345-2017-00535,37.538405,-122.016587
9650-2017-10046,33.144115,-117.333552
