REPORTNUMBER,LATITUDE,LONGITUDE
9265-2016-4034,37.753089,-121.142617
9580-2016-5986,34.155218,-118.443621
9575-2016-5947,34.155692,-118.378462
9540-2016-2692,34.56110076770477,-118.68092732951003
9370-2016-5873,37.820326,-122.340809
9330-2016-5634,37.333713,-122.07728
9250-2016-6373,38.627432,-121.512494
9435-2016-3159,36.717933,-119.332295
9370-2016-5745,37.830489,-122.293754
9760-2016-0832,34.474626,-120.226764
9340-2016-6441,37.373424,-121.926506
9375-2016-1603,37.690583,-122.090327
9370-2016-5765,37.779247,-122.237959
9720-2016-0778,36.974116,-121.883429
9690-2016-0398,33.591977,-117.497209
9690-2016-0515,33.399193,-117.595146
9345-2016-5659,37.560744,-122.040736
9365-2016-6148,38.279042,-122.044907
9855-2016-3787,34.087305,-117.666512
9580-2016-5976,34.168969,-118.498522
9340-2016-6430,37.360725,-121.841728
9580-2016-5959,34.215404,-118.473249
9370-2016-5772,37.774211,-122.231001
9720-2016-0804,36.912419,-121.785617
9540-2016-2690,34.403749,-118.574303
9685-2016-0984,33.709404,-117.18722
9460-2016-0630,37.451592,-120.799702
9345-2016-5640,37.454268,-121.92299
9220-2016-1154,38.771222,-121.246586
9220-2016-1165,38.77408,-121.242013
9480-2016-0490,36.291452,-119.38099
9855-2016-3850,34.087244,-117.680799
9670-2016-6366,33.759302,-118.022297
9370-2016-5879,37.854839,-122.218204
9350-2016-0460,37.968067,-122.519836
9220-2016-1181,38.844559,-121.155789
9252-2015-3998,38.192322,-121.571948
9855-2016-3267,34.087353,-117.650912
9365-2016-6239,38.537098,-121.739147
9675-2016-6315,33.822194,-117.832
9340-2016-6389,37.370609,-121.912919
9345-2016-5666,37.68961,-122.136364
9840-2016-6351,33.99013038849417,-117.35042564058821
9450-2016-0767,36.921296,-120.018855
9345-2016-5665,37.687702,-122.133604
9675-2016-6318,33.736587,-117.82152
9340-2016-6458,37.30416,-121.878685
9590-2016-6486,34.120143,-118.146993
9480-2016-0502,36.145735,-119.329427
9230-2016-0173,39.113543,-120.950114
9530-2016-5821,33.857525,-118.285722
9335-2016-5590,37.78512148962268,-122.39231205943392
9655-2016-6206,33.990593,-117.056741
9265-2016-3822,37.783185,-121.259107
9330-2016-5642,37.443724,-122.265518
9655-2016-6202,33.994704,-117.059548
9765-2016-0491,34.374652,-119.008123
9246-2016-0090,38.823199,-120.040261
9545-2016-0519,34.540314,-118.122841
9325-2016-0302,38.500101,-122.294506
9765-2016-0440,34.257419,-119.153672
9765-2016-0481,34.218628,-119.063534
9330-2016-5637,37.44946,-122.123619
9720-2016-0708,36.989318,-122.020764
9840-2016-6370,34.068446,-117.844789
9345-2016-5559,37.553704,-122.049188
9575-2016-5948,34.14886,-118.046013
9550-2016-6564,34.020229,-117.988834
9250-2016-6354,38.618983,-121.4196
9550-2016-6526,33.943961,-118.09516
9340-2016-6432,37.3218,-121.89092
9345-2016-5706,37.629291,-122.117774
9265-2016-4020,38.006654,-121.25793
9435-2016-3143,36.753501,-119.685214
9365-2016-6139,38.27449,-122.048753
9530-2016-6051,33.825247,-118.221954
9265-2016-3720,37.895388,-121.283178
9220-2016-1164,38.996418,-121.109136
9770-2016-0367,34.272576,-118.655585
9340-2016-6329,37.317369,-121.935227
9525-2016-4114,33.99798,-117.859926
9860-2016-3207,34.084309,-117.300459
9365-2016-6143,38.084688,-122.233078
9835-2016-0283,35.079321,-116.390647
9340-2016-6435,37.326741,-121.882017
9220-2016-1186,38.927136,-121.086465
9850-2016-2589,34.461703,-116.945719
9840-2016-6342,33.992996,-117.35656
9540-2016-2698,34.488893,-118.618647
9135-2016-0187,40.586019,-122.36998
9550-2016-6530,34.00172,-118.066602
9222-2016-0419,39.345107,-120.15886
9135-2016-0186,40.586019,-122.36998
9675-2016-6374,33.687118,-117.868316
9265-2016-4005,37.783359,-121.20405
9325-2016-0594,38.585565,-122.603543
9675-2016-6299,33.880862,-117.880419
9575-2016-5956,34.2531,-118.431272
9850-2016-2590,34.460834,-116.945736
9530-2016-6452,33.873912,-118.222381
9550-2016-6670,33.87645,-118.077795
9525-2016-4264,34.051386,-117.802223
9840-2016-6559,33.940756,-117.231148
9530-2016-5835,33.87398,-118.226353
9340-2016-6322,37.377918,-121.947841
9335-2016-5534,37.71586,-122.398548
9535-2016-0017,34.061402,-118.163982
9320-2016-5843,37.890126,-121.602276
9630-2016-0382,33.743757,-116.259799
9550-2016-6643,33.98162,-118.074916
9330-2016-5638,37.615051,-122.161628
9685-2016-0996,33.582143,-117.1329
9360-2016-0643,38.452973,-122.726083
9252-2015-3308,38.463171,-121.413582
9860-2016-6537,34.066623,-117.222762
9535-2016-6523,34.012232,-118.172354
9390-2016-6012,37.701818,-121.911519
9535-2016-5785,34.068008,-118.028823
9330-2016-5633,37.411992,-122.078129
9575-2016-5962,34.155111,-118.26984
9680-2016-6069,33.017504,-116.903026
9535-2016-6246,33.901941,-118.186335
9630-2016-0384,33.762344,-116.309553
9550-2016-6676,34.003388,-118.06501
9525-2016-6479,34.120993,-117.833738
9645-2016-2144,32.729561,-117.107121
9580-2016-6020,34.155623,-118.431417
9265-2016-3970,37.92955,-121.232839
9230-2016-0194,39.172544,-121.054141
9540-2016-2719,34.35114,-118.544643
9426-2016-2204,35.058664,-119.163456
9645-2016-2145,32.716645,-117.118717
9580-2016-5997,34.26573975000007,-118.45036737499998
9540-2016-2729,34.446678,-118.360414
9426-2016-2202,35.470832,-119.496121
9150-2016-0190,38.869104,-123.653466
9390-2016-6020,37.741152,-121.581371
9645-2016-2028,32.874043,-117.107296
9320-2016-5823,38.013415,-121.998872
9370-2016-5911,37.849255,-122.299009
9540-2016-2735,34.290984,-118.467959
9860-2016-3250,34.241448,-117.431405
9725-2016-5987,37.022108,-121.566501
9730-2016-3709,35.803832,-121.351754
9125-2016-0287,40.808019,-124.117401
9480-2016-0487,36.485504,-119.178345
9360-2016-0577,38.431039,-122.714934
9530-2016-6322,33.859821,-118.294358
9645-2016-2088,32.765594,-117.153059
9340-2016-6434,37.316587,-121.905899
9126-2016-0121,39.673872,-123.475619
9840-2016-6560,33.88026,-117.567562
9390-2016-6011,37.766489,-121.969639
9865-2016-2679,34.244368,-116.982403
9525-2016-6480,34.129646,-117.934345
9855-2016-3861,34.136393,-117.489782
9365-2016-6228,38.509443,-121.781335
9265-2016-3989,37.789333,-121.287284
9220-2016-0916,38.899187,-121.075781
9325-2016-0589,38.641767,-122.591923
9840-2016-6362,33.883075,-117.642528
9835-2016-0292,34.447369,-117.364237
9675-2016-6316,33.650943,-117.761381
9540-2016-2695,34.417121,-118.441169
9340-2016-6438,37.377706,-121.946748
9530-2016-6237,33.873494,-118.24373
9480-2016-0491,36.302911,-119.388542
9525-2016-3983,34.065387,-117.997546
9370-2016-5768,37.848753,-122.2337
9340-2016-6368,37.377504,-121.945694
9220-2016-1170,38.878632,-121.11847
9855-2016-3854,34.120967,-117.200684
9250-2016-6482,38.61409,-121.423477
9265-2016-4067,37.933955,-121.234025
9840-2016-6363,33.883354,-117.641373
9365-2016-6145,38.485623,-121.807773
9320-2015-1749,37.99862,-121.818476
9530-2016-5834,33.812979,-118.165845
9535-2016-0073,34.029097,-118.171847
9330-2016-5639,37.622121,-122.13918
9535-2016-6437,34.012816,-118.172357
9252-2015-3273,38.463995,-121.413977
9360-2016-0605,38.392657,-122.716136
9340-2016-6447,37.373735,-121.927738
9345-2016-5670,37.505368,-121.964975
9330-2016-5652,37.582031,-122.253543
9535-2016-0317,33.886387,-118.189936
9865-2016-2701,34.170936,-116.842151
9320-2016-5854,37.996337,-121.786126
9325-2016-0593,38.234535,-122.260874
9760-2016-0858,34.403156,-119.525913
9535-2016-0302,34.038384,-118.170003
9530-2016-5813,33.873919,-118.228613
9370-2016-5784,37.96598,-122.322867
9675-2016-6319,33.871004,-117.702491
9855-2016-3373,34.085334,-117.689987
9252-2016-6242,38.544839,-121.473862
9461-2016-0223,37.083767,-121.101564
9690-2016-0470,33.445085,-117.631094
9460-2016-0608,37.295352,-120.479117
9370-2016-5829,37.993311,-122.302467
9590-2016-5525,34.079643,-118.291447
9461-2016-0224,37.100559,-121.011112
9330-2016-5707,37.437445,-122.245629
9590-2016-4884,34.05574,-118.25636
9540-2016-2750,34.361014,-118.50585
9575-2016-5976,34.151824,-118.140162
9590-2016-4895,34.06398,-118.250078
9645-2016-2141,32.840595,-117.220701
9645-2016-2048,32.742126,-117.181666
9340-2016-6186,37.322133,-121.898701
9265-2016-4042,38.002578,-121.350516
9540-2016-2749,34.412929,-118.445389
9340-2016-6355,37.396619,-122.017192
9435-2016-3220,36.754983,-119.768768
9580-2016-5982,34.165844,-118.469571
9250-2016-6261,38.601921,-121.436454
9340-2016-6425,37.342691,-121.925859
9675-2016-6276,33.657089,-117.776881
9535-2016-6442,34.061348,-118.167202
9575-2016-5974,34.152854,-118.33611
9855-2016-3842,34.025009,-117.561797
9150-2016-0176,39.169739,-123.209122
9480-2016-0479,36.494631,-119.52631
9645-2016-2038,32.87349,-117.1073
9675-2016-6286,33.940112,-117.876083
9320-2016-5781,38.019447,-121.949947
9550-2016-6580,33.910072,-118.070195
9645-2016-2105,32.758737,-117.203766
9550-2016-6651,33.876422,-118.131295
9320-2016-5780,38.002844,-122.045732
9420-2016-3021,35.352417,-118.983519
9250-2016-6258,38.622454,-121.419384
9630-2016-0386,33.77837,-116.341764
9370-2016-5779,37.773821,-122.159075
9535-2016-0568,34.012645,-118.164081
9745-2016-0318,35.240563,-120.683593
9545-2016-0438,34.565333,-118.133193
9285-2016-0298,39.1752,-121.590708
9855-2016-3851,34.067639,-117.59247
9830-2016-2562,35.170981,-118.476227
9360-2016-0566,38.547597,-123.299415
9530-2016-5802,33.927475,-118.263122
9535-2016-0088,34.06811,-118.024537
9370-2016-5782,37.789262,-122.254141
9745-2016-0322,35.054026,-120.50001
9525-2016-3710,34.131948,-117.949344
9525-2016-4051,34.132354,-117.950458
9450-2016-0757,37.140413,-120.271895
9335-2016-5589,37.82434,-122.313804
9151-2016-0159,39.171787,-123.010756
9590-2016-6521,34.095992,-118.244339
9535-2016-0304,33.996247,-118.176954
9675-2016-6340,33.866494,-117.713149
9865-2016-2697,34.262231,-116.928278
9450-2016-0692,36.987812,-120.016702
9335-2016-5622,37.690902,-122.470369
9840-2016-6373,33.993009,-117.35659
9685-2016-0994,33.510432,-117.15577
9630-2016-0364,33.627213,-116.122384
9340-2016-6451,37.415807,-121.977311
9252-2016-6320,38.48497,-121.43418
9250-2016-6332,38.651094,-121.370878
9280-2016-6146,38.673811,-121.733585
9550-2016-6531,33.941967,-118.096199
9535-2016-0354,34.0493,-118.166458
9370-2016-5794,37.854672,-122.300367
9280-2016-6147,38.701116,-121.781733
9655-2016-3278,33.739082,-117.076153
9345-2016-5615,37.541759,-122.019177
9525-2016-3909,34.026403,-117.803363
9765-2016-0446,34.220604,-119.087984
9345-2016-5641,37.488063,-121.942465
9525-2016-4282,34.067676,-117.980744
9525-2016-4218,34.064576,-117.808476
9765-2016-0441,34.220337,-119.084695
9525-2016-4153,34.12747,-117.917626
9345-2016-5658,37.549288,-122.024788
9465-2016-1689,37.783784,-120.85803
9370-2016-5807,37.786653,-122.24612
9645-2016-1766,33.015555,-117.079513
9220-2016-1168,39.144936,-120.911732
9575-2015-0317,34.154899,-118.288622
9345-2016-5660,37.604631,-122.065126
9370-2016-5812,37.78916,-122.200308
9345-2016-5661,37.603733,-122.06449
9325-2016-0585,38.222521,-122.456456
9865-2016-2676,34.308647,-117.34492
9550-2016-6649,33.876455,-118.076752
9675-2016-3238,33.75555,-117.831412
9530-2016-5766,33.900924,-118.286617
9675-2016-6280,33.682739,-117.857
9550-2016-6650,33.839834,-118.08889
9365-2016-6132,38.121848,-122.230259
9221-2016-1008,39.306361,-120.646075
9645-2016-1942,32.77042,-117.161618
9530-2016-6209,33.814275,-118.18107
9375-2016-1624,37.686136,-122.09357
9825-2016-0086,37.361322,-118.418356
9675-2016-6281,33.666009,-117.811978
9580-2016-5968,34.165205,-118.488966
9370-2016-5754,37.796072,-122.268736
9252-2016-6253,38.478653,-121.508627
9320-2016-5798,37.890485,-121.641025
9330-2016-5254,37.353863,-122.108895
9320-2016-5828,37.959331,-122.052583
9525-2016-3663,34.130602,-117.930495
9801-2016-0003,35.383312,-119.065324
9435-2016-3166,36.794869,-119.746625
9320-2016-5827,37.994946,-122.068811
9146-2016-0073,41.29814,-122.313575
9360-2016-0628,38.273747,-122.672152
9370-2016-5771,37.788755,-122.251999
9530-2016-5803,33.881241,-118.348341
9630-2016-0370,33.513519,-115.922273
9435-2016-3127,36.748039,-119.82308
9120-2016-0067,41.824953,-124.145152
9745-2016-0327,35.232731,-120.689246
9675-2016-3401,33.845562,-117.822835
9580-2016-5987,34.154432,-118.396086
9360-2016-0601,38.362932,-122.712818
9365-2016-6141,38.257904,-122.062793
9320-2016-5835,37.998168,-121.808851
9222-2016-0418,39.237932,-120.031471
9390-2016-6016,37.700869,-121.804843
9530-2016-5840,33.826422,-118.287361
9575-2016-5943,34.151822,-118.139287
9230-2016-0155,39.040872,-121.094854
9252-2016-6267,38.475466,-121.424073
9280-2016-6148,38.670968,-121.891439
9660-2016-0049,33.60602,-114.94677
9360-2016-0578,38.491882,-123.194537
9265-2016-4075,38.173642,-121.262257
9340-2016-6282,37.36814,-121.923938
9530-2016-5814,33.906263,-118.286602
9760-2016-0836,34.428504,-119.738175
9151-2016-0175,39.09514,-122.800794
9426-2016-2205,35.268931,-119.252702
9575-2016-5938,34.197958,-118.336827
9280-2016-6149,38.68482,-121.988454
9525-2016-4180,34.133784,-117.955442
9580-2016-6001,34.159405,-118.463057
9150-2016-0198,39.282517,-123.792367
9645-2016-2103,32.726006,-117.103446
9426-2016-2188,35.616127,-119.657513
9370-2016-5800,37.826944,-122.285493
9590-2016-5448,34.090464,-118.306276
9525-2016-3994,34.071818,-117.874489
9252-2016-6258,38.559772,-121.467775
9390-2016-6017,37.698556,-121.933508
9765-2016-0449,34.218589,-119.062995
9625-2016-0185,32.688919469666736,-116.0644711043333
9265-2016-3976,38.215776,-121.268997
9370-2016-5797,37.800113,-122.278878
9480-2016-0499,35.80136,-119.254983
9540-2016-2742,34.323475,-118.500593
9850-2016-2560,34.448694,-117.000295
9580-2016-6009,34.197005,-118.402852
9625-2016-0195,32.761963,-115.254639
9855-2016-3815,34.081767,-117.701689
9565-2016-6411,33.988698,-118.389454
9530-2016-6318,33.883015,-118.191294
9535-2016-6435,34.071936,-118.103651
9495-2016-0102,36.136929,-120.281249
9860-2016-6514,34.084437,-117.300543
9575-2016-6052,34.25917,-118.437697
9525-2016-3815,34.129604,-117.96106
9535-2016-6461,34.071474,-118.135047
9320-2016-5792,37.861207,-122.033167
9855-2016-3845,34.050017,-117.549425
9550-2016-6661,33.913576,-118.119661
9675-2016-6421,33.70534,-117.778451
9530-2016-6211,33.903377,-118.28661
9525-2016-4022,34.023996,-117.810431
9530-2016-5790,33.866628,-118.333267
9320-2016-5793,37.908089,-122.068767
9865-2016-2682,34.227913,-117.274284
9765-2016-0442,34.218641,-119.063714
9675-2016-6273,33.762881,-117.864579
9770-2016-0351,34.27752,-118.923206
9530-2016-5918,33.928843,-118.218961
9835-2016-0290,34.914508,-116.788637
9675-2016-3259,33.748788,-117.832118
9860-2016-3236,34.063724,-117.285937
9370-2016-5776,37.784021,-122.182084
9530-2016-5830,33.928843,-118.218961
9320-2016-5837,38.018953,-121.935819
9855-2016-3864,34.067543,-117.572773
9840-2016-6443,33.940912,-117.255317
9370-2016-5799,37.853165,-122.221867
9860-2016-3262,34.296349,-117.455593
9680-2016-6087,32.744538,-116.976047
9675-2016-6292,33.655566,-117.743789
9370-2016-5755,37.800098,-122.225077
9840-2016-6446,33.970295,-117.548856
9320-2016-5846,37.993833,-122.298668
9680-2016-6086,32.753275101153875,-117.01294524869225
9535-2016-0448,34.036613,-118.157077
9860-2016-3266,34.067406,-117.335657
9265-2016-4036,37.948514,-121.2368
9390-2016-6002,37.71979244484215,-121.65951498657891
9280-2016-6154,38.552309,-121.695932
9435-2016-3226,36.820899,-119.785333
9465-2016-1682,37.737678,-120.92665
9840-2016-6488,33.932511,-117.556093
9670-2016-6314,33.774396,-118.076688
9280-2016-6153,38.575014,-121.539528
9575-2016-6023,34.152418,-118.333899
9525-2016-4176,34.120225,-117.700331
9252-2016-6271,38.495324,-121.516442
9250-2016-6524,38.671227,-121.592789
9340-2016-6283,37.36814,-121.923938
9760-2016-0842,34.428144,-119.73517
9525-2016-4078,34.100343,-117.81936
9370-2016-5741,37.738618,-122.141888
9590-2016-5507,34.043194,-118.272618
9765-2016-0451,34.196753,-119.120245
9590-2016-5531,33.952974,-118.280432
9855-2016-3793,34.082083,-117.69858
9525-2016-6487,34.120675,-117.8253
9525-2016-6571,34.120627,-117.906435
9245-2016-1159,38.768831,-120.31495
9525-2016-4212,34.127607,-117.962854
9690-2016-0400,33.506487,-117.659711
9246-2016-0054,38.802409,-120.112479
9855-2016-3792,34.082083,-117.69858
9480-2016-0512,36.210947,-119.259572
9465-2016-1683,37.653963,-121.025403
9645-2016-2154,32.745432,-117.156454
9525-2016-4237,33.988853,-117.842903
9525-2016-6572,34.03776,-117.764559
9525-2016-4239,33.993277,-117.842019
9625-2016-0187,33.330886,-116.002726
9530-2016-6294,33.829094,-118.25335
9675-2016-6405,33.888489,-117.880563
9370-2016-5835,37.754906,-122.208953
9435-2016-3068,36.75351,-119.724168
9860-2016-3259,34.134794,-117.233435
9645-2016-1400,32.660519,-117.068595
9530-2016-5792,33.8613,-118.200133
9650-2016-2571,33.126725,-117.108337
9495-2016-0105,36.251525,-120.242209
9435-2016-3122,36.852153,-119.787261
9320-2016-5808,37.906176,-122.069488
9575-2016-5918,34.250043,-118.42806
9545-2016-0479,34.681792,-118.164089
9645-2016-1953,32.724862,-117.114406
9345-2016-5639,37.489574,-121.944444
9330-2016-5686,37.453828,-122.284027
9320-2016-5814,38.018865,-122.265814
9745-2016-0302,35.166322,-120.689446
9345-2016-5631,37.629904,-122.083188
9840-2016-6209,34.018939,-117.504479
9250-2016-6268,38.601911,-121.436466
9530-2016-6007,33.799064,-118.110799
9675-2016-6287,33.892787,-117.880663
9860-2016-3205,34.128397,-117.302896
9720-2016-0731,37.117169,-121.975502
9370-2016-5690,37.848707,-122.227722
9855-2016-3819,34.136574,-117.549801
9870-2016-0073,34.045481,-116.582227
9860-2016-3244,34.073506,-117.29556
9680-2016-6149,32.771106,-117.020505
9650-2016-2948,33.303935,-117.470837
9465-2016-1617,37.638279,-120.901304
9675-2016-6288,33.881717,-117.880434
9525-2016-4112,34.009568,-117.823948
9860-2016-3241,34.026923,-117.332742
9565-2016-6144,34.001006,-118.409598
9125-2016-0244,41.062469,-123.685436
9740-2016-0287,35.76884,-121.321969
9252-2016-6327,38.492763,-121.442425
9575-2016-5857,34.205522,-118.197164
9252-2016-6266,38.552806,-121.413334
9265-2016-3922,37.958459,-121.240743
9340-2016-6369,37.422369524171124,-121.92894893603943
9525-2016-4232,34.118749,-117.865961
9480-2016-2926,36.370533,-119.215648
9575-2016-5855,34.270981,-118.430882
9265-2016-3873,38.020901,-121.258171
9435-2016-3157,36.753166,-119.682524
9840-2016-6556,33.943097,-117.281726
9525-2016-4181,34.135345,-117.977272
9280-2016-6162,38.676963,-121.933503
9855-2016-3823,34.096744,-117.541837
9525-2016-4179,34.132354,-117.950458
9760-2016-0844,34.427925,-119.733153
9840-2016-6463,33.905351,-117.458559
9765-2016-0450,34.272316,-119.282442
9645-2016-2061,32.846275,-117.171087
9575-2016-5949,34.148847,-118.04777
9345-2016-5679,37.67056,-122.110239
9645-2016-2054,32.775914,-117.134969
9345-2016-5701,37.685478,-122.130397
9645-2016-1555,32.69516,-117.094907
9525-2016-6577,34.000997,-117.843032
9330-2016-5654,37.507266,-122.248572
9345-2016-5717,37.667314,-122.108231
9240-2016-0373,39.766681,-121.465864
9645-2016-1561,32.592195,-117.036335
9330-2016-5653,37.531717,-122.276045
9265-2016-4037,37.958459,-121.240743
9645-2016-2047,32.865407,-117.109427
9345-2016-5710,37.681423,-122.12454
9525-2016-6576,34.072002,-117.892219
9645-2016-1775,32.892623,-117.115009
9335-2016-5598,37.7896253407813,-122.38700395721351
9350-2016-0440,37.846168,-122.486498
9250-2016-6278,38.600144,-121.456456
9675-2016-6495,33.767293,-117.867146
9360-2016-0534,38.525485,-122.789758
9525-2016-4187,33.977223,-117.842272
9155-2016-0056,38.953538,-122.017656
9365-2016-6140,38.063687,-122.226099
9330-2016-5677,37.498269,-122.46352
9770-2016-0348,34.177288,-118.875541
9325-2016-0275,38.239445,-122.26659
