REPORTNUMBER,LATITUDE,LONGITUDE
9675-2016-9538,33.845009,-117.824344
9565-2016-9458,34.044293,-118.44436
9550-2016-10291,33.973481,-118.080199
9140-2016-0212,40.651926,-120.26724
9675-2016-9544,33.848093,-117.854916
9265-2016-7285,37.981058,-121.24997
9565-2016-9457,34.044293,-118.44436
9565-2016-9460,34.069538,-118.463844
9565-2016-9459,34.038479,-118.439465
9550-2016-10285,33.938796,-118.09504
9565-2016-9456,34.044293,-118.44436
9540-2016-4072,34.343676,-118.530372
9135-2016-4655,40.786579,-121.963566
9565-2016-9472,34.036187,-118.381869
9540-2016-4069,34.493089,-118.621766
9325-2016-1217,38.262943,-122.270867
9575-2016-2909,34.245178,-118.422912
9320-2016-7617,37.933916,-122.060226
9390-2016-7779,37.557221,-121.914457
9435-2016-8709,36.643295,-119.702697
9670-2016-9534,33.698444,-117.941815
9325-2016-1214,38.256306,-122.350095
9855-2016-9315,34.067449,-117.554978
9370-2016-8339,37.834640021168596,-122.29492537042692
9420-2016-5254,35.789639,-119.250472
9320-2016-7547,38.003138,-121.834877
9580-2016-9432,34.154443,-118.397297
9550-2016-10189,33.994173,-117.902059
9435-2016-8727,36.762673,-119.775634
9370-2016-8428,37.917931,-122.31745
9645-2016-5048,32.726832,-117.071937
9650-2016-8677,33.181203,-117.230409
9650-2016-8668,33.118284,-117.319767
9575-2016-9615,34.154064,-118.287354
9120-2016-0227,41.864536,-123.864402
9370-2016-8426,37.880602,-122.307885
9335-2016-6728,37.8236,-122.317702
9575-2016-9621,34.139999,-118.277316
9335-2016-6734,37.768429,-122.396926
9335-2016-6731,37.613935,-122.396909
9850-2016-3113,34.443752,-116.972038
9335-2016-6740,37.714115,-122.451284
9335-2016-6736,37.772876,-122.406687
9335-2016-6737,37.776915,-122.403574
9575-2016-9579,34.148814,-118.052778
9370-2016-8432,37.884673,-122.308767
9335-2016-6735,37.736572,-122.407522
9335-2016-6738,37.8225,-122.322524
9645-2016-5082,32.811045,-117.114152
9535-2016-9932,34.056763,-118.002878
9645-2016-5077,32.717651,-117.102783
9390-2016-7794,37.804742,-121.990037
9685-2016-4289,33.46923,-117.136702
9495-2016-6873,36.038709,-120.037589
9630-2016-6511,33.660655,-115.81705
9825-2016-0286,37.361269,-118.436604
9675-2016-9587,33.851718,-117.813396
9320-2016-6610,37.903997,-122.069873
9340-2016-9352,37.362799,-121.889305
9575-2016-9679,34.243379,-118.421007
9765-2016-1630,34.255138,-119.21556
9620-2016-0091,33.27348,-114.791965
9540-2016-4142,34.299705,-118.47615
9222-2016-0623,39.423315,-120.035726
9575-2016-9697,34.224697,-118.373375
9340-2016-9396,37.312046,-121.940576
9675-2016-8903,33.682973,-117.857503
9252-2016-9121,38.560383,-121.457939
9645-2016-4514,32.953089,-117.102744
9725-2016-8660,36.98386,-121.473809
9340-2016-9400,37.371445,-121.915637
9535-2016-9969,34.05132,-118.005912
9535-2016-9943,34.008905,-118.172339
9252-2016-9130,38.465554,-121.496705
9720-2016-2149,37.029627,-122.023112
9765-2016-1609,34.279629,-119.307988
9770-2016-0995,34.207541,-118.849769
9250-2016-9287,38.70414,-121.313081
9720-2016-2142,37.106242,-122.106244
9390-2016-7694,37.700014,-121.926982
9580-2016-9475,34.14389,-118.60465
9340-2016-9427,37.41905,-121.962987
9390-2016-7459,37.639537,-121.884474
9670-2016-9545,33.736892,-117.995336
9525-2016-10222,34.072373,-117.931618
9330-2016-6908,37.452612,-122.127581
9670-2016-9456,33.774405,-118.079103
9170-2016-0091,41.498017,-120.597519
9670-2016-9589,33.774381,-118.074107
9675-2016-9662,33.6915,-117.769366
9670-2016-9559,33.774468,-118.084269
9530-2016-9796,33.855953,-118.28341
9250-2016-9345,38.600144,-121.456456
9420-2016-5307,35.337813,-119.039591
9670-2016-9449,33.854033,-117.974894
9390-2016-7798,37.56849,-121.895493
9655-2016-6940,33.920488,-116.804476
9670-2016-9546,33.733687,-117.990774
9345-2016-6961,37.521598,-121.985881
9260-2016-8502,38.641968,-121.155283
9525-2016-10167,34.120094,-117.786647
9525-2016-10191,34.069541,-117.96661
9375-2016-6341,37.701509,-122.028821
9280-2016-6708,38.677932,-121.851972
9365-2016-9053,38.345703,-121.998887
9675-2016-9676,33.669536,-117.88287
9241-2016-0626,39.742608,-121.88456
9330-2016-7176,37.589708,-122.412982
9840-2016-9911,33.82267,-117.520248
9345-2016-7080,37.658328,-122.102659
9495-2016-6857,36.319123,-120.289891
9840-2016-10139,33.852648,-117.535033
9860-2016-8606,34.271541,-117.449568
9340-2016-9404,37.386443,-121.979437
9146-2016-0181,41.399437,-122.382468
9730-2016-5149,36.594978,-121.868764
9550-2016-10431,33.911703,-118.072585
9645-2016-4649,32.774144,-117.12608
9575-2016-9656,34.271096,-118.430724
9345-2016-7144,37.689326,-122.135949
9550-2016-10363,33.994165,-117.897826
9535-2016-10012,34.035738,-118.097788
9535-2016-10019,34.035862,-118.151628
9535-2016-10018,34.070634,-118.048168
9440-2016-0505,36.321015,-119.657344
9690-2016-4447,33.564318,-117.672509
9465-2016-3140,37.701378,-121.072431
9430-2016-3551,35.057157,-118.996844
9430-2016-3548,34.82246,-118.876895
9855-2016-9378,34.067443,-117.554105
9535-2016-9156,33.999452,-118.175664
9565-2016-9551,33.961695,-118.369409
9590-2016-10129,34.037025,-118.2975
9525-2016-10246,34.069715,-117.863425
9750-2016-0807,34.955352,-120.489615
9280-2016-6545,38.559542,-121.662452
9840-2016-9979,34.12089,-117.891264
9535-2016-9703,34.036619,-118.156728
9855-2016-9377,34.078981,-117.625675
9320-2016-7579,38.009939,-122.274079
9345-2016-7105,37.684203,-122.128557
9655-2016-6976,33.931456,-116.830717
9590-2016-9934,34.037081,-118.313689
9525-2016-10288,34.067197,-117.984386
9840-2016-10170,33.854698,-117.535428
9765-2016-1643,34.222102,-119.12758
9670-2016-9610,33.709199,-117.959037
9360-2016-3202,38.431096,-122.710534
9340-2016-9480,37.320696,-121.833702
9550-2016-10475,33.876368,-118.116662
9530-2016-9953,33.804634,-118.140091
9590-2016-10132,34.129214,-118.347452
9670-2016-9623,33.723166,-117.975753
9675-2016-9768,33.854276,-117.794924
9250-2016-9352,38.621276,-121.4196
9230-2016-1261,39.498952,-121.019349
9480-2016-8623,36.225713,-119.334938
9590-2016-10197,34.090503,-118.23897
9535-2016-9921,34.034841,-118.175101
9670-2016-9774,33.768773,-117.978315
9580-2016-9504,34.151137,-118.681577
9740-2016-0835,35.772661,-120.231885
9565-2016-9466,33.931249,-118.389201
9340-2016-9456,37.284796,-121.867727
9580-2016-9484,34.154427,-118.380706
9390-2016-7839,37.698472,-121.934042
9550-2016-10462,33.982655,-118.073956
9340-2016-9497,37.255382,-121.876952
9535-2016-9438,34.033048,-118.139145
9525-2016-10335,34.067265,-117.983896
9590-2016-10202,34.084508,-118.230184
9365-2016-9065,38.241335,-122.08911
9530-2016-9810,33.83425,-118.208722
9580-2016-9485,34.156689,-118.404758
9670-2016-9412,33.774345,-118.069788
9590-2016-9718,34.117824,-118.269752
9535-2016-9725,34.05611,-118.003243
9590-2016-9822,34.094824,-118.310964
9855-2016-9211,34.065642,-117.499038
9590-2016-9729,34.063967,-118.247253
9590-2016-9798,34.119282,-118.270525
9266-2016-7082,37.743407,-121.54592
9725-2016-8667,37.150778,-121.65039
9590-2016-9714,34.137365,-118.276376
9670-2016-9439,33.774317,-118.028939
9150-2016-3013,39.112659,-123.195684
9345-2016-7010,37.483774,-121.937049
9840-2016-10003,33.940771,-117.266678
9745-2016-0792,35.211158,-120.616041
9770-2016-0968,34.265464,-118.977423
9870-2016-0191,34.134945,-116.330363
9245-2016-1793,38.711589,-120.839079
9340-2016-9340,37.316902,-121.973963
9430-2016-3538,34.801682,-118.875505
9365-2016-8976,38.274608,-122.048651
9285-2016-7802,39.071086,-121.633492
9350-2016-1372,38.160665,-122.571951
9550-2016-10072,33.967754,-118.083057
9725-2016-8674,36.960985,-121.536227
9675-2016-9485,33.854003,-117.886471
9525-2016-10262,34.118544,-117.841382
9535-2016-9256,34.010634,-118.172345
9675-2016-9484,33.662491,-117.788405
9590-2016-9828,34.034616,-118.343319
9550-2016-10284,33.876403,-118.095364
9670-2016-9418,33.784055,-118.091617
9250-2016-9211,38.658871,-121.362359
9550-2016-3581,33.948388,-118.092708
9720-2016-2083,37.127745,-121.975828
9390-2016-7710,37.701337,-121.858484
9320-2016-7548,38.019997,-121.907273
9685-2016-4314,33.755939,-117.189276
9865-2016-3019,34.261163,-116.839818
9730-2016-5038,36.756834,-121.665267
9590-2016-9837,34.036899,-118.286155
9335-2016-6717,37.71791,-122.448546
9230-2016-1206,39.109097,-121.084223
9330-2016-7101,37.551353,-122.310312
9370-2016-8381,37.802687,-122.280173
9835-2016-1024,35.054723,-116.437158
9590-2016-9628,34.080566,-118.293161
9390-2016-7635,37.715856,-121.70778
9730-2016-5084,36.763189,-121.667249
9130-2016-0809,39.931806,-122.033047
9330-2016-7093,37.491094,-122.388431
9590-2016-9913,34.064475,-118.216165
9390-2016-7715,37.7250550744884,-121.64218759476739
9590-2016-9941,34.081091,-118.294245
9855-2016-9252,34.136377,-117.522575
9340-2016-9288,37.362439,-121.842736
9550-2016-10162,33.893822,-118.104744
9580-2016-9439,34.266249,-118.4809
9655-2016-6943,33.924274,-116.888464
9350-2016-1404,37.93321,-122.416273
9670-2016-9431,33.766449,-117.924339
9530-2016-9829,33.858955,-118.289124
9540-2016-4044,34.453296,-118.61557
9252-2016-0001,38.579787,-121.505582
9675-2016-9553,33.750941,-117.831824
9390-2016-7758,37.586025,-121.872335
9580-2016-9440,34.266085,-118.479855
9565-2016-9405,33.9649,-118.370334
9320-2016-7602,38.013346,-121.999216
9670-2016-9507,33.782061,-118.090751
9465-2016-3060,37.634209,-120.514027
9525-2016-10272,34.081379,-117.733219
9565-2016-9294,34.030307,-118.440429
9590-2016-9492,34.018709,-118.279597
9335-2016-6712,37.769431,-122.411156
9655-2016-6911,33.747792,-116.908518
9655-2016-6924,33.845795,-117.004064
9330-2016-7133,37.549242,-122.314417
9565-2016-9437,34.029343,-118.399735
9590-2016-9457,34.035069,-118.3334
9330-2016-7120,37.345344,-122.096506
9350-2016-1409,37.848059,-122.488475
9725-2016-8631,36.962085,-121.548219
9330-2016-7042,37.617824,-122.152445
9590-2016-9642,34.07077927417222,-118.23569057982117
9565-2016-9436,34.008532,-118.415534
9670-2016-9369,33.856101,-117.996179
9670-2016-9283,33.854154,-117.939222
9565-2016-9325,34.031248,-118.433786
9535-2015-2373,34.041275,-118.06109
9590-2016-10037,34.05901,-118.253043
9735-2016-0248,36.340908,-121.256394
9530-2016-9663,33.857738,-118.286184
9590-2016-10025,34.037057,-118.299594
9246-2016-0203,38.699944,-120.019533
9655-2016-6884,33.919565,-116.766595
9670-2016-9558,33.774351,-118.050244
9590-2016-10043,34.036899,-118.286155
9265-2016-7238,37.944539,-121.309878
9670-2016-9437,33.719162,-117.971
9252-2016-9086,38.561288,-121.472431
9535-2016-9950,34.069053,-118.043878
9590-2016-10041,34.030319,-118.274448
9245-2016-1817,38.651724,-121.074246
9370-2016-8405,37.786934,-122.19621
9535-2016-8855,34.033266,-118.118752
9725-2016-8580,37.025801,-121.568482
9535-2016-9980,33.994936,-118.14463
9252-2016-9085,38.564707,-121.497203
9265-2016-7276,38.050682,-121.370383
9550-2016-10277,33.896166,-118.051242
9645-2016-4684,32.765594,-117.153059
9645-2016-4697,32.760656,-117.194489
9645-2016-5034,32.764318,-117.158282
9645-2016-5058,32.631989,-117.04522
9645-2016-4990,32.826329,-117.165194
9645-2016-5057,32.868193,-117.193411
9645-2016-5031,32.769441,-117.161881
9840-2016-9801,33.881405,-117.618331
9645-2016-5091,32.967248,-117.093738
9450-2016-4326,36.849463,-119.944555
9450-2016-4325,36.93493,-120.056015
9675-2016-9464,33.69105,-117.923931
9675-2016-9521,33.716524,-117.790717
9675-2016-9525,33.853808,-117.809889
9675-2016-9561,33.654832,-117.743206
9330-2016-7075,37.535051,-122.329096
9565-2016-9442,33.9547,-118.369374
9330-2016-7104,37.49559,-122.23053
9540-2016-4050,34.402135,-118.573584
9550-2016-10198,33.91117,-118.167828
9420-2016-5283,35.775244,-119.252309
9855-2016-9317,34.134842,-117.63664
9390-2016-7754,37.541103,-121.925086
9370-2016-8409,37.833662,-122.294462
9670-2016-9516,33.72276,-117.97525
9435-2016-8724,36.781202,-119.784681
9325-2016-1185,38.248468,-122.41075
9645-2016-4984,32.778841,-117.061618
9320-2016-7549,37.995053,-122.070404
9370-2016-8419,37.78221,-122.175563
9565-2016-9341,34.056679,-118.452922
9535-2016-9860,34.22121,-118.358972
9855-2016-9337,34.134675,-117.66682
9685-2016-4273,33.7662,-117.259032
9540-2016-4110,34.368632,-118.501607
9645-2016-4958,32.728403,-117.068127
9575-2016-9634,34.167481,-118.30047
9335-2016-6733,37.762829,-122.405343
9335-2016-0001,37.711795,-122.45406
9335-2016-6792,37.622887,-122.427471
9335-2016-6744,37.792954495692015,-122.3833746413653
9335-2016-6760,37.673946,-122.389729
9335-2016-6741,37.78019522545075,-122.39931329153518
9565-2016-9489,34.0984,-118.477916
9370-2016-8354,37.86585,-122.303511
9565-2016-9492,33.946957,-118.36836
9370-2016-8412,37.801187,-122.18804
9565-2016-9498,33.925429,-118.315076
9565-2016-9497,33.925427,-118.311965
9565-2016-9502,34.044293,-118.44436
9565-2016-9347,33.93,-118.372778
9840-2016-9778,33.955501,-117.305783
9565-2016-9372,33.988559,-118.389556
9550-2016-10419,33.876922,-118.109732
9260-2016-8524,38.559297,-121.374153
9645-2016-5081,32.772183,-117.130384
9850-2016-3084,34.512641,-117.321552
9125-2016-0954,40.944809,-123.875015
9730-2016-5099,36.878299,-121.771407
9730-2016-5074,36.876305,-121.770974
9765-2016-1601,34.350987,-119.05525
9675-2016-9589,33.8704891056487,-117.74291305481076
9565-2016-9527,33.943323,-118.368376
9670-2016-9523,33.774301,-118.025642
9540-2016-4147,34.321455,-118.497053
9760-2016-6829,34.470757,-120.115431
9565-2016-9525,33.960087,-118.369326
9375-2016-6291,37.695617,-122.104433
9535-2016-9875,34.036606,-118.157427
9530-2016-9726,33.928423,-118.240721
9765-2016-1605,34.275324,-119.287398
9222-2016-0632,39.23286,-120.01551
9530-2016-9685,33.866382,-118.196946
9565-2016-9524,34.09756,-118.477607
9530-2016-9868,33.830735,-118.254959
9535-2016-10079,34.072032,-118.089005
9675-2016-9313,33.623487,-117.828815
9855-2016-8862,34.13141,-117.501871
9625-2016-8067,32.730095,-115.500402
9370-2016-8383,37.906826,-122.314875
9670-2016-9560,33.774343,-118.033624
9535-2016-9683,34.010106,-118.159832
9865-2016-3005,34.226545,-117.309545
9120-2016-0222,41.810095,-124.112901
9535-2016-9434,33.888146,-118.189202
9675-2016-9585,33.703329,-117.856977
9685-2016-4357,33.528623,-117.167044
9535-2016-9754,33.912223,-118.178172
9465-2016-3112,37.726533,-121.104188
9525-2016-9961,34.066134,-117.8311
9670-2016-8729,33.783452,-118.091779
9865-2016-3017,34.189081,-117.153068
9330-2016-7039,37.56798,-122.268603
9335-2016-6765,37.750829,-122.403232
9260-2016-8507,38.628785,-121.220923
9540-2016-4130,34.284584,-118.468356
9530-2016-9825,33.878338,-118.284971
9320-2016-7507,37.893514,-122.123264
9525-2016-10022,34.120993,-117.828699
9390-2016-7791,37.708373,-121.725381
9655-2016-6942,33.926995,-116.95026
9151-2016-2967,38.957135,-122.728244
9420-2016-5249,35.318792,-119.036519
9345-2016-7040,37.655225,-122.100717
9530-2016-9881,33.873082,-118.199123
9670-2016-9388,33.774346,-118.057679
9690-2016-4419,33.59068,-117.500998
9525-2016-10258,34.024903,-117.734447
9535-2016-9463,34.072028,-118.089525
9265-2016-7290,38.121744,-121.400305
9480-2016-8561,36.275227,-119.370295
9840-2016-9996,33.882247,-117.590521
9530-2016-9880,33.87268,-118.202675
9575-2016-9578,34.153741,-118.238411
9685-2016-4350,33.656123,-117.17119
9280-2016-6737,38.572252,-121.516953
9530-2016-9941,33.793468,-118.207303
9730-2016-5152,36.792563,-121.666945
9765-2016-1625,34.223231,-119.148946
9340-2016-9446,37.316785,-121.949338
9575-2016-9675,34.213208,-118.23075
9670-2016-9576,33.752262,-118.013877
9535-2016-10095,34.019158,-118.17888
9146-2016-0182,41.404693,-122.382102
9495-2016-6879,36.434612,-120.39315
9840-2016-9998,33.957347,-117.307405
9575-2016-9674,34.216961,-118.236932
9345-2016-7084,37.504749,-121.964205
9535-2016-9276,34.005188,-118.153946
9550-2016-10364,33.994175,-117.907056
9525-2016-10373,34.068932,-117.840678
9280-2016-6730,38.692173,-121.802468
9525-2016-10265,34.12001,-117.837904
9565-2016-9418,34.039578,-118.440283
9565-2016-9416,33.928698,-118.292379
9550-2016-10365,34.007381,-117.965942
9565-2016-9555,34.076255,-118.469271
9525-2016-10447,34.067743,-117.980234
9685-2016-4262,33.521597,-117.162357
9535-2016-10033,34.072197,-118.076458
9685-2016-4366,33.598126,-117.118413
9670-2016-3071,33.766269,-117.925165
9550-2016-10489,33.912317,-118.155417
9645-2016-5075,32.698799,-117.120816
9350-2016-1408,37.927396,-122.515151
9325-2016-1250,38.274453,-122.460539
9760-2016-6901,34.42211,-119.663259
9590-2016-9939,34.031531,-118.274537
9670-2016-9636,33.789627,-118.08904
9335-2016-6770,37.696044,-122.3922
9765-2016-1647,34.273444,-119.28474
9530-2016-9947,33.858631,-118.288314
9670-2016-9637,33.7744,-118.077723
9760-2016-6902,34.41992,-119.596379
9345-2016-7135,37.689515,-122.136226
9590-2016-9903,34.035197,-118.330765
9765-2016-1634,34.055772,-118.967137
9670-2016-9638,33.774397,-118.07686
9670-2016-9640,33.72992,-117.985354
9375-2016-6304,37.701613,-122.029182
9530-2016-9811,33.922302,-118.281591
9590-2016-10130,34.034605,-118.343493
9760-2016-6861,34.469946,-120.11395
9495-2016-6869,35.890134,-120.047135
9550-2016-9950,34.033423,-118.027933
9550-2016-9949,33.915568,-118.10474
9860-2016-8490,34.057004,-117.298156
9860-2016-8439,34.063842,-117.284378
9860-2016-8438,34.14523,-117.280328
