REPORTNUMBER,LATITUDE,LONGITUDE
9260-2016-11501,38.501997,-121.223632
9675-2016-12165,33.665591,-117.809987
9145-2016-0349,41.86511047932263,-122.56483010683867
9340-2016-11554,37.258362,-121.963502
9365-2016-9887,38.221866,-122.13039
9370-2016-9625,37.868843,-122.304425
9650-2016-9896,33.25944,-117.236297
9680-2016-10395,32.860674,-116.925024
9525-2016-12777,34.121087,-117.832548
9830-2016-3169,35.155843,-118.473448
9345-2016-8234,37.615194,-122.072652
9840-2016-12042,33.962265,-117.321837
9435-2016-10348,36.743227,-119.810413
9525-2016-12987,34.119801,-117.806993
9252-2016-11185,38.555692,-121.474392
9345-2016-8231,37.57212,-122.046003
9525-2016-12996,34.069389,-117.862814
9345-2016-8232,37.706948,-122.161472
9565-2016-12638,34.040285,-118.440901
9345-2016-8238,37.547515,-122.023473
9320-2016-8757,38.018477,-121.988252
9435-2016-10329,36.834753,-119.785053
9390-2016-8791,37.549228,-121.919434
9565-2016-12641,34.025859,-118.464118
9365-2016-9910,38.221773,-122.13053
9720-2016-10249,37.064096,-122.079695
9550-2016-13197,33.953749,-118.089569
9565-2016-12646,34.057851,-118.453856
9690-2016-5140,33.433914,-117.61672
9252-2016-11216,38.571284,-121.509023
9135-2016-7816,40.586411,-122.360584
9370-2016-9700,37.755514,-122.20947
9280-2016-7102,38.568291,-121.611474
9370-2016-9716,37.824462,-122.313093
9465-2016-4251,37.6869,-121.057653
9280-2016-7107,38.575044,-121.554278
9370-2016-9669,37.770875,-122.222401
9335-2016-7690,37.80890948417507,-122.36639983387498
9675-2016-11928,33.644732,-117.915422
9455-2016-0218,37.479138,-119.984612
9855-2016-11885,34.078714,-117.544845
9425-2016-0793,37.814429,-120.299121
9575-2016-11752,34.156362,-118.250654
9670-2016-11015,33.737657,-117.989416
9345-2016-6912,37.616196,-122.07337
9501-2016-0016,34.319243,-118.493457
9525-2016-12839,34.019911,-117.815111
9540-2016-5050,34.32749,-118.502525
9530-2016-12258,33.802803,-118.133548
9535-2016-12594,34.071996,-118.093233
9525-2016-12861,34.030567,-117.810432
9545-2016-1767,34.664785,-118.153377
9645-2016-6716,32.671849,-117.111065
9330-2016-8115,37.430214,-122.236878
9675-2016-12027,33.643074,-117.733837
9252-2016-11053,38.559077,-121.470612
9360-2016-4102,38.483144,-122.737886
9540-2016-5194,34.419659,-118.43568
9252-2016-11355,38.330522,-121.329697
9540-2016-5094,34.424443,-118.645451
9860-2016-11678,34.095907,-117.301891
9575-2016-11827,34.151833,-118.142768
9840-2016-12061,33.882134,-117.584983
9760-2016-7348,34.401739,-119.518446
9435-2016-10301,36.754815,-119.771735
9630-2016-7038,33.673108,-115.933182
9720-2016-10143,37.138411,-122.143318
9330-2016-8063,37.483525,-122.181142
9530-2016-12173,33.86483,-118.327292
9590-2016-12774,34.050586,-118.22292
9720-2016-10150,37.10454,-122.104768
9670-2016-11080,33.770022,-117.913934
9345-2016-8236,37.473018,-121.931023
9655-2016-7506,33.922503,-116.68012
9335-2016-7596,37.75674,-122.403406
9435-2016-10319,36.760944,-119.749302
9645-2016-6722,32.802287,-117.155211
9480-2016-9317,35.915144,-119.281287
9420-2016-6801,35.33854,-119.039587
9655-2016-7494,33.919301,-116.768307
9465-2016-4287,37.699241,-121.070694
9680-2016-10429,32.816291,-116.960999
9650-2016-9947,33.205572,-117.384008
9855-2016-11932,34.03059,-117.605923
9252-2016-11433,38.54105,-121.473809
9465-2016-4272,37.65534,-121.025903
9230-2016-1540,39.296835,-121.106377
9680-2016-10430,32.750228,-117.015459
9690-2016-5149,33.572865,-117.671869
9730-2016-6181,36.764634,-121.756556
9265-2016-8761,37.790205,-121.292058
9340-2016-11846,37.380301,-121.957981
9320-2016-8831,37.863658,-122.035879
9340-2016-11585,37.316385,-121.967143
9690-2016-5152,33.470534,-117.674275
9320-2016-8847,38.042255,-122.242296
9690-2016-5171,33.606239,-117.693264
9590-2016-13194,34.055533,-118.24011
9420-2016-6945,35.208708,-118.914506
9645-2016-7349,32.698612,-117.144703
9345-2016-8279,37.480368,-121.934603
9330-2016-8165,37.367978,-122.139507
9220-2016-9057,38.790378,-121.220401
9675-2016-12103,33.84434,-117.826525
9320-2016-8883,37.924061,-121.732542
9530-2016-12344,33.873514,-118.243036
9335-2016-7811,37.824138,-122.314869
9590-2016-13171,34.029416,-118.21483
9420-2016-6941,35.72274,-119.237673
9220-2016-10755,38.939787,-121.096406
9645-2016-7328,32.843931,-117.167331
9680-2016-10442,32.635453,-116.132776
9690-2016-5169,33.614618,-117.707518
9320-2016-8916,37.94791,-121.743718
9565-2016-12720,33.974469,-118.382701
9252-2016-11503,38.584864,-121.456218
9150-2016-3334,39.295025,-123.277962
9266-2016-7548,37.78387,-121.308537
9535-2016-11242,34.004215,-118.173103
9340-2016-11890,37.318539,-121.990708
9690-2016-5175,33.502099,-117.658448
9360-2016-4191,38.384958,-122.716187
9266-2016-7575,37.783782,-121.308679
9550-2016-13223,33.994023,-118.069087
9461-2016-6890,37.070222,-121.073359
9426-2016-5651,35.732202,-119.739531
9360-2016-4177,38.436733,-122.68763
9680-2016-10466,32.773416,-117.04444
9266-2016-7545,37.671261,-121.455591
9650-2016-9998,33.114946,-117.09878
9690-2016-5174,33.558963,-117.673004
9580-2016-12240,34.170559,-118.604651
9670-2016-11188,33.823984,-117.923994
9125-2016-1352,40.485486,-123.636196
9265-2016-8778,38.271435,-121.302701
9390-2016-8808,37.70087,-121.804991
9425-2016-0811,37.84651991101375,-120.56511560969861
9565-2016-12774,33.913869,-118.370424
9390-2016-8805,37.701794,-121.909861
9266-2016-7497,37.667832,-121.449952
9580-2016-12249,34.171539,-118.572805
9435-2016-10413,36.76106,-119.775463
9580-2016-12244,34.264204,-118.472174
9390-2016-8813,37.701514,-121.878174
9425-2016-0816,37.977744,-120.351387
9535-2016-12923,34.001993,-118.174042
9855-2016-11984,34.099725,-117.539611
9670-2016-11185,33.774405,-118.080877
9340-2016-11465,37.317567,-121.976193
9645-2016-7329,32.896772,-117.225918
9645-2016-7344,32.965801,-117.178085
9645-2016-7195,32.802394,-117.150439
9650-2016-9952,33.1251,-117.104287
9650-2016-9953,33.020241,-117.273027
9645-2016-7224,32.869545,-117.194702
9340-2016-11778,37.317,-121.931425
9645-2016-7225,32.859436,-117.18539
9565-2016-12725,33.9273,-118.301053
9675-2016-12215,33.667887,-117.892903
9565-2016-12747,33.930028,-118.369158
9675-2016-12216,33.693222,-117.92922
9340-2016-11573,37.419372,-121.950071
9645-2016-7226,32.893463,-117.212227
9645-2016-7242,32.854187,-117.18221
9645-2016-7376,32.893463,-117.212227
9565-2016-12768,33.987992,-118.390384
9650-2016-9971,33.130251,-117.105243
9655-2016-7570,33.927897,-116.846313
9440-2016-0740,36.324355,-119.607193
9285-2016-8356,39.119729,-121.63462
9425-2016-0786,37.99347,-120.479884
9840-2016-11917,33.88026,-117.567562
9480-2016-9353,35.979701,-119.469785
9365-2016-9893,38.185932,-122.178902
9535-2016-12931,34.013402,-118.172363
9222-2016-0759,39.467243,-120.003582
9265-2016-8731,38.005795,-121.131853
9480-2016-9341,36.179408,-119.328765
9655-2016-7571,33.920106,-116.763182
9370-2016-9738,37.778519,-122.237632
9855-2016-11978,34.13687,-117.495305
9730-2016-6243,36.565111,-121.912322
9245-2016-2303,38.777721,-120.261337
9365-2016-9884,38.442637,-121.86283
9340-2016-11772,37.250634,-121.90465
9360-2016-4213,38.32667,-123.003733
9535-2016-12831,34.000766,-118.174768
9530-2016-12293,33.887301,-118.35624
9360-2016-4227,38.270054,-122.667371
9655-2016-7576,33.747721,-116.937247
9420-2016-7024,35.347079,-119.039531
9340-2016-11906,37.314264,-121.827497
9365-2016-9970,38.242789,-122.085792
9435-2016-10438,36.921861,-119.517063
9370-2016-9646,37.882836,-122.308371
9335-2016-7698,37.76909264161295,-122.40950403599996
9670-2016-11153,33.77435,-118.05059
9340-2016-11914,37.250105,-121.835632
9675-2016-12072,33.767314,-117.830987
9480-2016-9370,36.312183,-119.393714
9370-2016-9679,37.763741,-122.216674
9630-2016-7085,33.761615,-116.306973
9360-2016-4042,38.505623,-122.768528
9435-2016-10461,36.758439,-119.830358
9390-2016-8863,37.718839,-121.662328
9360-2016-4207,38.459459,-122.726209
9855-2016-13102,34.135035,-117.601205
9335-2016-7757,37.6608,-122.464703
9720-2016-11319,37.115425,-121.975314
9680-2016-10515,32.784535,-117.005841
9125-2016-1306,40.905609,-123.75722
9266-2016-7602,37.742377,-121.529784
9550-2016-13354,33.876413,-118.086491
9855-2016-13094,34.084804,-117.691216
9266-2016-7600,37.743461,-121.552715
9860-2016-11700,34.06662,-117.225379
9650-2016-9910,33.378454,-117.17245
9550-2016-13353,33.877194,-118.136666
9720-2016-11317,37.028119,-122.024029
9630-2016-7128,33.869261,-116.49153
9155-2016-0861,39.066649,-122.09096
9320-2016-8934,37.947764,-122.057125
9840-2016-12660,34.030399,-117.655929
9525-2016-13097,34.066374,-117.990528
9525-2016-13105,34.12001,-117.837904
9860-2016-11810,34.087272,-117.672884
9525-2016-13129,34.129287,-117.923745
9860-2016-11747,34.116902,-117.200563
9525-2016-13130,34.120953,-117.882903
9525-2016-12962,34.118544,-117.841382
9580-2016-12276,34.166181,-118.618094
9126-2016-3192,39.902953,-123.750787
9580-2016-12416,34.228858,-118.410204
9580-2016-12417,34.223413,-118.410622
9580-2016-12429,34.176422,-118.393687
9580-2016-12427,34.157752,-118.454043
9580-2016-12428,34.16879,-118.498248
9580-2016-12441,34.275588,-118.53461
9340-2016-11995,37.363594,-121.898107
9350-2016-2129,38.106398,-122.562758
9730-2016-6264,36.512003,-121.938034
9685-2016-5186,33.710616,-117.187897
9345-2016-8237,37.446859,-121.921553
9840-2016-12862,33.912944,-117.445197
9860-2016-11808,34.067373,-117.43551
9565-2016-12798,33.976768,-118.387591
9645-2016-7143,32.761228,-117.166763
9350-2016-2126,37.867912,-122.564815
9550-2016-13400,33.876814,-118.184244
9125-2016-1419,40.69811,-124.204087
9345-2016-8460,37.681519,-122.124679
9465-2016-4383,37.537103,-121.185672
9146-2016-0300,41.376581,-122.375479
9550-2016-13406,33.892091,-118.104656
9840-2016-12824,33.76628,-117.476921
9460-2016-1900,37.211086,-120.361097
9465-2016-4378,37.578996,-121.318131
9765-2016-7443,34.263714,-119.052975
9345-2016-8378,37.690201,-122.123461
9530-2016-12460,33.873964,-118.227047
9345-2016-8383,37.712043,-122.16881
9345-2016-8419,37.45753,-121.92363
9330-2016-8169,37.556166,-122.285747
9345-2016-8417,37.630456,-122.083584
9250-2016-11723,38.65908,-121.36213
9675-2016-12307,33.672384,-117.885339
9860-2016-11951,34.105275,-117.199208
9435-2016-10588,36.834358,-119.920147
9340-2016-11971,37.376901,-121.942549
9675-2016-12301,33.667492,-117.816842
9530-2016-12310,33.874725,-118.194873
9340-2016-11985,37.33487,-121.847424
9390-2016-8766,37.575072,-121.883679
9535-2016-12849,34.037322,-118.037904
9345-2016-8402,37.544547,-122.021261
9655-2016-7527,33.946395,-117.066453
9456-2016-0405,37.260572,-119.702052
9340-2016-11704,37.331505,-121.844055
9860-2016-11670,34.34583140078794,-117.46586298253531
9370-2016-9611,37.789866,-122.257602
9345-2016-8266,37.584165,-122.050594
9550-2016-13202,33.876465,-118.074493
9252-2016-11176,38.527436,-121.468983
9340-2016-11697,37.382305,-121.96499
9350-2016-2087,37.94391,-122.515056
9340-2016-9554,37.340909,-121.900036
9241-2016-0843,39.717942,-121.803066
9690-2016-5124,33.427854,-117.611128
9390-2016-8786,37.49695,-121.924822
9230-2016-1527,39.207192,-121.143667
9545-2016-1769,34.521079,-117.986035
9565-2016-12658,33.978094,-118.390395
9565-2016-12659,33.992161,-118.402586
9360-2016-4135,38.268985,-122.66612
9525-2016-12701,34.006281,-117.827553
9365-2016-9911,38.233003,-122.108185
9345-2016-8264,37.629199,-122.082684
9565-2016-12666,34.020412,-118.424952
9530-2016-12321,33.887117,-118.355973
9252-2016-11175,38.560099,-121.472945
9670-2016-11103,33.771138,-117.911295
9840-2016-12692,33.943706,-117.285393
9565-2016-12665,34.03058,-118.438439
9330-2016-8110,37.551353,-122.310312
9770-2016-9588,34.259316,-119.224646
9540-2016-5215,34.313523,-118.488483
9545-2016-1793,34.513832,-118.110419
9370-2016-9694,37.921,-122.335097
9545-2016-1778,34.485842,-118.156633
9435-2016-10357,36.786276,-119.78439
9565-2016-12719,33.932991,-118.349769
9365-2016-9943,38.141374,-122.231037
9530-2016-12171,33.802849,-118.135757
9575-2016-11734,34.242068,-118.419622
9535-2016-12624,33.947929,-118.170359
9465-2016-4260,37.667443,-121.034119
9675-2016-11929,33.778262,-117.862142
9770-2016-9597,34.208846,-118.84928
9535-2016-12871,34.000448,-118.174983
9565-2016-12651,34.031787,-118.416307
9740-2016-1276,35.46522,-120.650785
9126-2016-3144,39.592043,-123.38268
9535-2016-12735,34.067954,-118.031271
9690-2016-5147,33.605065,-117.691251
9530-2016-12415,33.78946,-118.20785
9675-2016-11931,33.687376,-117.884401
9435-2016-10356,36.744071,-119.819847
9765-2016-7401,34.258428,-119.112642
9565-2016-12507,33.867018,-118.334582
9840-2016-12723,33.896808,-117.485482
9530-2016-12198,33.817186,-118.206956
9575-2016-11765,34.155835,-118.297893
9840-2016-11982,33.878608,-117.657643
9535-2016-12563,33.987356,-118.137304
9540-2016-5211,34.427901,-118.406964
9565-2016-12730,34.056395,-118.452683
9840-2016-11909,33.887869,-117.514464
9330-2016-8161,37.359731,-122.119234
9840-2016-12711,33.881546,-117.619523
9540-2016-5253,34.28478,-118.459321
9360-2016-4111,38.248363,-122.630624
9252-2016-11056,38.460147,-121.412128
9565-2016-12592,34.027326,-118.430424
9252-2016-11118,38.475353,-121.423954
9335-2016-7697,37.639549,-122.405424
9590-2016-12359,34.033072,-118.264417
9545-2016-1723,34.774555,-118.496827
9252-2016-11119,38.475353,-121.423954
9835-2016-1462,34.706532,-117.202717
9435-2016-10323,36.79643,-119.745265
9835-2016-1437,34.971235,-116.627427
9530-2016-12362,33.863535,-118.285039
9720-2016-10225,37.136516,-122.127915
9335-2016-7664,37.776993,-122.403427
9340-2016-11792,37.31738,-121.939053
9320-2016-8722,37.993312,-122.073516
9720-2016-10169,37.118562,-121.975227
9340-2016-11215,37.378518,-121.950894
9645-2016-7034,32.674271,-117.109975
9340-2016-11851,37.42337518884096,-121.92239878981817
9420-2016-6885,35.666974,-118.471445
9465-2016-4289,37.644567,-121.014557
9745-2016-1430,35.247083,-120.680717
9420-2016-6872,35.406663,-119.048658
9240-2016-7995,39.607132,-121.6716
9690-2016-5153,33.417933,-117.604573
9220-2016-9030,38.904624,-121.054598
9146-2016-0297,41.256665,-122.269322
9690-2016-5155,33.441778,-117.627112
9365-2016-9916,38.056255,-122.148194
9465-2016-4290,37.645177,-121.015452
9370-2016-9929,37.839055,-122.264762
9525-2016-13048,33.959148,-117.858168
9535-2016-12910,34.009869,-118.159621
9220-2016-9096,38.95797,-121.10165
9765-2016-7413,34.177918,-118.879914
9146-2016-0296,41.109394,-122.328565
9840-2016-12773,33.880206,-117.567049
9590-2016-13172,34.035898,-118.323344
9340-2016-11844,37.355104,-121.838407
9680-2016-10443,32.722071,-116.884618
9575-2016-11692,34.174949,-118.306856
9340-2016-11854,37.327332,-121.880172
9241-2016-0838,39.636821,-121.709972
9625-2016-9638,32.773949,-115.672443
9330-2016-8148,37.500571,-122.322592
9670-2016-11172,33.775027,-117.90368
9840-2016-11945,33.983409,-117.343248
9335-2016-7707,37.79650559426345,-122.3795033711272
9545-2016-1801,34.613408,-118.153336
9840-2016-12775,33.934702,-117.406927
9325-2016-1676,38.60063,-122.634099
9590-2016-13195,34.073430677777814,-118.2341750474444
9565-2016-12474,34.031755,-118.425738
9855-2016-11954,34.077331,-117.622818
9430-2016-5596,34.794724,-118.84965
9770-2016-9640,34.165516,-118.836996
9335-2016-7719,37.731436,-122.424208
9565-2016-12724,33.961404,-118.369373
9375-2016-6996,37.69074,-122.076733
9340-2016-11547,37.343167,-121.925398
9465-2016-4315,37.645698,-121.016094
9150-2016-3327,38.873061,-123.044577
9690-2016-5178,33.44058,-117.625383
9685-2016-5089,33.612333,-117.17116
9675-2016-12125,33.912449,-117.883417
9680-2016-10496,33.034933,-116.880953
9265-2016-8772,38.109506,-121.393485
9680-2016-10541,33.095611,-116.587953
9630-2016-6834,33.526802,-116.100135
9675-2016-12143,33.822215,-117.876139
9465-2016-4313,37.616124,-120.983056
9650-2016-10016,33.136787,-117.173171
9650-2016-9935,33.070689,-117.069599
9125-2016-1316,40.508056,-124.118694
9245-2016-2400,38.891515,-121.000114
9690-2016-5133,33.628776,-117.720987
9680-2016-10467,32.803056,-116.964274
9340-2016-11797,37.362551,-121.887128
9135-2016-4768,40.652389,-122.217694
9135-2016-5009,40.648171,-122.221473
9860-2016-11774,34.064761,-117.2598
9645-2016-6952,32.770357,-117.138115
9680-2016-10259,32.746494,-117.030593
9675-2016-12205,33.668579,-117.882054
9340-2016-11741,37.358632,-121.84047
9220-2016-10795,38.765445,-121.255873
9266-2016-7557,37.750953,-121.470828
9340-2016-11708,37.337677,-121.855224
9855-2016-11987,34.067486,-117.561954
9650-2016-9957,33.355513,-117.034248
9860-2016-11825,34.068067,-117.401729
9645-2016-7204,32.974341,-117.250989
9855-2016-11963,34.072417,-117.544859
9340-2016-11659,37.42337518884096,-121.92239878981817
9530-2016-12320,33.918594,-118.19563
9645-2016-7338,32.673925,-117.083022
9645-2016-7386,32.647549,-117.060493
9645-2016-7357,32.900673,-117.11641
9565-2016-12788,34.056277,-118.452584
9650-2016-9965,33.255839,-117.424749
9130-2016-0985,40.17257,-122.165087
9645-2016-7348,32.77327,-117.127696
9565-2016-12795,34.028099,-118.431036
9645-2016-7336,32.847779,-117.117172
9530-2016-12350,33.928256,-118.237957
9650-2016-9891,33.27121,-117.156938
9645-2016-7312,32.780244,-117.138077
9420-2016-7033,35.383508,-119.147422
9840-2016-12010,33.945346,-117.390104
9680-2016-10538,32.809088,-116.918838
9590-2016-12963,34.058868,-118.245167
9840-2016-11804,33.937229,-117.402457
9435-2016-10432,36.793585,-119.747457
9340-2016-11921,37.29909,-121.874891
9685-2016-5101,33.560469,-117.138759
9840-2016-12005,33.947976,-117.38682
9365-2016-9983,38.111112,-122.229688
9480-2016-9383,36.211336,-119.328621
9670-2016-11179,33.784042,-118.091621
9420-2016-6858,35.711159,-119.234868
9840-2016-10110,34.0075,-117.419946
9685-2016-5149,33.478887,-117.140076
9220-2016-10780,38.839279,-121.162192
9730-2016-6233,36.838223,-121.770962
9165-2016-0313,39.818018,-120.03487
9465-2016-4357,37.627934,-120.997004
9535-2016-12902,34.033116,-118.130584
9675-2016-12073,33.696168,-117.863921
9125-2016-1361,40.474826,-123.883724
9320-2016-8913,37.887151,-122.056384
9525-2016-13086,33.97147,-117.84655
9495-2016-7077,35.987574,-119.959696
9340-2016-11912,37.396246,-121.874571
9535-2016-12826,34.065074,-118.000157
9525-2016-13090,34.134757,-117.959216
9495-2016-7081,36.070892,-120.092279
9535-2016-12940,34.033714,-118.110272
9680-2016-10542,33.070868,-116.543853
9675-2016-12084,33.870933,-117.702646
9370-2016-9900,37.806691,-122.237945
9252-2016-11434,38.595021,-121.504074
9360-2016-4245,38.424056,-122.715023
9266-2016-7601,37.724302,-121.540641
9420-2016-6953,35.443937,-119.088798
9245-2016-2392,38.653324,-121.06943
9370-2016-9895,37.771178,-122.222811
9760-2016-7401,34.417626,-119.709419
9360-2016-4237,38.498977,-122.76018
9345-2016-8410,37.713744,-122.171137
9630-2016-6990,33.67531,-115.945934
9590-2016-13031,34.091769,-118.20652
9550-2016-13355,33.876457,-118.076231
9370-2016-9941,37.7442,-122.19955
9465-2016-4365,37.550378,-120.909421
9375-2016-7021,37.69311,-122.061135
9720-2016-11318,37.113097,-122.117128
9420-2016-6989,35.699211,-118.185999
9150-2016-3333,39.405308,-123.38321
9590-2016-12958,34.037096,-118.284208
9580-2016-12439,34.173355,-118.541138
9580-2016-12435,34.173508,-118.550546
9580-2016-12440,34.170619,-118.575199
9580-2016-12489,34.144787,-118.368123
9580-2016-12467,34.147137,-118.77817
9580-2016-12446,34.137967,-118.471221
9230-2016-1537,39.411561,-121.072837
9550-2016-13251,33.976032,-118.079351
9550-2016-13248,33.996706,-117.929299
9760-2016-7381,34.43534,-119.749988
9575-2016-11696,34.156185,-118.243532
9575-2016-11780,34.155327,-118.292928
9575-2016-11796,34.146428,-118.028203
9575-2016-11812,34.152548,-118.0971
9575-2016-11813,34.155484,-118.308656
9675-2016-12054,33.84675,-117.819808
9340-2016-11501,37.362607,-121.887658
9675-2016-12274,33.778982,-117.882194
9860-2016-11809,34.145526,-117.291322
9855-2016-13114,34.087352,-117.650738
9125-2016-1425,40.918594,-124.094596
9590-2016-13236,34.074537,-118.219369
9340-2016-11349,37.34157,-121.721323
9590-2016-13233,34.059541,-118.252434
9675-2016-12252,33.866343,-117.715212
9266-2016-7588,37.764607,-121.412319
9465-2016-4380,37.400113,-121.140124
9375-2016-7030,37.690507,-122.092212
9250-2016-11594,38.640757,-121.477024
9480-2016-9342,36.210729,-119.198826
9345-2016-8427,37.597506,-122.060082
9465-2016-4379,37.508481,-121.229725
9250-2016-11596,38.640547,-121.524799
9645-2016-7072,32.579995,-117.085832
9480-2016-9381,36.010489,-119.302904
9540-2016-5307,34.306028,-118.482246
9575-2016-11690,34.155615,-118.296522
9340-2016-11988,37.42439,-121.916041
9540-2016-5239,34.393266,-118.471192
9655-2016-7562,33.924793,-116.735389
9390-2016-8754,37.508143,-121.936004
9765-2016-7438,34.262023,-119.246984
9250-2016-11660,38.626071,-121.515061
9840-2016-12889,33.983514,-117.548887
9340-2016-11865,37.270265,-121.861064
9675-2016-12223,33.640308,-117.731646
9675-2016-12315,33.778268,-117.867534
9540-2016-5277,34.336272,-118.509246
9345-2016-8416,37.689488,-122.10274
9345-2016-8426,37.663627,-122.105936
9550-2016-13505,33.899867,-118.058062
9390-2016-8878,37.791174,-121.982496
9340-2016-11722,37.41094,-121.990807
9670-2016-11047,33.856146,-117.98996
9340-2016-11706,37.360064,-121.905451
9690-2016-5098,33.612987,-117.705619
9252-2016-11339,38.509168,-121.52184
9480-2016-9253,36.165337,-119.331586
9835-2016-1458,34.800133,-117.10838
9340-2016-11715,37.377706,-121.946748
9645-2016-6680,32.84818,-117.116974
9860-2016-11698,34.161904,-117.33111
9565-2016-12431,33.984718,-118.396736
9135-2016-7813,40.595396,-122.360594
9345-2016-8351,37.535447,-122.074831
9340-2016-11705,37.702511,-121.747364
9835-2016-1454,34.793168,-117.117023
9345-2016-8144,37.636012,-122.100654
9135-2016-7812,40.60474,-122.360914
9860-2016-11694,34.115491,-117.302589
9370-2016-9688,37.825296570217446,-122.31007303691301
9540-2016-5220,34.399298,-118.46083
9645-2016-7274,32.595216,-117.03628
9550-2016-13228,33.963767,-118.084765
9565-2016-12664,33.976837,-118.387738
9370-2016-9887,37.838527,-122.222236
9345-2016-8321,37.64582,-122.094594
9250-2016-11428,38.70525,-121.311882
9345-2016-8322,37.64582,-122.094594
9645-2016-6178,32.780877,-117.087406
9670-2016-11104,33.767161,-117.922169
9680-2016-10325,32.774047,-117.033249
9540-2016-5245,34.381363,-118.566981
9125-2016-1331,40.646484,-124.208897
9840-2016-12024,33.880217,-117.552857
9630-2016-6933,33.688408,-116.165254
9495-2016-7056,36.009074,-119.959337
9340-2016-11682,37.334347,-122.036608
9390-2016-8763,37.690707,-122.081186
9280-2016-7108,38.548953,-121.712145
9535-2016-12622,34.035544,-118.102127
9465-2016-4274,37.639229,-120.504933
9426-2016-5637,35.290645,-119.252508
9760-2016-7340,34.43736,-119.624885
9840-2016-12625,33.908734,-117.558864
9565-2016-12642,34.029789,-118.404749
9340-2016-11824,37.251669,-121.935326
9575-2016-11731,34.15542215789478,-118.2919128421052
9535-2016-12874,34.058352,-118.002033
9590-2016-12973,34.058082,-118.244118
9770-2016-9610,34.230183,-118.845739
9345-2016-8283,37.634294,-122.105352
9565-2016-12652,34.029408,-118.444883
9280-2016-7101,38.677796,-121.821099
9840-2016-12627,33.881714,-117.593952
9330-2016-8034,37.553796,-122.292584
9465-2016-4252,37.706144,-121.077741
9550-2016-13166,33.928025,-118.254594
9535-2016-11096,34.025089,-118.172316
9250-2016-11669,38.608622,-121.509133
9335-2016-7717,37.633978,-122.416543
9840-2016-12008,33.881184,-117.616619
9340-2016-8754,37.162105,-121.986363
9390-2016-8796,37.701864,-121.915926
9840-2016-11968,33.879819,-117.54655
9645-2016-7091,32.723793,-117.076066
9540-2016-5121,34.757434,-118.795838
9252-2016-11450,38.501665,-121.451903
9565-2016-12503,33.831323,-118.208775
9330-2016-8070,37.458742,-122.137953
9575-2016-11753,34.155835,-118.297893
9840-2016-12712,33.87834,-117.658048
9675-2016-12044,33.74907,-117.832047
9285-2016-8338,39.301473,-121.671204
9320-2016-8841,38.016239,-121.751542
9565-2016-12624,34.034185,-118.385285
9530-2016-12297,33.861463,-118.316081
9360-2016-4145,38.446542,-122.724455
9465-2016-4281,37.471235,-120.842292
9340-2016-11857,37.363816,-121.902032
9590-2016-13214,34.042392,-118.217569
9525-2016-12829,34.120949,-117.88325
9765-2016-7423,34.263759,-119.010943
9320-2016-8866,37.931942,-122.060231
9220-2016-10776,38.885974,-121.339785
9252-2016-11409,38.525147,-121.467764
9650-2016-9908,33.140724,-117.184366
9340-2016-11838,37.362645,-121.888011
9252-2016-11408,38.514588,-121.462158
9745-2016-1435,35.336555,-120.626284
9320-2016-8876,37.897811,-122.092985
9345-2016-8296,37.493686,-121.949798
9365-2016-9961,38.242789,-122.085792
9690-2016-5161,33.419291,-117.605473
9675-2016-11359,33.706351,-117.779142
9465-2016-4292,37.711169,-121.014651
9840-2016-12694,33.84613,-117.252169
9240-2016-7956,39.762234,-121.467896
9685-2016-5138,33.466291,-117.136326
9220-2016-10790,38.920189,-121.081987
9675-2016-11793,33.87788,-117.880358
9465-2016-4293,37.675729,-121.044575
9680-2016-10422,32.739596,-116.943032
9426-2016-5644,35.438646,-119.690164
9525-2016-13037,34.122767,-117.694765
9465-2016-4294,37.667185,-121.033546
9630-2016-7072,33.649629,-116.395262
9525-2016-13038,34.122968,-117.694477
9745-2016-1049,35.106065,-120.553514
9465-2016-4302,37.597308,-120.963449
9340-2016-11855,37.314982,-121.914
9530-2016-11982,33.860081,-118.310925
9675-2016-12121,33.67155,-117.884627
9650-2016-4303,33.313758,-116.988771
9680-2016-10419,32.836149,-117.01051
9550-2016-13235,33.913142,-118.127454
9855-2016-11951,34.066506,-117.461951
9550-2016-13221,34.022527,-117.991028
9670-2016-11122,33.871243,-118.007076
9252-2016-8852,38.385669,-121.478956
9145-2016-0353,41.541286,-122.905629
9325-2016-1654,38.255707,-122.329614
9670-2016-11173,33.776956,-117.899924
9221-2016-1258,39.30764838461544,-120.51956323076918
9675-2016-12137,33.871004,-117.702491
9535-2016-12684,34.070767,-118.048479
9860-2016-11780,34.144001,-117.261563
9675-2016-12156,33.940794,-117.87542
9495-2016-7064,36.157526,-120.638364
9685-2016-5134,33.681662,-117.170874
9375-2016-7037,37.690747,-122.075665
9265-2016-8769,38.073122,-120.981719
9830-2016-3182,35.067065,-118.176959
9675-2016-12112,33.658189,-117.757368
9120-2016-0345,41.894978,-123.7806
9120-2016-0343,41.793677,-124.159147
9335-2016-7741,37.671766,-122.391142
9675-2016-12157,33.870677,-117.880058
9465-2016-4318,37.526738,-120.888162
9150-2016-3336,39.218253,-123.206731
9675-2016-12017,33.851347,-117.838777
9770-2016-9594,34.282264,-118.773647
9160-2016-0321,39.49392,-122.196563
9220-2016-10793,38.755712,-121.263148
9670-2016-11161,33.85381,-117.91466
