REPORTNUMBER,LATITUDE,LONGITUDE
9820-2016-0349,37.616989,-118.818387
9645-2016-5862,32.73235,-117.111661
9420-2016-5877,35.383483,-119.191719
9860-2016-9216,34.145342,-117.282932
9860-2016-9163,34.113915,-117.199903
9575-2016-10247,34.156327,-118.262345
9590-2016-11193,34.036621,-118.318357
9575-2016-10248,34.156327,-118.262345
9590-2016-11174,34.025398,-118.205715
9575-2016-10255,34.2632,-118.441115
9230-2016-1358,39.295364,-121.098052
9390-2016-8159,37.7109,-121.719403
9575-2016-10249,34.151808,-118.131258
9350-2016-1608,38.150783,-122.449671
9390-2016-8163,37.718094,-121.66836
9390-2016-8151,37.72028587466671,-121.6582471883333
9350-2016-1654,38.151782,-122.446789
9390-2016-8222,37.468682,-121.907453
9530-2016-10873,33.866124,-118.197102
9730-2016-5586,36.619155,-121.847705
9525-2016-10930,34.128581,-117.961923
9725-2016-8920,37.045432,-121.287601
9165-2016-0239,39.810139,-120.312466
9420-2016-5892,35.659101,-119.222712
9420-2016-5888,35.330485,-119.039483
9465-2016-3613,37.638265,-120.911749
9525-2016-11050,34.129093,-117.961491
9565-2016-10135,34.021676,-118.476788
9425-2016-0648,37.815312,-120.26922
9340-2016-10277,37.317175,-121.932876
9265-2016-7923,38.020959,-121.258172
9340-2016-10273,37.332371,-121.863839
9420-2016-5912,35.445336,-118.789839
9245-2016-2013,38.661805,-120.941083
9675-2016-10675,33.787284,-117.831025
9425-2016-0634,37.988447,-120.441926
9146-2016-0216,41.251185,-122.136261
9360-2016-3589,38.275609,-122.674568
9565-2016-10127,33.925455,-118.318196
9420-2016-6007,35.352424,-118.982466
9540-2016-4612,34.75239,-118.795704
9860-2016-9201,34.358544829750066,-117.43622401191662
9265-2016-7929,37.991723,-121.346253
9590-2016-11085,34.070817,-118.264176
9575-2016-10204,34.245974,-118.423754
9265-2016-7935,38.115386,-121.468725
9320-2016-7932,38.019601,-121.923948
9350-2016-1660,38.148334,-122.453229
9340-2016-10298,37.250554,-121.927983
9370-2016-8879,37.956261,-122.330045
9170-2016-0110,41.590169,-120.427192
9230-2016-1326,39.137795,-120.965752
9350-2016-1673,37.965637,-122.515488
9545-2016-1471,34.37706,-117.731562
9340-2016-10296,37.33461,-121.936177
9340-2016-10333,37.344353,-121.845159
9330-2016-7515,37.487661,-122.206783
9350-2016-1675,37.83738,-122.485844
9370-2016-8923,37.792377,-122.262494
9390-2016-8189,37.808556,-121.991696
9151-2016-3097,39.008817,-122.613921
9280-2016-6861,38.703803,-122.091991
9525-2016-11278,34.13247,-117.950779
9855-2016-9810,34.081777,-117.702353
9265-2016-7936,37.847767,-121.218234
9725-2016-8946,37.038602,-121.299922
9670-2016-10154,33.774386,-118.075311
9685-2016-4654,33.780424,-117.210821
9426-2016-4662,35.269902,-119.227571
9265-2016-7942,38.056962,-121.259475
9575-2016-10273,34.274329,-118.376983
9345-2016-7548,37.676907,-122.11778
9465-2016-3618,37.529016,-121.176498
9265-2016-7940,37.907567,-121.224005
9675-2016-10711,33.708869,-117.781158
9820-2016-0357,37.871093,-119.088037
9151-2016-3093,39.02536,-122.729057
9720-2016-2411,36.91425,-121.656266
9645-2016-5878,32.690684,-117.166896
9340-2016-10257,37.270386,-121.947474
9151-2016-3096,39.020221,-122.68049
9390-2016-8100,37.70174,-121.907119
9330-2016-7539,37.462193,-122.14381
9345-2016-7553,37.680748,-122.123567
9335-2016-7164,37.708014,-122.394902
9330-2016-7504,37.62263,-122.137671
9720-2016-2497,37.001539,-122.02106
9335-2016-7179,37.777563,-122.402417
9545-2016-1467,34.52317,-118.111619
9435-2016-9258,36.76947,-119.749352
9830-2016-2995,35.010239,-117.645383
9435-2016-9335,36.745444,-119.776553
9435-2016-9374,36.567355,-120.0888
9685-2016-4631,33.445509,-117.136663
9330-2016-7430,37.364786,-122.128014
9260-2016-8696,38.562694,-121.344023
9320-2016-7936,37.913388,-122.066909
9550-2016-11415,33.891655,-118.104636
9360-2016-3623,38.378836,-122.716222
9590-2016-11188,34.135989,-118.360441
9252-2016-9696,38.565625,-121.500527
9535-2016-10891,34.033143,-118.12919
9320-2016-8069,37.915044,-122.066149
9590-2016-11214,34.102071,-118.31688
9575-2016-10362,34.15589,-118.298235
9246-2016-0235,38.95148,-120.087646
9465-2016-3670,37.61797,-120.992325
9260-2016-8759,38.578945,-121.307242
9770-2016-1202,34.184404,-118.908291
9365-2016-9454,38.326155,-122.023351
9550-2016-11421,33.876406,-118.09171
9750-2016-0912,34.962472,-120.419749
9340-2016-10374,37.25061,-121.911915
9535-2016-10906,34.07206,-118.086566
9535-2016-10993,34.037588,-118.086626
9550-2016-11570,33.869032,-118.054076
9565-2016-9982,34.029101,-118.396619
9550-2016-11503,33.862183,-118.042219
9535-2016-11037,34.005188,-118.153946
9360-2016-3686,38.547399,-123.297852
9535-2016-10976,33.984291,-118.168596
9535-2016-10475,34.072187,-118.077135
9550-2016-11697,34.005868,-117.961046
9535-2016-11129,34.041304,-118.064224
9535-2016-11085,33.929322,-118.178802
9525-2016-11533,34.025044,-117.774571
9535-2016-11008,34.071624,-118.123166
9535-2016-11057,33.991139,-118.173644
9525-2016-11534,34.118544,-117.841382
9565-2016-10192,33.925394,-118.322959
9525-2016-11540,34.107622,-117.822129
9630-2016-6706,33.660072,-115.756673
9335-2016-7225,37.777901,-122.401854
9360-2016-3697,38.696656,-123.432415
9855-2016-9907,34.071342,-117.612432
9125-2016-1116,40.910253,-124.089773
9725-2016-8952,37.11875,-121.62599
9330-2016-7535,37.572583,-122.263561
9650-2016-9170,33.385579,-117.583328
9575-2016-10312,34.248283,-118.4262
9730-2016-5555,36.520923,-121.446448
9770-2016-1206,34.184408,-118.903778
9420-2016-6029,35.3922,-119.044605
9340-2016-10401,37.314667,-121.940445
9525-2016-11512,33.969049,-117.848502
9220-2016-8953,38.800091,-121.208851
9465-2016-3639,37.648767,-121.019723
9550-2016-11627,33.997792,-117.934696
9855-2016-9940,34.028471,-117.57396
9340-2016-10423,37.347488,-121.920095
9535-2016-11080,34.072516,-118.054655
9151-2016-3083,39.122969,-122.847854
9375-2016-6602,37.698732,-122.107222
9670-2016-10261,33.774347,-118.051108
9690-2016-4719,33.669666,-117.65533
9855-2016-9956,34.030623,-117.591774
9360-2016-3688,38.443993,-122.722689
9670-2016-10262,33.804068,-118.081514
9720-2016-2532,37.125455,-122.122321
9535-2016-10980,34.072008,-118.091332
9320-2016-8089,37.894579,-122.117374
9140-2016-0265,40.966944,-120.775595
9670-2016-10288,33.695933,-117.935772
9420-2016-5993,35.270039,-118.683875
9535-2016-11001,34.071944,-118.096666
9680-2016-9517,32.739926,-116.951523
9340-2016-10456,37.365121,-121.901414
9680-2016-9585,32.766785,-117.002195
9340-2016-10451,37.318063,-121.986299
9580-2016-10168,34.265957,-118.468534
9645-2016-5751,32.716715,-117.118293
9675-2016-10705,33.675902,-117.752922
9460-2016-1587,37.411491,-120.850031
9252-2016-9736,38.344559,-121.336198
9580-2016-10169,34.188028,-118.401666
9370-2016-8921,37.934122,-122.326773
9525-2016-10855,34.125057,-117.914772
9645-2016-5833,32.752638,-117.124072
9580-2016-10177,34.173485,-118.549152
9580-2016-10176,34.21787,-118.409119
9675-2016-10702,33.732419,-117.813848
9650-2016-9018,33.369212,-117.164379
9580-2016-10175,34.219515,-118.409565
9580-2016-10190,34.200761,-118.473544
9535-2016-10576,34.066981,-118.019487
9135-2016-4834,40.442001,-122.288081
9340-2016-10517,37.235471,-121.970325
9535-2016-10930,34.04,-118.017451
9550-2016-11551,34.177193,-118.468403
9575-2016-10000,34.147937,-118.032081
9360-2016-3665,38.502,-123.001603
9580-2016-10191,34.246733,-118.472749
9350-2016-1740,38.140766,-122.564246
9580-2016-10193,34.273207,-118.564861
9580-2016-10182,34.16521,-118.48862
9535-2016-10933,34.068958,-118.043387
9580-2016-10181,34.158974,-118.469449
9580-2016-10196,34.161852445571505,-118.47057396928568
9725-2016-8940,37.000575,-121.373074
9160-2016-0266,39.646889,-122.524637
9580-2016-10184,34.22891,-118.473116
9650-2016-9237,33.132216,-117.1217
9650-2016-9251,33.088168,-117.300644
9835-2016-1196,35.427849,-115.720217
9650-2016-9253,33.267834,-117.436138
9370-2016-8974,37.868239,-122.304243
9370-2016-9024,37.827321811350046,-122.29111875339999
9575-2016-10187,34.1654,-118.29761
9370-2016-8950,37.854712,-122.218664
9370-2016-8978,37.83143,-122.293734
9765-2016-1944,34.263025,-119.232444
9370-2016-9022,37.883966,-122.308605
9835-2016-1213,35.195656,-116.141107
9860-2016-9176,34.134337,-117.351686
9860-2016-9379,34.063899,-117.274887
9330-2016-7578,37.58948,-122.360302
9370-2016-8892,37.929122,-122.386351
9675-2016-10030,33.91861,-117.880707
9675-2016-10402,33.745762,-117.76534
9340-2016-10386,37.41975,-121.942128
9645-2016-6014,32.772019,-117.207146
9340-2016-10490,37.328786,-121.9408
9365-2016-9496,38.446721,-121.857557
9525-2016-11087,34.011228,-117.822244
9645-2016-6002,32.672473,-117.110835
9565-2016-10046,33.9287,-118.278489
9530-2016-10923,33.928371,-118.239857
9146-2016-0228,41.124523,-122.324959
9680-2016-9559,33.04824,-116.857801
9525-2016-11259,34.121042,-117.829406
9830-2016-3021,35.111234,-118.353972
9590-2016-11314,34.119812,-118.270806
9550-2016-11675,33.956954,-118.110477
9246-2016-0239,38.82297,-120.039823
9545-2016-1479,34.589262,-118.13393
9456-2016-0321,37.33284,-119.651239
9125-2016-1136,40.917308,-124.083621
9580-2016-10118,34.276765,-118.615415
9550-2016-11481,34.030711,-118.031442
9340-2016-10326,37.408252,-121.910576
9435-2016-9281,36.7643,-119.776361
9420-2016-5860,35.343749,-119.039576
9525-2016-11292,34.009125,-117.82443
9266-2016-7239,37.700122,-121.503274
9645-2016-5850,32.778266,-117.059673
9590-2016-10907,34.081228,-118.294544
9535-2016-10607,34.055394,-118.191346
9690-2016-4650,33.618736,-117.711694
9370-2016-8779,37.912714,-122.324398
9435-2016-9283,36.738309,-119.838263
9680-2016-9439,32.756621,-117.007942
9345-2016-7507,37.558448,-122.042747
9535-2016-11009,34.070634,-118.048168
9655-2016-7159,33.555141,-116.679116
9535-2016-10940,34.033256,-118.119792
9720-2016-2443,36.933527,-121.817401
9720-2016-2455,36.898303,-121.776568
9575-2016-10237,34.222544,-118.247575
9645-2016-5992,32.781385,-117.20813
9370-2016-8801,37.952968,-122.32815
9645-2016-5963,32.932065,-117.112759
9645-2016-5880,32.9019,-117.221495
9720-2016-2388,36.948598,-121.849798
9860-2016-9139,34.144811,-117.271266
9645-2016-5917,32.748524,-117.122378
9720-2016-2475,37.030063,-122.023023
9350-2016-1659,37.94107,-122.469821
9645-2016-5863,32.957418,-117.11704
9575-2016-10243,34.177502,-118.30894
9575-2016-10244,34.152201586206935,-118.28249955172411
9350-2016-1669,37.876209,-122.511016
9575-2016-10241,34.167477,-118.223891
9370-2016-8880,37.832591,-122.266342
9460-2016-1530,37.436078,-120.849594
9755-2016-0934,34.664567,-120.359083
9252-2016-9651,38.553521,-121.410132
9266-2016-7271,37.644861,-121.412044
9550-2016-11394,33.925109,-118.104008
9345-2016-7601,37.667043,-122.108062
9860-2016-9252,34.141095,-117.323524
9461-2016-0857,37.027296,-120.941329
9266-2016-7276,37.638425,-121.392955
9670-2016-10145,33.774405,-118.078931
9650-2016-8796,32.997423,-117.256852
9435-2016-9261,36.77302,-119.839266
9860-2016-9187,34.143708,-117.259146
9420-2016-5886,35.352461,-119.007033
9685-2016-4617,33.724987,-117.292801
9461-2016-0859,37.078565,-120.990969
9725-2016-8900,37.257213,-121.79628
9680-2016-9388,32.60066,-116.640401
9690-2016-4694,33.455007,-117.648681
9120-2016-0272,41.524898,-124.006039
9465-2016-3571,37.944758,-120.843767
9365-2016-9395,38.360002,-121.971828
9550-2016-11438,33.912001,-118.15889
9740-2016-0941,35.656041,-120.613428
9545-2016-1483,34.549662,-118.131553
9580-2016-10083,34.146435,-118.36963
9540-2016-4544,34.775793,-118.584914
9265-2016-7896,37.810375,-121.29612
9365-2016-9401,38.068874,-122.226918
9590-2016-11046,34.070185,-118.262581
9540-2016-4535,34.44209,-118.607535
9725-2016-8857,37.24675,-121.777554
9590-2016-11042,34.077643,-118.283661
9550-2016-11515,33.954132,-118.08934
9650-2016-9056,33.204706,-117.383118
9450-2016-4517,36.853194,-120.055896
9565-2016-10139,34.030321,-118.440326
9480-2016-8838,35.822378,-119.25857
9245-2016-2011,38.722485,-120.8302
9365-2016-9397,38.119247,-122.230327
9550-2016-11565,34.015695,-117.984506
9525-2016-10917,34.023629,-117.767148
9420-2016-5907,35.381861,-119.044511
9435-2016-9294,36.735858,-119.610737
9745-2016-1131,35.025802,-120.472662
9550-2016-11558,33.955529,-118.108501
9670-2016-10204,33.77434,-118.052663
9580-2016-10065,34.155619,-118.43054
9420-2016-5900,35.414129,-119.056985
9550-2016-11589,33.951362,-118.090969
9420-2016-5903,35.673157,-119.072809
9830-2016-3005,35.651871,-117.73564
9565-2016-10157,33.944925,-118.368362
9765-2016-1923,34.240373,-119.183786
9230-2016-1341,39.134177,-120.961058
9855-2016-9751,34.025526,-117.563608
9390-2016-8024,37.497383,-121.925304
9265-2016-8002,37.952048,-121.278616
9855-2016-9752,34.058204,-117.545527
9565-2016-10187,33.931804,-118.361827
9545-2016-1472,34.37706,-117.731562
9435-2016-9253,36.859838,-119.791355
9765-2016-1924,34.407614,-119.298101
9340-2016-6854,37.317276,-121.933808
9265-2016-7933,37.955653,-121.314951
9565-2016-10178,33.925771,-118.308188
9340-2016-10106,37.33231,-121.939166
9855-2016-9809,34.030263,-117.69113
9575-2016-9965,34.272791,-118.031905
9265-2016-7934,37.950685,-121.286697
9670-2016-10290,33.853935,-117.958606
9685-2016-4662,33.599117,-117.174026
9420-2016-5933,35.601875,-119.243475
9245-2016-2057,38.817782,-120.821568
9745-2016-1161,35.015898,-120.46185
9565-2016-10243,33.983747,-118.395969
9670-2016-10383,33.85654075569569,-117.98123135495648
9365-2016-9426,38.225279,-122.12495
9840-2016-10917,34.018794,-117.508305
9725-2016-8931,36.869764,-121.572729
9650-2016-9101,33.344158,-117.125856
9670-2016-10326,33.842027,-117.953175
9426-2016-5497,35.613779,-119.651424
9535-2016-11065,34.020141,-118.182937
9280-2016-6888,38.678789,-121.746776
9350-2016-1715,37.935819,-122.451882
9130-2016-0872,40.167499,-122.222096
9575-2016-10252,34.162259,-118.293905
9550-2016-11369,33.982191,-118.074379
9265-2016-7946,38.218867,-121.270971
9330-2016-7518,37.469245,-122.211871
9565-2016-10304,33.998576,-118.40768
9630-2016-6688,33.660666,-115.817222
9770-2016-1166,34.184649,-118.92675
9461-2016-0858,37.158809,-121.013936
9740-2016-0894,35.322056,-119.872198
9370-2016-8912,37.840838,-122.297119
9335-2016-7171,37.820351,-122.340629
9550-2016-11468,34.019553,-118.050188
9565-2016-10305,33.97898,-118.391939
9850-2016-3256,34.471468,-117.345384
9335-2016-7169,37.641251,-122.405903
9435-2016-9454,36.753874,-119.731529
9465-2016-3607,37.435202,-121.101995
9735-2016-0321,36.423198,-121.29292
9680-2016-9508,32.825989,-116.904116
9525-2016-11411,34.125392,-117.915108
9252-2016-9695,38.558906,-121.474919
9375-2016-6587,37.694826,-122.046266
9320-2016-7995,38.026239,-122.113618
9590-2016-10899,34.139863,-118.27726
9550-2016-11435,33.994165,-117.897652
9525-2016-11432,34.068147,-117.807473
9345-2016-7519,37.675178,-122.115458
9590-2016-11283,34.035706,-118.324716
9495-2016-6950,36.037106,-120.034651
9340-2016-10366,37.340063,-121.929253
9680-2016-9548,32.775207,-117.002959
9340-2016-10387,37.433559,-121.918983
9370-2016-8983,37.825851,-122.302479
9590-2015-1362,34.00554,-118.281055
9345-2016-7528,37.699514,-122.150674
9340-2016-10377,37.329903,-122.013064
9246-2016-0233,38.713225,-119.955379
9525-2016-11542,34.072876,-117.778098
9525-2016-11536,34.065249,-117.998656
9565-2016-10191,33.980879,-118.393689
9525-2016-11544,33.991844,-117.842494
9565-2016-10022,34.051139,-118.449216
9525-2016-11572,34.120466,-117.738277
9565-2016-10248,34.002227,-118.410552
9525-2016-11346,34.024962,-117.733051
9645-2016-5896,32.650412,-117.066186
9550-2016-11583,34.006071,-117.9617
9590-2016-11248,34.03735,-118.271426
9590-2016-11131,34.033154,-118.264562
9565-2016-10348,34.114695,-118.481986
9525-2016-11517,33.94622,-117.868281
9525-2016-11505,34.009902,-117.823593
9840-2016-10958,33.942875,-117.280415
9360-2016-3692,38.405197,-122.811156
9720-2016-2536,37.123974,-122.121836
9670-2016-10215,33.774382,-118.074624
9525-2016-11386,34.068526,-117.844279
9740-2016-0932,35.710831,-120.310527
9725-2016-8951,37.19088,-121.693458
9650-2016-9175,33.208286,-117.385916
9840-2016-10959,33.981558,-117.341359
9575-2016-10301,34.148833,-118.041537
9340-2016-10397,37.317384,-121.935768
9835-2016-1042,34.907754,-116.964465
9630-2016-6712,33.784352,-116.351844
9525-2016-11360,34.001376,-117.839708
9575-2016-10267,34.148807,-118.040994
9525-2016-11602,34.024207,-117.763375
9855-2016-9949,34.087332,-117.659981
9680-2016-9578,32.728364,-116.904759
9590-2016-11306,34.002709,-118.281076
9320-2016-8159,37.916243,-122.065225
9575-2016-10414,34.234928,-118.299432
9525-2016-11301,33.97099,-117.846944
9590-2016-11247,34.078123,-118.219677
9135-2016-4806,40.589102,-122.3606
9855-2016-9942,34.067348,-117.531605
9320-2016-7910,38.013637,-122.091073
9590-2016-11258,34.036899,-118.286155
9575-2016-10487,34.155968,-118.306636
9350-2016-1690,37.807197,-122.475609
9575-2016-10486,34.156344,-118.257656
9855-2016-9955,34.083726,-117.693671
9865-2016-2809,34.165623,-117.18146
9855-2016-9884,34.047319,-117.550131
9580-2016-10185,34.183818,-118.473034
9580-2016-10178,34.278272,-118.525747
9580-2016-10187,34.168779,-118.468273
9580-2016-10188,34.223478,-118.473169
9325-2016-1443,38.613502,-122.596843
9340-2016-10459,37.356911,-121.908633
9580-2016-10197,34.275129,-118.536075
9580-2016-10179,34.170664,-118.605336
9370-2016-8946,37.816181,-122.251583
9252-2016-9727,38.552863,-121.435614
9645-2016-5680,32.724961,-117.165642
9325-2016-1445,38.284489,-122.300523
9680-2016-9593,32.769024,-117.002102
9252-2016-9726,38.466266,-121.496938
9645-2016-5699,32.726057,-117.073008
9252-2016-9728,38.577087,-121.507669
9680-2016-9605,33.069285,-116.883403
9580-2016-10183,34.173519,-118.551243
9160-2016-0265,39.531694,-122.338056
9725-2016-8961,37.189656,-121.691726
9580-2016-10158,34.15949765985717,-118.46450389785711
9760-2016-7084,34.415615,-119.706286
9650-2016-8961,33.182266,-117.322836
9855-2016-9966,34.136372,-117.571062
9725-2016-8967,37.190505,-121.692925
9150-2016-3171,38.971804,-123.023619
9685-2016-4697,33.504548,-117.153092
9725-2016-8962,37.045127,-121.57837
9535-2016-10737,34.072269,-118.069675
9590-2016-11339,34.004179,-118.281076
9590-2016-11309,34.02706,-118.251354
9535-2016-11186,33.894988,-118.187757
9655-2016-7214,33.971067,-117.039379
9675-2016-10414,33.826573,-117.876128
9675-2016-10422,33.87127375871433,-117.74151886164282
9345-2016-7611,37.634749,-122.104181
9345-2016-7459,37.628053,-122.08187
9530-2016-10720,33.802682,-118.120194
9345-2016-7533,37.667881,-122.108584
9530-2016-10722,33.824973,-118.207087
9590-2016-11216,34.038313,-118.273973
9530-2016-10820,33.872753,-118.200802
9345-2016-7535,37.682098,-122.125515
9265-2016-7872,37.944539,-121.309878
9530-2016-10888,33.844421,-118.268439
9530-2016-10988,33.809863,-118.158451
9265-2016-7886,37.926902,-121.23177
9530-2016-11009,33.870967,-118.340849
9675-2016-10564,33.648644,-117.911778
9265-2016-7932,37.959496,-121.254385
9860-2016-9317,34.073943,-117.29554
9590-2016-11395,34.004479,-118.281068
9325-2016-1458,38.245779,-122.440284
9252-2016-9793,38.368793,-121.47544
9375-2016-6616,37.690563,-122.090841
9525-2016-11530,34.121119,-117.831055
9860-2016-9332,34.06389,-117.283857
9370-2016-8908,37.728704,-122.185915
9252-2016-9794,38.571284,-121.509023
9252-2016-9988,38.533965,-121.472454
9530-2016-10771,33.809179,-118.157282
9495-2016-6947,35.994446,-119.973032
9365-2016-9467,38.351785,-121.983244
9435-2016-9132,36.676606,-120.060907
9525-2016-11313,34.072678,-117.788504
9690-2016-4651,33.411937,-117.601572
9675-2016-10639,33.782433,-117.831074
9535-2016-11010,34.069216,-118.044537
9266-2016-7249,37.764897,-121.386344
9535-2016-11012,34.072082,-118.084647
9690-2016-4658,33.624864,-117.71734
9435-2016-9182,36.806961,-119.785268
9535-2016-10974,34.014657,-118.168663
9370-2016-8791,37.968619,-122.320982
9535-2016-10589,34.044673,-118.009704
9650-2016-9085,33.194175,-117.258072
9590-2016-10947,33.975918,-118.280814
9675-2016-10630,33.824827,-117.876138
9680-2016-9436,32.77563,-117.009192
9655-2016-7153,33.924674,-116.69484
9675-2016-10631,33.902683,-117.881023
9675-2016-10473,33.928668,-117.88015
9675-2016-10632,33.779,-117.886426
9435-2016-9292,36.589761,-119.786002
9860-2016-9162,34.201102,-117.374571
9860-2016-9157,34.064046,-117.281954
9860-2016-9158,34.067373,-117.43551
9575-2016-10198,34.18433,-118.217716
9370-2016-8888,37.92519,-122.320694
9575-2016-10190,34.161909,-118.158456
9860-2016-9138,34.084564,-117.300628
9860-2016-9137,34.332690502235366,-117.48207623258821
9575-2016-10209,34.25571,-118.434034
9575-2016-10196,34.152994,-118.329453
9575-2016-10197,34.182944,-118.218223
9860-2016-9181,34.15106,-117.323191
9350-2016-1692,37.877408,-122.512752
9655-2016-7167,33.921943,-116.655078
9370-2016-8904,37.826348,-122.300245
9670-2016-9433,33.772985,-117.907657
9860-2016-9135,34.35870393103454,-117.43654858620687
9370-2016-8872,37.881422,-122.308061
9545-2016-1454,34.521134,-117.974835
9835-2016-1191,34.907724,-116.964293
9461-2016-0864,37.269785,-120.960237
9670-2016-10141,33.774396,-118.076688
9495-2016-6939,36.40228,-120.364214
9440-2016-0596,36.138045,-119.585136
9435-2016-9262,36.754638,-119.828058
9252-2016-9633,38.566846,-121.505091
9865-2016-3142,34.229231,-117.231857
9365-2016-9218,38.20771,-122.166501
9860-2016-9098,34.068557,-117.375569
9855-2016-9815,34.081868,-117.699954
9461-2016-0867,36.821626,-120.754185
9680-2016-9387,32.751317,-117.014006
9461-2016-0865,37.054145,-120.648691
9590-2016-11070,34.091274,-118.306767
9565-2016-9917,34.031756,-118.42532
9246-2016-0227,39.041198,-120.12222
9550-2016-11530,33.951089,-118.091128
9590-2016-11199,34.012822,-118.280988
9425-2016-0639,37.967824,-120.378316
9330-2016-7170,37.511081,-122.331826
9340-2016-10246,37.252758,-121.941485
9690-2016-4702,33.519976,-117.665472
9745-2016-1115,35.317316,-120.621224
9265-2016-7897,37.774241,-121.178731
9265-2016-7752,37.837028,-121.286454
9246-2016-0230,38.81607,-120.033809
9370-2016-8951,37.83141235303575,-122.29354949732138
9220-2016-8879,38.942011,-121.097071
9165-2016-0237,39.934604,-120.91485
9325-2016-1401,38.308473,-122.305237
