REPORTNUMBER,LATITUDE,LONGITUDE
9645-2015-1539,32.71233,-117.1186
9245-2015-0697,38.720529,-120.834694
9675-2015-1857,33.62175,-117.714448
9420-2015-1743,35.346207,-119.03954
9252-2015-4048,38.557872,-121.448826
9670-2015-1787,33.708773,-117.958539
9675-2015-1834,33.851718,-117.813396
9720-2015-0635,36.897398,-121.775993
9370-2015-1573,37.944853,-122.324266
9840-2015-1351,33.950396,-117.551995
9420-2015-1741,35.345049,-119.03955
9245-2015-0695,38.793696,-120.817749
9745-2015-0439,35.137007,-120.624943
9265-2015-3044,38.037689,-121.040093
9260-2015-3639,38.48084,-121.029354
9495-2015-1018,36.254403,-120.241677
9535-2015-1173,33.988155,-118.138082
9745-2015-0437,35.130111,-120.606572
9720-2015-0695,36.987347,-121.987414
9675-2015-1870,33.882288,-117.880444
9740-2015-0236,35.498852,-120.685661
9840-2015-1599,34.000789,-117.352345
9645-2015-1367,32.964943,-117.095207
9465-2015-1205,37.456205,-121.17463
9360-2015-0985,38.359113,-122.713127
9265-2015-2866,37.783364,-121.205675
9680-2015-1079,32.665323,-116.821308
9690-2015-1500,33.506623,-117.65977
9340-2015-4628,37.435711,-121.888918
9680-2015-1119,33.011008,-116.932076
9345-2015-1122,37.566562,-122.041697
9535-2015-1191,33.933454,-118.177764
9645-2015-1400,32.778952,-117.102701
9745-2015-0438,35.435099,-120.751979
9630-2015-0578,33.750002,-116.270843
9125-2015-0527,40.870101,-124.082931
9650-2015-1018,33.385271,-117.582553
9840-2015-1245,33.939248,-117.194774
9565-2015-1496,33.930684,-118.344895
9550-2015-1685,33.912798,-118.074615
9370-2015-1512,37.775863,-122.235045
9770-2015-0941,34.317232,-118.902318
9370-2015-1515,37.757421,-122.211144
9525-2015-1585,34.117274,-117.82428
9650-2015-1015,33.133119,-117.123694
9525-2015-1594,34.117274,-117.82428
9650-2015-1041,33.308757,-117.476701
9645-2015-1504,33.056254,-117.071259
9650-2015-1023,33.133794,-117.125232
9650-2015-0968,33.023672,-117.273745
9670-2015-1505,33.857031,-118.029547
9670-2015-1499,33.786674,-118.094182
9855-2015-1496,34.067644,-117.596396
9830-2015-0168,34.998395,-118.159822
9390-2015-1092,37.701465,-121.920483
9365-2015-0956,38.239378,-122.093554
9645-2015-1013,32.661526,-117.077358
9320-2015-1369,37.995104,-122.070468
9320-2015-1350,37.999285,-122.283994
9265-2015-2923,37.952381,-121.238372
9675-2015-1599,33.828071,-117.832988
9420-2015-1680,35.352549,-119.019254
9840-2015-1612,33.809216,-117.23596
9340-2015-4682,37.363678,-121.899015
9265-2015-2938,38.160021,-121.261748
9426-2015-0262,35.267498,-119.263291
9390-2015-1111,37.701836,-121.917405
9340-2015-4008,37.265716,-121.948952
9265-2015-2941,37.789725,-121.301494
9670-2015-1712,33.736892,-117.995336
9390-2015-1103,37.725934221105334,-121.64490588778946
9430-2015-0235,35.049405,-118.96526
9525-2015-1600,34.01966,-117.815298
9825-2015-0079,37.51954431847622,-118.60777023157138
9265-2015-3067,37.783378,-121.217237
9370-2015-1526,37.835779,-122.295599
9125-2015-0412,40.486106,-123.639146
9320-2015-1341,37.982137,-122.041833
9345-2015-1072,37.642872,-122.092458
9390-2015-1153,37.707135,-121.728289
9420-2015-1697,35.459985,-119.111792
9320-2015-1387,37.89297,-122.125508
9420-2015-1753,35.296399,-118.914359
9340-2015-4664,37.315173,-121.82839
9670-2015-1709,33.769521,-118.034528
9675-2015-1877,33.851151,-117.842715
9430-2015-0229,34.89672421289138,-118.92061331778257
9252-2015-4068,38.565674,-121.5007
9345-2015-1171,37.532258,-122.00675
9655-2015-0389,33.933314,-116.996988
9580-2015-1002,34.151918,-118.468088
9840-2015-1539,33.904351,-117.460313
9535-2015-1657,34.022257,-118.172996
9525-2015-1501,34.129567,-117.93468
9230-2015-0411,39.280909,-120.995985
9340-2015-4630,37.340296,-121.850934
9265-2015-2947,38.113512,-121.258506
9340-2015-4665,37.250622,-121.906864
9565-2015-1561,34.047352,-118.447
9365-2015-0983,38.077376,-122.120264
9340-2015-4649,37.271621,-121.99465
9230-2015-0410,39.321839,-120.824191
9535-2015-1606,34.037354,-118.038075
9860-2015-1050,34.049433,-117.304969
9340-2015-4457,37.363397,-121.918201
9340-2015-4429,37.363397,-121.918201
9345-2015-1175,37.641901,-122.095454
9645-2015-1033,32.776466,-117.111765
9655-2015-0380,33.739083,-117.076668
9675-2015-1422,33.793624,-117.892107
9675-2015-1854,33.851764,-117.880288
9675-2015-1670,33.761631,-117.831004
9675-2015-1385,33.699502,-117.860673
9675-2015-1714,33.68175,-117.877644
9675-2015-1745,33.850793,-117.87814
9675-2015-1754,33.86949200847175,-117.75259194152827
9420-2015-1698,35.459985,-119.111792
9266-2015-2886,37.764894,-121.387986
9245-2015-0702,38.774895,-120.868741
9420-2015-1699,35.459985,-119.111792
9370-2015-1524,37.79588,-122.268238
9345-2015-1146,37.596277,-122.0592
9420-2015-1700,35.479587,-119.137764
9340-2015-4671,37.38489,-121.863385
9340-2015-4668,37.295524,-121.87335
9835-2015-0317,34.898141,-116.991865
9650-2015-1009,33.046406,-117.286633
9340-2015-4333,37.398728,-122.026847
9645-2015-1540,32.846381,-117.177349
9730-2015-3312,36.876875,-121.771098
9252-2015-3986,38.551657,-121.418395
9765-2015-0687,34.497339,-119.301102
9650-2015-1008,33.30072,-117.466931
9340-2015-4342,37.336852,-121.849344
9252-2015-3990,38.428165,-121.487784
9580-2015-1151,34.159396,-118.461464
9390-2015-1120,37.70171,-121.905137
9530-2015-1264,33.847063,-118.205463
9645-2015-1485,32.693286488625034,-117.1215764028125
9360-2015-0989,38.434735,-122.716778
9630-2015-0546,33.820721,-116.410061
9245-2015-0635,38.748247,-120.619408
9745-2015-0434,35.115649,-120.57248
9860-2015-1071,34.177997,-117.344972
9252-2015-4002,38.563878,-121.494059
9245-2015-0706,38.719934,-120.835183
9266-2015-2889,37.742358,-121.343684
9590-2015-0114,34.05912,-118.252921
9245-2015-0710,38.898684,-120.9823
9855-2015-1526,34.049327,-117.549679
9252-2015-4057,38.558187,-121.38453
9320-2015-1349,38.012984,-121.872511
9580-2015-1146,34.152652,-118.468023
9625-2015-0185,32.752418,-115.500747
9390-2015-1159,37.704188,-121.735255
9680-2015-1176,32.739467,-116.942475
9530-2015-1549,33.85973,-118.201252
9252-2015-4059,38.562244,-121.472017
9340-2015-4555,37.398809,-121.908334
9590-2015-1974,34.085395,-118.217713
9365-2015-0963,38.382171,-121.952574
9535-2015-1678,33.94758,-118.17038
9420-2015-1657,35.370612,-119.042848
9390-2015-1081,37.516391,-121.940704
9345-2015-1153,37.810893,-122.304253
9725-2015-4124,36.967616,-121.386021
9340-2015-4405,37.356193,-121.868403
9255-2015-0307,38.204907,-120.697341
9565-2015-1564,34.050564,-118.449031
9265-2015-2924,37.779364,-121.185461
9340-2015-4648,37.317327,-121.934317
9370-2015-1446,37.827151,-122.280394
9575-2015-1227,34.147816,-118.078869
9335-2015-1199,37.748438,-122.403998
9535-2015-1171,34.062525,-118.163995
9330-2015-4029,37.583355,-122.327559
9481-2015-0367,36.124282,-119.056123
9590-2015-0749,34.074452262069016,-118.23314437886204
9365-2015-0957,38.260617,-122.060497
9525-2015-1601,34.023141,-117.811876
9420-2015-1757,35.393021,-118.97313
9670-2015-1596,33.856015,-118.00888
9390-2015-1154,37.501356,-121.929779
9675-2015-1878,33.801997,-117.831579
9266-2015-2888,37.761846,-121.444089
9245-2015-0707,38.721666,-120.832586
9420-2015-1773,35.372801,-119.043761
9690-2015-1495,33.569952,-117.671916
9252-2015-4058,38.558695,-121.379834
9125-2015-0500,40.609865,-124.205453
9860-2015-1479,34.284956,-117.451942
9345-2015-1176,37.6747,-122.114818
9645-2015-1530,32.701192,-117.120749
9390-2015-1113,37.704057,-121.735582
9860-2015-1070,34.144015,-117.261683
9565-2015-1589,33.910086,-118.370431
9420-2015-1774,35.386379,-119.044539
9525-2015-1611,33.997176,-117.864827
9245-2015-0634,38.677745,-120.917573
9655-2015-0378,33.926962,-116.948521
9680-2015-0773,32.619756,-116.742646
9645-2015-1689,32.769097,-117.206406
9530-2015-1265,33.873479,-118.214632
9550-2015-1668,33.9421,-118.096129
9580-2015-1188,34.147974,-118.469697
9720-2015-0800,36.982916,-121.967453
9690-2015-1494,33.622559,-117.715196
9370-2015-1513,37.779389,-122.170523
9750-2015-0340,34.77453,-120.429784
9730-2015-0866,36.729699,-121.65777
9645-2015-1502,32.845471,-117.176809
9580-2015-1025,34.15774,-118.453871
9255-2015-0343,38.23588,-120.36496
9730-2015-0872,36.62282,-121.580843
9645-2015-1663,32.836416,-117.019035
9625-2015-0194,32.940299,-115.5701
9420-2015-1653,35.548991,-119.332032
9680-2015-1175,32.779065,-116.989822
9266-2015-2876,37.741326,-121.513255
9420-2015-1703,35.472399,-118.750735
9860-2015-1499,34.015237,-117.090042
9645-2015-0996,32.694499,-117.12838
9245-2015-0720,38.715399,-120.837024
9525-2015-1626,34.008903,-117.824663
9860-2015-1482,34.143645,-117.258628
9855-2015-1520,34.084078,-117.634505
9580-2015-1183,34.206261,-118.47334
9455-2015-0083,37.670475,-119.908447
9680-2015-1184,32.752685857000074,-117.013907443
9580-2015-1184,34.247723,-118.472525
9220-2015-3245,38.879222,-121.115425
9525-2015-1620,34.119787,-117.809333
9680-2015-1153,32.692752,-116.856738
9855-2015-1521,34.07914,-117.62596
9370-2015-1514,37.837445,-122.296422
9460-2015-0994,37.31188,-120.513736
9670-2015-1503,33.772173,-117.90924
9575-2015-1255,34.274778,-118.379821
9330-2015-4037,37.417131,-122.087148
9670-2015-1496,33.838324,-117.946336
9265-2015-2907,37.887439,-121.280305
9770-2015-0924,34.168961,-118.842182
9655-2015-0394,33.7077,-116.760047
9645-2015-1336,32.758877,-117.161495
9760-2015-0586,34.42985,-119.288392
9340-2015-4626,37.399775,-121.875882
9645-2015-1634,32.68671,-117.092032
9460-2015-0970,37.302407,-120.567112
9390-2015-1097,37.73663057884531,-121.60372303416663
9370-2015-1502,37.834923,-122.295128
9426-2015-0265,35.172277,-119.516056
9320-2015-1403,37.884946,-122.179081
9245-2015-0718,38.782684,-120.221712
9430-2015-0246,34.848733,-118.869702
9755-2015-0549,34.733499,-120.503621
9265-2015-3056,38.134819,-121.257484
9680-2015-1177,32.598028,-116.643218
9320-2015-1401,37.940456,-121.740155
9135-2015-0462,40.697152,-121.391492
9645-2015-1517,32.718656,-117.105114
9390-2015-1099,37.700433,-121.925078
9220-2015-3311,38.899187,-121.075781
9220-2015-3320,38.768988,-121.250161
9220-2015-3317,38.762589,-121.258669
9590-2015-1969,34.085347,-118.217877
9580-2015-1174,34.173494,-118.549675
9645-2015-1522,32.807549,-117.153292
9220-2015-3324,38.774258,-121.241725
9645-2015-1417,32.779265,-117.071413
9645-2015-1247,32.661648,-117.108655
9240-2015-0303,39.757868,-121.851734
9770-2015-0939,34.164728,-118.835808
9241-2015-0326,39.728584,-121.81116
9645-2015-1475,32.892708,-117.210523
9525-2015-1574,34.12088,-117.889868
9645-2015-1514,32.737395,-117.155946
9370-2015-1656,37.873427,-122.30584
9350-2015-0831,38.133301,-122.477658
9525-2015-1604,34.134715,-117.959054
9370-2015-1523,37.839851,-122.296954
9125-2015-0494,40.928316,-124.112674
9370-2015-1516,37.799606,-122.277704
9645-2015-0990,32.712517,-117.147641
9350-2015-0835,37.902734,-122.515528
9675-2015-1788,33.78309469812506,-117.88005671249996
9390-2015-1114,37.701615,-121.893548
9675-2015-1928,33.712782,-117.847617
9430-2015-0226,35.014425,-118.954155
9420-2015-1777,35.755306,-119.247382
9265-2015-3054,37.953595,-121.238878
9680-2015-1168,32.739926,-116.951523
9252-2015-4066,38.498878,-121.448944
9860-2015-1490,34.265246,-117.449503
9420-2015-1783,35.416652,-119.059365
9461-2015-0980,36.716885,-120.682184
9255-2015-0333,38.211864,-120.764461
9390-2015-1096,37.701337,-121.858484
9252-2015-4065,38.55674,-121.444651
9525-2015-1612,34.129287,-117.923745
9340-2015-4529,37.328942,-121.869913
9430-2015-0240,34.93415507132789,-118.92611149743298
9580-2015-0271,34.17118,-118.505538
9860-2015-1489,34.072632,-117.295599
9252-2015-4060,38.57147,-121.468016
9580-2015-1127,34.204646,-118.405287
9390-2015-1074,37.608396,-121.873714
9265-2015-2915,37.95534,-121.313751
9160-2015-0149,39.746871,-122.133542
9480-2015-0967,36.374714,-119.296915
9252-2015-3981,38.374083,-121.476544
9420-2015-1678,35.374349,-119.044203
9860-2015-1015,34.124773,-117.302417
9460-2015-1007,37.457269,-120.806859
9252-2015-3993,38.577224,-121.507607
9580-2015-1048,34.15417,-118.377333
9345-2015-1187,37.633303,-122.085641
9855-2015-1098,34.067639,-117.592453
9575-2015-1300,34.275432,-118.382651
9390-2015-1191,37.818251,-121.993267
9645-2015-0433,32.58912,-117.087894
9645-2015-0708,32.74833,-117.108776
9645-2015-0720,32.954463,-117.126971
9645-2015-0647,32.792459,-117.158783
9465-2015-1262,37.638257,-121.067485
9580-2015-1199,34.157827,-118.641765
9525-2015-1533,34.072422,-117.937019
9580-2015-1239,34.245296,-118.472957
9525-2015-1474,34.120586,-117.871748
9360-2015-0996,38.226441,-122.614373
9680-2015-1053,32.80134,-116.974363
9580-2015-1249,34.040408,-118.575035
9340-2015-4605,37.25222,-121.840006
9680-2015-1193,32.816534,-116.912938
9580-2015-1259,34.126613,-118.475305
9680-2015-1208,33.012059,-116.909961
9645-2015-1041,32.757124,-117.203313
9360-2015-1034,38.305656,-122.709881
9680-2015-1186,32.887992,-116.932754
9525-2015-1371,34.06722,-117.984222
9645-2015-1058,32.778599,-117.112873
9645-2015-1075,32.843127,-117.120084
9650-2015-1006,33.383842,-117.174355
9460-2015-1016,37.364529,-120.659713
9675-2015-1794,33.882145,-117.880442
9670-2015-1530,33.774405,-118.079275
9565-2015-1497,34.073337,-118.467024
9340-2015-4548,37.337235,-122.059514
9330-2015-4062,37.359546,-122.11912
9590-2015-1427,34.037072,-118.301161
9420-2015-1668,35.339549,-119.039603
9675-2015-1842,33.871445157632984,-117.68517062008857
9340-2015-4212,37.399189,-121.90843
9390-2015-1126,37.500498,-121.928814
9340-2015-4706,37.321333,-121.899841
9550-2015-1627,33.940195,-118.095963
9140-2015-0142,40.346341,-121.688426
9765-2015-0733,34.267636,-119.231906
9535-2015-1286,33.909871,-118.180717
9370-2015-1386,37.738069,-122.19413
9550-2015-1617,34.007049,-118.060503
9252-2015-3988,38.473429,-121.421929
9535-2015-1779,33.950934,-118.170469
9675-2015-1660,33.783611,-117.882114
9840-2015-1518,33.988756,-117.348921
9685-2015-0539,33.745006,-117.18939
9330-2015-1100,37.556629,-122.28481
9260-2015-3638,38.568936,-121.330276
9285-2015-0638,39.120019,-121.569802
9140-2015-0140,40.345175,-121.480027
9140-2015-0139,40.375793,-120.526771
9685-2015-0520,33.493755,-116.821265
9645-2015-1237,32.702001,-117.143805
9480-2015-1662,36.269579,-119.313303
9335-2015-1113,37.473267,-121.931146
9440-2015-1010,36.291635,-119.780709
9335-2015-1098,37.752112,-122.402943
9590-2015-0632,34.154511,-118.397956
9725-2015-0392,37.091322,-121.600766
9590-2015-0745,34.01148,-118.281002
9675-2015-1643,33.657703,-117.903039
9530-2015-1601,33.872662,-118.27322
9670-2015-1309,33.837309,-117.944439
9535-2015-1344,34.019473,-118.179646
9525-2015-1460,34.073366,-117.999245
9390-2015-1084,37.512368,-121.938397
9525-2015-1538,33.999831,-117.848518
9670-2015-1816,33.770514,-118.035723
9420-2015-1615,35.35329,-119.039526
9330-2015-0889,37.529287,-122.273503
9675-2015-1830,33.655668,-117.905049
9525-2015-1554,34.128807,-117.939405
9760-2015-0598,34.427107,-119.72897
9340-2015-4481,37.304803,-121.81835
9530-2015-1340,33.844388,-118.205988
9340-2015-3939,37.425084,-121.916286
9330-2015-4050,37.482762,-122.17921
9675-2015-1816,33.854371,-117.79964
9390-2015-1129,37.70158,-121.888734
9690-2015-1506,33.456221,-117.651417
9535-2015-1255,34.069216,-118.044537
9690-2015-1434,33.458509,-117.65549
9252-2015-4022,38.631802,-121.39782
9250-2015-3236,38.631747,-121.397989
9675-2015-1843,33.924956,-117.880166
9650-2015-1021,33.069547,-117.069434
9535-2015-1258,34.035693,-118.151151
9252-2015-4020,38.501107,-121.451311
9670-2015-1782,33.693992,-117.931092
9370-2015-1507,37.800445,-122.279866
9645-2015-1433,32.730076,-117.108094
9265-2015-2950,37.964916,-121.243306
9340-2015-4513,37.325111,-121.886086
9680-2015-1011,32.735027,-117.015871
9670-2015-1549,33.851705,-117.971135
9340-2015-4215,37.363739,-121.899667
9340-2015-4707,37.301249,-122.032539
9252-2015-3987,38.39853,-121.381785
9550-2015-1484,33.964167,-118.120013
9340-2015-4335,37.291402,-121.809773
9675-2015-1840,33.878735,-117.880377
9535-2015-1252,34.001853,-118.174119
9675-2015-1850,33.930063,-117.879919
9340-2015-3911,37.282778,-121.866312
9252-2015-4010,38.546734,-121.47389
9525-2015-1539,34.120313,-117.82125
9340-2015-4583,37.4229955116061,-121.92376123375756
9340-2015-4612,37.151588,-121.984813
9340-2015-4641,37.332929,-122.018898
9370-2015-1460,37.838868,-122.296777
9252-2015-3999,38.544839,-121.473862
9690-2015-1459,33.620482,-117.713274
9675-2015-1851,33.930123,-117.879899
9535-2015-1164,34.05883,-118.165448
9252-2015-3961,38.586384,-121.448349
9670-2015-1804,33.774308,-118.027376
9320-2015-1372,37.909469,-122.068306
9760-2015-0588,34.41046,-119.552522
9540-2015-1113,34.544823351555586,-118.65506566552521
9645-2015-1352,32.778952,-117.102701
9330-2015-1008,37.420413,-122.091636
9565-2015-1548,33.978456,-118.391125
9390-2015-1005,37.79539,-121.984582
9535-2015-1154,33.913253,-118.18128
9745-2015-0424,35.045267,-120.492158
9255-2015-0326,37.950182,-120.696259
9825-2015-0076,36.165299,-116.117468
9285-2015-0649,38.837651,-121.543717
9860-2015-0941,34.101055,-117.301895
9725-2015-4057,37.241951,-121.80016
9295-2015-0518,38.36522,-120.793633
9345-2015-1170,37.597631,-122.060171
9855-2015-1474,34.134943,-117.614628
9765-2015-0707,34.233171,-119.174267
9565-2015-1574,34.001862,-118.41026
9725-2015-4086,36.98248,-121.43922
9765-2015-0708,34.264984,-119.238003
9435-2015-1504,36.762365,-119.832731
9670-2015-1537,33.856888647058874,-117.97568023529409
9285-2015-0657,39.098012,-121.634482
9645-2015-1422,32.566618,-117.074783
9670-2015-1522,33.736216,-117.99442
9690-2015-1492,33.476929,-117.6737
9725-2015-4116,37.25355,-121.790055
9285-2015-0584,39.123825,-121.576079
9834-2015-0045,34.832836,-114.604743
9720-2015-0736,37.123944,-121.972932
9435-2015-1487,36.604335,-119.660041
9535-2015-1495,34.027128,-118.172285
9535-2015-1177,34.023239,-118.172702
9461-2015-0977,37.056539,-120.935574
9340-2015-4497,37.373735,-121.927738
9670-2015-1574,33.769006,-117.991293
9320-2015-1389,37.960188,-122.052848
9252-2015-4026,38.567624,-121.469683
9370-2015-1520,37.793628,-122.204843
9320-2015-1391,37.993809,-122.039302
9670-2015-1554,33.699409,-117.944119
9320-2015-1393,37.998168,-121.806466
9550-2015-1353,33.968286,-118.082782
9860-2015-0977,34.032946,-117.138164
9535-2015-1595,34.035985,-118.167779
9855-2015-1509,34.067634,-117.594375
9720-2015-0748,36.937467,-121.74301
9370-2015-1518,37.730678,-122.187666
